#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Host Connected,Button Down,Button Up,End of File
433,06/20/2022 19:45:00,20.25,-65.10,8.03,,,,
434,06/20/2022 20:00:00,20.17,-65.02,8.03,,,,
435,06/20/2022 20:15:00,20.17,-64.38,8.02,,,,
436,06/20/2022 20:30:00,20.10,-64.58,8.02,,,,
437,06/20/2022 20:45:00,20.17,-64.31,8.02,,,,
438,06/20/2022 21:00:00,20.15,-63.83,8.01,,,,
439,06/20/2022 21:15:00,20.15,-63.67,8.00,,,,
440,06/20/2022 21:30:00,20.15,-63.60,8.00,,,,
441,06/20/2022 21:45:00,20.15,-63.49,8.00,,,,
442,06/20/2022 22:00:00,20.17,-63.00,7.99,,,,
443,06/20/2022 22:15:00,20.20,-62.86,7.99,,,,
444,06/20/2022 22:30:00,20.22,-62.69,7.99,,,,
445,06/20/2022 22:45:00,20.25,-62.41,7.98,,,,
446,06/20/2022 23:00:00,20.27,-61.97,7.97,,,,
447,06/20/2022 23:15:00,20.29,-61.30,7.96,,,,
448,06/20/2022 23:30:00,20.34,-60.67,7.95,,,,
449,06/20/2022 23:45:00,20.39,-60.02,7.94,,,,
450,06/21/2022 00:00:00,20.41,-55.50,7.86,,,,
451,06/21/2022 00:15:00,20.41,-59.47,7.93,,,,
452,06/21/2022 00:30:00,20.32,-59.39,7.93,,,,
453,06/21/2022 00:45:00,20.27,-59.55,7.93,,,,
454,06/21/2022 01:00:00,20.27,-61.75,7.97,,,,
455,06/21/2022 01:15:00,19.94,-60.22,7.94,,,,
456,06/21/2022 01:30:00,19.60,-61.33,7.96,,,,
457,06/21/2022 01:45:00,19.65,-62.28,7.98,,,,
458,06/21/2022 02:00:00,19.65,-62.81,7.99,,,,
459,06/21/2022 02:15:00,19.63,-62.78,7.99,,,,
460,06/21/2022 02:30:00,19.58,-62.24,7.98,,,,
461,06/21/2022 02:45:00,19.53,-61.97,7.98,,,,
462,06/21/2022 03:00:00,19.48,-61.81,7.97,,,,
463,06/21/2022 03:15:00,19.46,-61.58,7.97,,,,
464,06/21/2022 03:30:00,19.41,-61.11,7.96,,,,
465,06/21/2022 03:45:00,19.39,-61.06,7.96,,,,
466,06/21/2022 04:00:00,19.39,-61.25,7.96,,,,
467,06/21/2022 04:15:00,19.37,-60.83,7.96,,,,
468,06/21/2022 04:30:00,19.37,-61.53,7.97,,,,
469,06/21/2022 04:45:00,19.34,-61.52,7.97,,,,
470,06/21/2022 05:00:00,19.32,-61.10,7.96,,,,
471,06/21/2022 05:15:00,19.32,-60.95,7.96,,,,
472,06/21/2022 05:30:00,19.29,-60.69,7.95,,,,
473,06/21/2022 05:45:00,19.29,-60.55,7.95,,,,
474,06/21/2022 06:00:00,19.27,-60.28,7.95,,,,
475,06/21/2022 06:15:00,19.29,-60.31,7.95,,,,
476,06/21/2022 06:30:00,19.32,-60.61,7.95,,,,
477,06/21/2022 06:45:00,19.32,-60.72,7.95,,,,
478,06/21/2022 07:00:00,19.32,-60.55,7.95,,,,
479,06/21/2022 07:15:00,19.34,-60.44,7.95,,,,
480,06/21/2022 07:30:00,19.37,-60.10,7.94,,,,
481,06/21/2022 07:45:00,19.41,-60.42,7.95,,,,
482,06/21/2022 08:00:00,19.46,-60.45,7.95,,,,
483,06/21/2022 08:15:00,19.48,-60.27,7.95,,,,
484,06/21/2022 08:30:00,19.51,-60.20,7.94,,,,
485,06/21/2022 08:45:00,19.58,-60.10,7.94,,,,
486,06/21/2022 09:00:00,19.60,-60.30,7.95,,,,
487,06/21/2022 09:15:00,19.65,-60.38,7.95,,,,
488,06/21/2022 09:30:00,19.75,-60.47,7.95,,,,
489,06/21/2022 09:45:00,19.89,-59.83,7.94,,,,
490,06/21/2022 10:00:00,20.03,-59.70,7.93,,,,
491,06/21/2022 10:15:00,20.20,-59.94,7.94,,,,
492,06/21/2022 10:30:00,20.22,-60.30,7.94,,,,
493,06/21/2022 10:45:00,20.27,-60.56,7.95,,,,
494,06/21/2022 11:00:00,20.36,-60.50,7.95,,,,
495,06/21/2022 11:15:00,20.51,-60.67,7.95,,,,
496,06/21/2022 11:30:00,20.63,-60.88,7.95,,,,
497,06/21/2022 11:45:00,20.75,-61.06,7.96,,,,
498,06/21/2022 12:00:00,20.84,-61.25,7.96,,,,
499,06/21/2022 12:15:00,20.98,-61.52,7.96,,,,
500,06/21/2022 12:30:00,21.13,-61.81,7.97,,,,
501,06/21/2022 12:45:00,21.27,-62.19,7.97,,,,
502,06/21/2022 13:00:00,21.91,-63.28,7.99,,,,
503,06/21/2022 13:15:00,21.70,-63.39,7.99,,,,
504,06/21/2022 13:30:00,21.53,-64.46,8.01,,,,
505,06/21/2022 13:45:00,21.13,-64.63,8.02,,,,
506,06/21/2022 14:00:00,20.98,-65.06,8.03,,,,
507,06/21/2022 14:15:00,20.91,-65.08,8.03,,,,
508,06/21/2022 14:30:00,20.86,-65.02,8.03,,,,
509,06/21/2022 14:45:00,20.89,-65.13,8.03,,,,
510,06/21/2022 15:00:00,20.89,-64.96,8.02,,,,
511,06/21/2022 15:15:00,20.94,-65.14,8.03,,,,
512,06/21/2022 15:30:00,20.94,-65.22,8.03,,,,
513,06/21/2022 15:45:00,20.94,-65.25,8.03,,,,
514,06/21/2022 16:00:00,20.94,-65.27,8.03,,,,
515,06/21/2022 16:15:00,20.96,-65.56,8.03,,,,
516,06/21/2022 16:30:00,20.96,-65.50,8.03,,,,
517,06/21/2022 16:45:00,20.96,-65.71,8.04,,,,
518,06/21/2022 17:00:00,20.96,-65.85,8.04,,,,
519,06/21/2022 17:15:00,20.94,-65.60,8.04,,,,
520,06/21/2022 17:30:00,20.94,-65.61,8.04,,,,
521,06/21/2022 17:45:00,20.89,-65.60,8.04,,,,
522,06/21/2022 18:00:00,20.91,-65.75,8.04,,,,
523,06/21/2022 18:15:00,20.89,-65.80,8.04,,,,
524,06/21/2022 18:30:00,20.91,-66.16,8.05,,,,
525,06/21/2022 18:45:00,20.96,-66.08,8.04,,,,
526,06/21/2022 19:00:00,21.01,-65.99,8.04,,,,
527,06/21/2022 19:15:00,21.01,-66.05,8.04,,,,
528,06/21/2022 19:30:00,20.98,-65.83,8.04,,,,
529,06/21/2022 19:45:00,20.94,-65.71,8.04,,,,
530,06/21/2022 20:00:00,20.91,-65.64,8.04,,,,
531,06/21/2022 20:15:00,20.91,-65.63,8.04,,,,
532,06/21/2022 20:30:00,20.82,-65.36,8.03,,,,
533,06/21/2022 20:45:00,20.79,-65.46,8.03,,,,
534,06/21/2022 21:00:00,20.77,-65.24,8.03,,,,
535,06/21/2022 21:15:00,20.70,-64.89,8.02,,,,
536,06/21/2022 21:30:00,20.70,-64.64,8.02,,,,
537,06/21/2022 21:45:00,20.70,-64.17,8.01,,,,
538,06/21/2022 22:00:00,20.77,-63.96,8.01,,,,
539,06/21/2022 22:15:00,20.75,-63.89,8.01,,,,
540,06/21/2022 22:30:00,20.70,-64.02,8.01,,,,
541,06/21/2022 22:45:00,20.77,-63.66,8.00,,,,
542,06/21/2022 23:00:00,20.82,-63.02,7.99,,,,
543,06/21/2022 23:15:00,20.89,-63.11,7.99,,,,
544,06/21/2022 23:30:00,20.91,-63.24,7.99,,,,
545,06/21/2022 23:45:00,20.96,-63.00,7.99,,,,
546,06/22/2022 00:00:00,21.01,-62.91,7.99,,,,
547,06/22/2022 00:15:00,21.06,-62.56,7.98,,,,
548,06/22/2022 00:30:00,21.10,-62.27,7.98,,,,
549,06/22/2022 00:45:00,21.13,-62.16,7.97,,,,
550,06/22/2022 01:00:00,21.15,-62.00,7.97,,,,
551,06/22/2022 01:15:00,21.15,-61.97,7.97,,,,
552,06/22/2022 01:30:00,20.96,-61.67,7.97,,,,
553,06/22/2022 01:45:00,20.86,-61.94,7.97,,,,
554,06/22/2022 02:00:00,20.91,-62.21,7.98,,,,
555,06/22/2022 02:15:00,20.36,-61.36,7.96,,,,
556,06/22/2022 02:30:00,20.17,-61.61,7.97,,,,
557,06/22/2022 02:45:00,20.20,-62.42,7.98,,,,
558,06/22/2022 03:00:00,20.20,-63.03,7.99,,,,
559,06/22/2022 03:15:00,20.20,-63.60,8.00,,,,
560,06/22/2022 03:30:00,20.17,-63.64,8.00,,,,
561,06/22/2022 03:45:00,20.10,-62.56,7.98,,,,
562,06/22/2022 04:00:00,20.08,-62.42,7.98,,,,
563,06/22/2022 04:15:00,20.03,-62.19,7.98,,,,
564,06/22/2022 04:30:00,19.98,-61.99,7.97,,,,
565,06/22/2022 04:45:00,19.96,-61.80,7.97,,,,
566,06/22/2022 05:00:00,19.94,-61.71,7.97,,,,
567,06/22/2022 05:15:00,19.89,-61.61,7.97,,,,
568,06/22/2022 05:30:00,19.86,-61.39,7.96,,,,
569,06/22/2022 05:45:00,19.82,-61.46,7.97,,,,
570,06/22/2022 06:00:00,19.77,-61.03,7.96,,,,
571,06/22/2022 06:15:00,19.89,-60.63,7.95,,,,
572,06/22/2022 06:30:00,19.91,-60.47,7.95,,,,
573,06/22/2022 06:45:00,19.84,-61.16,7.96,,,,
574,06/22/2022 07:00:00,19.84,-61.27,7.96,,,,
575,06/22/2022 07:15:00,19.79,-61.41,7.96,,,,
576,06/22/2022 07:30:00,19.79,-61.36,7.96,,,,
577,06/22/2022 07:45:00,19.82,-61.42,7.97,,,,
578,06/22/2022 08:00:00,19.84,-61.53,7.97,,,,
579,06/22/2022 08:15:00,19.96,-61.91,7.97,,,,
580,06/22/2022 08:30:00,19.98,-62.11,7.98,,,,
581,06/22/2022 08:45:00,20.06,-61.97,7.97,,,,
582,06/22/2022 09:00:00,20.13,-62.38,7.98,,,,
583,06/22/2022 09:15:00,20.20,-62.50,7.98,,,,
584,06/22/2022 09:30:00,20.17,-61.89,7.97,,,,
585,06/22/2022 09:45:00,20.27,-62.00,7.97,,,,
586,06/22/2022 10:00:00,20.29,-62.05,7.97,,,,
587,06/22/2022 10:15:00,20.39,-62.03,7.97,,,,
588,06/22/2022 10:30:00,20.48,-61.96,7.97,,,,
589,06/22/2022 10:45:00,20.60,-62.06,7.97,,,,
590,06/22/2022 11:00:00,20.75,-62.17,7.98,,,,
591,06/22/2022 11:15:00,20.91,-62.61,7.98,,,,
592,06/22/2022 11:30:00,21.08,-62.89,7.99,,,,
593,06/22/2022 11:45:00,21.10,-63.03,7.99,,,,
594,06/22/2022 12:00:00,21.25,-63.44,8.00,,,,
595,06/22/2022 12:15:00,21.39,-63.72,8.00,,,,
596,06/22/2022 12:30:00,21.37,-63.72,8.00,,,,
597,06/22/2022 12:45:00,21.37,-63.41,8.00,,,,
598,06/22/2022 13:00:00,21.53,-63.55,8.00,,,,
599,06/22/2022 13:15:00,21.60,-63.71,8.00,,,,
600,06/22/2022 13:30:00,21.68,-64.06,8.01,,,,
601,06/22/2022 13:45:00,21.75,-64.60,8.01,,,,
602,06/22/2022 14:00:00,21.94,-64.89,8.02,,,,
603,06/22/2022 14:15:00,21.87,-65.42,8.03,,,,
604,06/22/2022 14:30:00,21.70,-66.69,8.05,,,,
605,06/22/2022 14:45:00,21.39,-66.27,8.05,,,,
606,06/22/2022 15:00:00,21.32,-65.88,8.04,,,,
607,06/22/2022 15:15:00,21.17,-65.36,8.03,,,,
608,06/22/2022 15:30:00,21.13,-65.52,8.03,,,,
609,06/22/2022 15:45:00,21.17,-65.96,8.04,,,,
610,06/22/2022 16:00:00,21.22,-66.21,8.05,,,,
611,06/22/2022 16:15:00,21.25,-66.22,8.05,,,,
612,06/22/2022 16:30:00,21.25,-66.14,8.04,,,,
613,06/22/2022 16:45:00,21.22,-66.02,8.04,,,,
614,06/22/2022 17:00:00,21.20,-65.94,8.04,,,,
615,06/22/2022 17:15:00,21.20,-66.08,8.04,,,,
616,06/22/2022 17:30:00,21.25,-66.36,8.05,,,,
617,06/22/2022 17:45:00,21.25,-66.46,8.05,,,,
618,06/22/2022 18:00:00,21.25,-66.56,8.05,,,,
619,06/22/2022 18:15:00,21.22,-66.53,8.05,,,,
620,06/22/2022 18:30:00,21.20,-66.53,8.05,,,,
621,06/22/2022 18:45:00,21.17,-66.41,8.05,,,,
622,06/22/2022 19:00:00,21.17,-66.30,8.05,,,,
623,06/22/2022 19:15:00,21.15,-66.10,8.04,,,,
624,06/22/2022 19:30:00,21.15,-66.06,8.04,,,,
625,06/22/2022 19:45:00,21.15,-65.97,8.04,,,,
626,06/22/2022 20:00:00,21.15,-65.61,8.03,,,,
627,06/22/2022 20:15:00,21.10,-65.24,8.03,,,,
628,06/22/2022 20:30:00,21.08,-65.46,8.03,,,,
629,06/22/2022 20:45:00,20.96,-64.63,8.02,,,,
630,06/22/2022 21:00:00,20.94,-64.33,8.01,,,,
631,06/22/2022 21:15:00,20.89,-63.96,8.01,,,,
632,06/22/2022 21:30:00,20.86,-64.08,8.01,,,,
633,06/22/2022 21:45:00,20.84,-64.14,8.01,,,,
634,06/22/2022 22:00:00,20.89,-64.27,8.01,,,,
635,06/22/2022 22:15:00,20.98,-64.64,8.02,,,,
636,06/22/2022 22:30:00,21.01,-64.35,8.01,,,,
637,06/22/2022 22:45:00,21.01,-64.88,8.02,,,,
638,06/22/2022 23:00:00,21.03,-64.36,8.01,,,,
639,06/22/2022 23:15:00,21.10,-64.71,8.02,,,,
640,06/22/2022 23:30:00,21.15,-64.49,8.01,,,,
641,06/22/2022 23:45:00,21.17,-64.06,8.01,,,,
642,06/23/2022 00:00:00,21.20,-63.63,8.00,,,,
643,06/23/2022 00:15:00,21.27,-63.78,8.00,,,,
644,06/23/2022 00:30:00,21.27,-63.50,8.00,,,,
645,06/23/2022 00:45:00,21.29,-62.94,7.99,,,,
646,06/23/2022 01:00:00,21.34,-62.30,7.98,,,,
647,06/23/2022 01:15:00,21.39,-61.91,7.97,,,,
648,06/23/2022 01:30:00,21.39,-61.67,7.96,,,,
649,06/23/2022 01:45:00,21.41,-61.56,7.96,,,,
650,06/23/2022 02:00:00,21.44,-61.44,7.96,,,,
651,06/23/2022 02:15:00,21.44,-61.24,7.96,,,,
652,06/23/2022 02:30:00,21.41,-60.94,7.95,,,,
653,06/23/2022 02:45:00,21.27,-60.61,7.95,,,,
654,06/23/2022 03:00:00,21.17,-60.38,7.94,,,,
655,06/23/2022 03:15:00,21.34,-61.92,7.97,,,,
656,06/23/2022 03:30:00,20.79,-61.85,7.97,,,,
657,06/23/2022 03:45:00,20.63,-62.44,7.98,,,,
658,06/23/2022 04:00:00,20.56,-63.00,7.99,,,,
659,06/23/2022 04:15:00,20.53,-62.71,7.99,,,,
660,06/23/2022 04:30:00,20.46,-62.11,7.98,,,,
661,06/23/2022 04:45:00,20.41,-61.88,7.97,,,,
662,06/23/2022 05:00:00,20.39,-61.56,7.97,,,,
663,06/23/2022 05:15:00,20.36,-61.33,7.96,,,,
664,06/23/2022 05:30:00,20.36,-61.19,7.96,,,,
665,06/23/2022 05:45:00,20.36,-61.17,7.96,,,,
666,06/23/2022 06:00:00,20.32,-61.25,7.96,,,,
667,06/23/2022 06:15:00,20.32,-61.25,7.96,,,,
668,06/23/2022 06:30:00,20.32,-61.50,7.96,,,,
669,06/23/2022 06:45:00,20.32,-61.28,7.96,,,,
670,06/23/2022 07:00:00,20.34,-61.75,7.97,,,,
671,06/23/2022 07:15:00,20.34,-61.75,7.97,,,,
672,06/23/2022 07:30:00,20.36,-61.83,7.97,,,,
673,06/23/2022 07:45:00,20.39,-62.05,7.97,,,,
674,06/23/2022 08:00:00,20.41,-62.53,7.98,,,,
675,06/23/2022 08:15:00,20.44,-62.72,7.99,,,,
676,06/23/2022 08:30:00,20.46,-62.81,7.99,,,,
677,06/23/2022 08:45:00,20.51,-63.03,7.99,,,,
678,06/23/2022 09:00:00,20.58,-63.28,8.00,,,,
679,06/23/2022 09:15:00,20.63,-63.63,8.00,,,,
680,06/23/2022 09:30:00,20.70,-63.67,8.00,,,,
681,06/23/2022 09:45:00,20.77,-63.91,8.01,,,,
682,06/23/2022 10:00:00,20.89,-64.36,8.01,,,,
683,06/23/2022 10:15:00,21.13,-64.55,8.02,,,,
684,06/23/2022 10:30:00,21.20,-64.44,8.01,,,,
685,06/23/2022 10:45:00,21.22,-64.30,8.01,,,,
686,06/23/2022 11:00:00,21.39,-63.89,8.00,,,,
687,06/23/2022 11:15:00,21.46,-63.72,8.00,,,,
688,06/23/2022 11:30:00,21.53,-63.71,8.00,,,,
689,06/23/2022 11:45:00,21.80,-63.53,8.00,,,,
690,06/23/2022 12:00:00,21.89,-63.77,8.00,,,,
691,06/23/2022 12:15:00,22.15,-64.28,8.01,,,,
692,06/23/2022 12:30:00,22.25,-64.60,8.01,,,,
693,06/23/2022 12:45:00,22.37,-65.00,8.02,,,,
694,06/23/2022 13:00:00,22.42,-65.49,8.03,,,,
695,06/23/2022 13:15:00,22.56,-65.67,8.03,,,,
696,06/23/2022 13:30:00,22.63,-65.72,8.03,,,,
697,06/23/2022 13:45:00,22.70,-65.47,8.03,,,,
698,06/23/2022 14:00:00,22.80,-65.41,8.03,,,,
699,06/23/2022 14:15:00,22.92,-65.61,8.03,,,,
700,06/23/2022 14:30:00,22.99,-66.16,8.04,,,,
701,06/23/2022 14:45:00,23.02,-66.10,8.04,,,,
702,06/23/2022 15:00:00,22.87,-66.05,8.04,,,,
703,06/23/2022 15:15:00,22.82,-67.13,8.06,,,,
704,06/23/2022 15:30:00,22.49,-66.94,8.05,,,,
705,06/23/2022 15:45:00,22.23,-66.75,8.05,,,,
706,06/23/2022 16:00:00,22.13,-66.64,8.05,,,,
707,06/23/2022 16:15:00,22.08,-66.64,8.05,,,,
708,06/23/2022 16:30:00,21.99,-66.38,8.05,,,,
709,06/23/2022 16:45:00,21.91,-66.19,8.04,,,,
710,06/23/2022 17:00:00,21.89,-66.16,8.04,,,,
711,06/23/2022 17:15:00,21.89,-66.28,8.04,,,,
712,06/23/2022 17:30:00,21.89,-66.33,8.04,,,,
713,06/23/2022 17:45:00,21.91,-66.31,8.04,,,,
714,06/23/2022 18:00:00,21.91,-66.38,8.05,,,,
715,06/23/2022 18:15:00,21.89,-66.38,8.05,,,,
716,06/23/2022 18:30:00,21.87,-66.28,8.04,,,,
717,06/23/2022 18:45:00,21.89,-66.53,8.05,,,,
718,06/23/2022 19:00:00,21.84,-66.39,8.05,,,,
719,06/23/2022 19:15:00,21.77,-66.22,8.04,,,,
720,06/23/2022 19:30:00,21.70,-66.00,8.04,,,,
721,06/23/2022 19:45:00,21.68,-66.00,8.04,,,,
722,06/23/2022 20:00:00,21.65,-65.78,8.04,,,,
723,06/23/2022 20:15:00,21.63,-65.69,8.03,,,,
724,06/23/2022 20:30:00,21.63,-65.64,8.03,,,,
725,06/23/2022 20:45:00,21.63,-65.72,8.04,,,,
726,06/23/2022 21:00:00,21.65,-65.91,8.04,,,,
727,06/23/2022 21:15:00,21.68,-65.97,8.04,,,,
728,06/23/2022 21:30:00,21.68,-65.72,8.03,,,,
729,06/23/2022 21:45:00,21.70,-65.33,8.03,,,,
730,06/23/2022 22:00:00,21.70,-65.14,8.02,,,,
731,06/23/2022 22:15:00,21.70,-65.39,8.03,,,,
732,06/23/2022 22:30:00,21.60,-65.19,8.03,,,,
733,06/23/2022 22:45:00,21.51,-64.46,8.01,,,,
734,06/23/2022 23:00:00,21.53,-64.25,8.01,,,,
735,06/23/2022 23:15:00,21.49,-63.47,8.00,,,,
736,06/23/2022 23:30:00,21.53,-64.22,8.01,,,,
737,06/23/2022 23:45:00,21.63,-64.64,8.02,,,,
738,06/24/2022 00:00:00,21.68,-64.49,8.01,,,,
739,06/24/2022 00:15:00,21.72,-64.47,8.01,,,,
740,06/24/2022 00:30:00,21.75,-64.66,8.02,,,,
741,06/24/2022 00:45:00,21.80,-64.60,8.01,,,,
742,06/24/2022 01:00:00,21.84,-65.14,8.02,,,,
743,06/24/2022 01:15:00,21.87,-65.05,8.02,,,,
744,06/24/2022 01:30:00,21.94,-64.97,8.02,,,,
745,06/24/2022 01:45:00,21.96,-64.31,8.01,,,,
746,06/24/2022 02:00:00,21.91,-63.46,7.99,,,,
747,06/24/2022 02:15:00,21.96,-63.02,7.99,,,,
748,06/24/2022 02:30:00,21.99,-62.69,7.98,,,,
749,06/24/2022 02:45:00,22.01,-62.75,7.98,,,,
750,06/24/2022 03:00:00,21.99,-62.72,7.98,,,,
751,06/24/2022 03:15:00,21.96,-62.96,7.99,,,,
752,06/24/2022 03:30:00,21.84,-63.44,7.99,,,,
753,06/24/2022 03:45:00,21.82,-62.60,7.98,,,,
754,06/24/2022 04:00:00,21.68,-61.96,7.97,,,,
755,06/24/2022 04:15:00,21.10,-61.17,7.96,,,,
756,06/24/2022 04:30:00,20.96,-61.16,7.96,,,,
757,06/24/2022 04:45:00,20.89,-61.25,7.96,,,,
758,06/24/2022 05:00:00,20.86,-61.28,7.96,,,,
759,06/24/2022 05:15:00,20.82,-61.44,7.96,,,,
760,06/24/2022 05:30:00,20.77,-61.46,7.96,,,,
761,06/24/2022 05:45:00,20.77,-61.44,7.96,,,,
762,06/24/2022 06:00:00,20.75,-61.49,7.96,,,,
763,06/24/2022 06:15:00,20.75,-61.50,7.96,,,,
764,06/24/2022 06:30:00,20.75,-61.50,7.96,,,,
765,06/24/2022 06:45:00,20.75,-61.39,7.96,,,,
766,06/24/2022 07:00:00,20.77,-61.63,7.97,,,,
767,06/24/2022 07:15:00,20.79,-61.60,7.96,,,,
768,06/24/2022 07:30:00,20.79,-61.77,7.97,,,,
769,06/24/2022 07:45:00,20.82,-61.81,7.97,,,,
770,06/24/2022 08:00:00,20.84,-61.83,7.97,,,,
771,06/24/2022 08:15:00,20.86,-61.89,7.97,,,,
772,06/24/2022 08:30:00,20.89,-61.96,7.97,,,,
773,06/24/2022 08:45:00,20.91,-62.14,7.97,,,,
774,06/24/2022 09:00:00,20.91,-62.21,7.98,,,,
775,06/24/2022 09:15:00,20.94,-62.16,7.97,,,,
776,06/24/2022 09:30:00,20.96,-62.50,7.98,,,,
777,06/24/2022 09:45:00,21.01,-62.72,7.98,,,,
778,06/24/2022 10:00:00,21.08,-63.14,7.99,,,,
779,06/24/2022 10:15:00,21.13,-63.16,7.99,,,,
780,06/24/2022 10:30:00,21.20,-63.16,7.99,,,,
781,06/24/2022 10:45:00,21.29,-63.30,7.99,,,,
782,06/24/2022 11:00:00,21.44,-63.06,7.99,,,,
783,06/24/2022 11:15:00,21.58,-63.55,8.00,,,,
784,06/24/2022 11:30:00,21.75,-63.60,8.00,,,,
785,06/24/2022 11:45:00,21.94,-64.13,8.01,,,,
786,06/24/2022 12:00:00,22.15,-64.31,8.01,,,,
787,06/24/2022 12:15:00,22.37,-64.30,8.01,,,,
788,06/24/2022 12:30:00,22.27,-63.44,7.99,,,,
789,06/24/2022 12:45:00,22.20,-64.02,8.00,,,,
790,06/24/2022 13:00:00,22.25,-64.35,8.01,,,,
791,06/24/2022 13:15:00,22.39,-64.50,8.01,,,,
792,06/24/2022 13:30:00,22.44,-64.52,8.01,,,,
793,06/24/2022 13:45:00,22.25,-64.41,8.01,,,,
794,06/24/2022 14:00:00,22.18,-64.60,8.01,,,,
795,06/24/2022 14:15:00,22.18,-64.30,8.01,,,,
796,06/24/2022 14:30:00,22.20,-64.53,8.01,,,,
797,06/24/2022 14:45:00,22.35,-64.88,8.02,,,,
798,06/24/2022 15:00:00,22.49,-65.14,8.02,,,,
799,06/24/2022 15:15:00,22.97,-67.00,8.05,,,,
800,06/24/2022 15:30:00,23.18,-68.13,8.07,,,,
801,06/24/2022 15:45:00,23.21,-68.99,8.09,,,,
802,06/24/2022 16:00:00,22.99,-67.66,8.06,,,,
803,06/24/2022 16:15:00,22.42,-65.61,8.03,,,,
804,06/24/2022 16:30:00,22.18,-65.38,8.03,,,,
805,06/24/2022 16:45:00,22.08,-65.08,8.02,,,,
806,06/24/2022 17:00:00,21.99,-64.67,8.02,,,,
807,06/24/2022 17:15:00,21.94,-64.60,8.01,,,,
808,06/24/2022 17:30:00,21.91,-64.58,8.01,,,,
809,06/24/2022 17:45:00,21.91,-64.60,8.01,,,,
810,06/24/2022 18:00:00,21.96,-64.96,8.02,,,,
811,06/24/2022 18:15:00,21.96,-65.19,8.02,,,,
812,06/24/2022 18:30:00,21.91,-65.17,8.02,,,,
813,06/24/2022 18:45:00,21.89,-65.21,8.03,,,,
814,06/24/2022 19:00:00,21.87,-65.35,8.03,,,,
815,06/24/2022 19:15:00,21.87,-65.56,8.03,,,,
816,06/24/2022 19:30:00,21.87,-65.47,8.03,,,,
817,06/24/2022 19:45:00,21.82,-65.46,8.03,,,,
818,06/24/2022 20:00:00,21.82,-65.30,8.03,,,,
819,06/24/2022 20:15:00,21.80,-65.17,8.02,,,,
820,06/24/2022 20:30:00,21.70,-65.00,8.02,,,,
821,06/24/2022 20:45:00,21.72,-64.69,8.02,,,,
822,06/24/2022 21:00:00,21.65,-64.55,8.01,,,,
823,06/24/2022 21:15:00,21.56,-64.36,8.01,,,,
824,06/24/2022 21:30:00,21.51,-64.11,8.01,,,,
825,06/24/2022 21:45:00,21.44,-64.05,8.01,,,,
826,06/24/2022 22:00:00,21.49,-64.00,8.01,,,,
827,06/24/2022 22:15:00,21.44,-63.78,8.00,,,,
828,06/24/2022 22:30:00,21.44,-63.24,7.99,,,,
829,06/24/2022 22:45:00,21.46,-62.72,7.98,,,,
830,06/24/2022 23:00:00,21.51,-63.11,7.99,,,,
831,06/24/2022 23:15:00,21.34,-63.08,7.99,,,,
832,06/24/2022 23:30:00,21.32,-62.80,7.98,,,,
833,06/24/2022 23:45:00,21.27,-62.75,7.98,,,,
834,06/25/2022 00:00:00,21.29,-62.22,7.97,,,,
835,06/25/2022 00:15:00,21.34,-62.22,7.97,,,,
836,06/25/2022 00:30:00,21.44,-62.11,7.97,,,,
837,06/25/2022 00:45:00,21.49,-61.77,7.97,,,,
838,06/25/2022 01:00:00,21.51,-61.58,7.96,,,,
839,06/25/2022 01:15:00,21.46,-60.55,7.94,,,,
840,06/25/2022 01:30:00,21.53,-60.55,7.94,,,,
841,06/25/2022 01:45:00,21.60,-60.94,7.95,,,,
842,06/25/2022 02:00:00,21.63,-60.45,7.94,,,,
843,06/25/2022 02:15:00,21.72,-60.75,7.95,,,,
844,06/25/2022 02:30:00,21.77,-60.24,7.94,,,,
845,06/25/2022 02:45:00,21.89,-60.24,7.94,,,,
846,06/25/2022 03:00:00,21.96,-60.17,7.94,,,,
847,06/25/2022 03:15:00,22.06,-60.06,7.93,,,,
848,06/25/2022 03:30:00,22.13,-59.94,7.93,,,,
849,06/25/2022 03:45:00,22.18,-59.89,7.93,,,,
850,06/25/2022 04:00:00,22.25,-59.89,7.93,,,,
851,06/25/2022 04:15:00,22.20,-59.25,7.92,,,,
852,06/25/2022 04:30:00,22.11,-60.49,7.94,,,,
853,06/25/2022 04:45:00,22.18,-62.50,7.98,,,,
854,06/25/2022 05:00:00,22.18,-61.50,7.96,,,,
855,06/25/2022 05:15:00,21.39,-60.30,7.94,,,,
856,06/25/2022 05:30:00,21.20,-61.03,7.95,,,,
857,06/25/2022 05:45:00,21.13,-60.78,7.95,,,,
858,06/25/2022 06:00:00,21.06,-60.74,7.95,,,,
859,06/25/2022 06:15:00,21.03,-60.70,7.95,,,,
860,06/25/2022 06:30:00,21.03,-60.63,7.95,,,,
861,06/25/2022 06:45:00,21.03,-60.63,7.95,,,,
862,06/25/2022 07:00:00,21.01,-60.66,7.95,,,,
863,06/25/2022 07:15:00,21.01,-60.88,7.95,,,,
864,06/25/2022 07:30:00,21.06,-60.99,7.95,,,,
865,06/25/2022 07:45:00,21.13,-61.08,7.95,,,,
866,06/25/2022 08:00:00,21.15,-61.47,7.96,,,,
