#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1715,05/26/2023 02:30:00,15.91,-77.00,7.87,,,,
1716,05/26/2023 02:45:00,15.94,-76.99,7.87,,,,
1717,05/26/2023 03:00:00,15.96,-76.89,7.87,,,,
1718,05/26/2023 03:15:00,15.99,-77.13,7.87,,,,
1719,05/26/2023 03:30:00,15.99,-76.52,7.86,,,,
1720,05/26/2023 03:45:00,16.03,-77.19,7.87,,,,
1721,05/26/2023 04:00:00,16.03,-77.35,7.87,,,,
1722,05/26/2023 04:15:00,16.03,-77.66,7.88,,,,
1723,05/26/2023 04:30:00,16.03,-77.50,7.88,,,,
1724,05/26/2023 04:45:00,16.03,-78.03,7.89,,,,
1725,05/26/2023 05:00:00,16.01,-78.00,7.89,,,,
1726,05/26/2023 05:15:00,15.91,-77.16,7.87,,,,
1727,05/26/2023 05:30:00,15.87,-76.50,7.86,,,,
1728,05/26/2023 05:45:00,15.82,-76.06,7.85,,,,
1729,05/26/2023 06:00:00,15.80,-75.46,7.84,,,,
1730,05/26/2023 06:15:00,15.77,-72.71,7.79,,,,
1731,05/26/2023 06:30:00,15.77,-68.25,7.71,,,,
1732,05/26/2023 06:45:00,15.80,-65.44,7.66,,,,
1733,05/26/2023 07:00:00,15.82,-67.99,7.71,,,,
1734,05/26/2023 07:15:00,15.84,-68.28,7.71,,,,
1735,05/26/2023 07:30:00,15.84,-66.75,7.69,,,,
1736,05/26/2023 07:45:00,15.87,-72.61,7.79,,,,
1737,05/26/2023 08:00:00,15.99,-75.00,7.83,,,,
1738,05/26/2023 08:15:00,16.08,-79.38,7.91,,,,
1739,05/26/2023 08:30:00,16.18,-79.28,7.91,,,,
1740,05/26/2023 08:45:00,16.30,-80.17,7.92,,,,
1741,05/26/2023 09:00:00,16.37,-79.94,7.92,,,,
1742,05/26/2023 09:15:00,16.49,-80.11,7.92,,,,
1743,05/26/2023 09:30:00,16.61,-76.91,7.86,,,,
1744,05/26/2023 09:45:00,16.75,-77.33,7.87,,,,
1745,05/26/2023 10:00:00,16.89,-77.75,7.88,,,,
1746,05/26/2023 10:15:00,17.08,-78.78,7.90,,,,
1747,05/26/2023 10:30:00,17.15,-78.22,7.89,,,,
1748,05/26/2023 10:45:00,17.15,-78.08,7.88,,,,
1749,05/26/2023 11:00:00,17.44,-77.24,7.87,,,,
1750,05/26/2023 11:15:00,17.80,-77.78,7.88,,,,
1751,05/26/2023 11:30:00,17.96,-75.97,7.84,,,,
1752,05/26/2023 11:45:00,18.10,-75.38,7.83,,,,
1753,05/26/2023 12:00:00,18.27,-74.81,7.82,,,,
1754,05/26/2023 12:15:00,18.53,-74.67,7.82,,,,
1755,05/26/2023 12:30:00,18.82,-74.71,7.82,,,,
1756,05/26/2023 12:45:00,18.10,-77.02,7.86,,,,
1757,05/26/2023 13:00:00,17.58,-78.31,7.89,,,,
1758,05/26/2023 13:15:00,17.39,-79.33,7.91,,,,
1759,05/26/2023 13:30:00,17.37,-79.97,7.92,,,,
1760,05/26/2023 13:45:00,17.37,-80.14,7.92,,,,
1761,05/26/2023 14:00:00,17.37,-80.22,7.92,,,,
1762,05/26/2023 14:15:00,17.44,-80.03,7.92,,,,
1763,05/26/2023 14:30:00,17.49,-80.24,7.92,,,,
1764,05/26/2023 14:45:00,17.51,-80.21,7.92,,,,
1765,05/26/2023 15:00:00,17.53,-80.08,7.92,,,,
1766,05/26/2023 15:15:00,17.51,-79.96,7.92,,,,
1767,05/26/2023 15:30:00,17.56,-79.97,7.92,,,,
1768,05/26/2023 15:45:00,17.63,-79.97,7.92,,,,
1769,05/26/2023 16:00:00,17.70,-80.02,7.92,,,,
1770,05/26/2023 16:15:00,17.82,-79.96,7.92,,,,
1771,05/26/2023 16:30:00,18.01,-79.64,7.91,,,,
1772,05/26/2023 16:45:00,18.10,-79.97,7.91,,,,
1773,05/26/2023 17:00:00,17.77,-80.72,7.93,,,,
1774,05/26/2023 17:15:00,17.75,-81.44,7.94,,,,
1775,05/26/2023 17:30:00,17.72,-82.60,7.96,,,,
1776,05/26/2023 17:45:00,17.65,-82.85,7.97,,,,
1777,05/26/2023 18:00:00,17.61,-82.36,7.96,,,,
1778,05/26/2023 18:15:00,17.61,-81.92,7.95,,,,
1779,05/26/2023 18:30:00,17.56,-81.49,7.94,,,,
1780,05/26/2023 18:45:00,17.53,-80.89,7.93,,,,
1781,05/26/2023 19:00:00,17.53,-78.41,7.89,,,,
1782,05/26/2023 19:15:00,17.46,-76.67,7.86,,,,
1783,05/26/2023 19:30:00,17.37,-75.99,7.85,,,,
1784,05/26/2023 19:45:00,17.37,-76.75,7.86,,,,
1785,05/26/2023 20:00:00,17.46,-77.50,7.87,,,,
1786,05/26/2023 20:15:00,17.44,-77.92,7.88,,,,
1787,05/26/2023 20:30:00,17.65,-78.88,7.90,,,,
1788,05/26/2023 20:45:00,17.72,-78.24,7.89,,,,
1789,05/26/2023 21:00:00,17.82,-78.21,7.88,,,,
1790,05/26/2023 21:15:00,17.87,-77.42,7.87,,,,
1791,05/26/2023 21:30:00,17.89,-77.39,7.87,,,,
1792,05/26/2023 21:45:00,17.87,-76.78,7.86,,,,
1793,05/26/2023 22:00:00,17.87,-76.39,7.85,,,,
1794,05/26/2023 22:15:00,17.91,-76.28,7.85,,,,
1795,05/26/2023 22:30:00,18.08,-76.44,7.85,,,,
1796,05/26/2023 22:45:00,18.10,-76.25,7.85,,,,
1797,05/26/2023 23:00:00,18.10,-76.13,7.85,,,,
1798,05/26/2023 23:15:00,18.06,-75.72,7.84,,,,
1799,05/26/2023 23:30:00,18.03,-75.24,7.83,,,,
1800,05/26/2023 23:45:00,18.01,-72.33,7.78,,,,
1801,05/27/2023 00:00:00,17.94,-71.11,7.76,,,,
1802,05/27/2023 00:15:00,17.75,-75.67,7.84,,,,
1803,05/27/2023 00:30:00,17.80,-75.46,7.84,,,,
1804,05/27/2023 00:45:00,17.84,-76.77,7.86,,,,
1805,05/27/2023 01:00:00,17.18,-77.63,7.88,,,,
1806,05/27/2023 01:15:00,16.82,-78.99,7.90,,,,
1807,05/27/2023 01:30:00,16.58,-79.49,7.91,,,,
1808,05/27/2023 01:45:00,16.46,-79.31,7.91,,,,
1809,05/27/2023 02:00:00,16.42,-79.08,7.90,,,,
1810,05/27/2023 02:15:00,16.30,-78.55,7.89,,,,
1811,05/27/2023 02:30:00,16.22,-77.97,7.88,,,,
1812,05/27/2023 02:45:00,16.22,-76.97,7.87,,,,
1813,05/27/2023 03:00:00,16.25,-76.13,7.85,,,,
1814,05/27/2023 03:15:00,16.22,-75.38,7.84,,,,
1815,05/27/2023 03:30:00,16.22,-74.78,7.83,,,,
1816,05/27/2023 03:45:00,16.18,-75.44,7.84,,,,
1817,05/27/2023 04:00:00,16.18,-74.50,7.82,,,,
1818,05/27/2023 04:15:00,16.13,-74.99,7.83,,,,
1819,05/27/2023 04:30:00,16.11,-75.19,7.84,,,,
1820,05/27/2023 04:45:00,16.13,-75.50,7.84,,,,
1821,05/27/2023 05:00:00,16.13,-75.81,7.85,,,,
1822,05/27/2023 05:15:00,16.15,-76.02,7.85,,,,
1823,05/27/2023 05:30:00,16.20,-77.11,7.87,,,,
1824,05/27/2023 05:45:00,16.22,-77.27,7.87,,,,
1825,05/27/2023 06:00:00,16.25,-77.86,7.88,,,,
1826,05/27/2023 06:15:00,16.20,-77.22,7.87,,,,
1827,05/27/2023 06:30:00,16.15,-76.60,7.86,,,,
1828,05/27/2023 06:45:00,16.13,-75.92,7.85,,,,
1829,05/27/2023 07:00:00,16.13,-74.47,7.82,,,,
1830,05/27/2023 07:15:00,16.15,-71.63,7.77,,,,
1831,05/27/2023 07:30:00,16.20,-70.27,7.75,,,,
1832,05/27/2023 07:45:00,16.30,-68.83,7.72,,,,
1833,05/27/2023 08:00:00,16.32,-68.61,7.72,,,,
1834,05/27/2023 08:15:00,16.30,-71.46,7.77,,,,
1835,05/27/2023 08:30:00,16.37,-71.83,7.77,,,,
1836,05/27/2023 08:45:00,16.46,-73.97,7.81,,,,
1837,05/27/2023 09:00:00,16.53,-74.46,7.82,,,,
1838,05/27/2023 09:15:00,16.56,-74.80,7.83,,,,
1839,05/27/2023 09:30:00,16.61,-73.91,7.81,,,,
1840,05/27/2023 09:45:00,16.68,-74.27,7.82,,,,
1841,05/27/2023 10:00:00,16.77,-72.64,7.79,,,,
1842,05/27/2023 10:15:00,16.94,-72.75,7.79,,,,
1843,05/27/2023 10:30:00,17.13,-73.28,7.80,,,,
1844,05/27/2023 10:45:00,17.27,-73.60,7.80,,,,
1845,05/27/2023 11:00:00,17.49,-74.14,7.81,,,,
1846,05/27/2023 11:15:00,17.72,-73.86,7.81,,,,
1847,05/27/2023 11:30:00,17.99,-73.28,7.80,,,,
1848,05/27/2023 11:45:00,18.27,-73.06,7.79,,,,
1849,05/27/2023 12:00:00,18.56,-71.92,7.77,,,,
1850,05/27/2023 12:15:00,18.84,-70.83,7.75,,,,
1851,05/27/2023 12:30:00,19.17,-70.08,7.74,,,,
1852,05/27/2023 12:45:00,19.48,-73.17,7.79,,,,
1853,05/27/2023 13:00:00,19.77,-74.36,7.81,,,,
1854,05/27/2023 13:15:00,19.89,-73.94,7.80,,,,
1855,05/27/2023 13:30:00,19.41,-74.27,7.81,,,,
1856,05/27/2023 13:45:00,18.68,-77.56,7.87,,,,
1857,05/27/2023 14:00:00,18.22,-79.24,7.90,,,,
1858,05/27/2023 14:15:00,18.25,-79.97,7.91,,,,
1859,05/27/2023 14:30:00,18.20,-80.41,7.92,,,,
1860,05/27/2023 14:45:00,18.15,-80.55,7.92,,,,
1861,05/27/2023 15:00:00,18.15,-80.52,7.92,,,,
1862,05/27/2023 15:15:00,18.15,-80.39,7.92,,,,
1863,05/27/2023 15:30:00,18.22,-80.61,7.93,,,,
1864,05/27/2023 15:45:00,18.20,-80.60,7.93,,,,
1865,05/27/2023 16:00:00,18.20,-80.88,7.93,,,,
1866,05/27/2023 16:15:00,18.25,-80.96,7.93,,,,
1867,05/27/2023 16:30:00,18.25,-81.02,7.93,,,,
1868,05/27/2023 16:45:00,18.25,-81.08,7.93,,,,
1869,05/27/2023 17:00:00,18.30,-81.42,7.94,,,,
1870,05/27/2023 17:15:00,18.20,-82.02,7.95,,,,
1871,05/27/2023 17:30:00,18.15,-82.53,7.96,,,,
1872,05/27/2023 17:45:00,18.06,-82.85,7.97,,,,
1873,05/27/2023 18:00:00,17.99,-83.19,7.97,,,,
1874,05/27/2023 18:15:00,17.94,-83.16,7.97,,,,
1875,05/27/2023 18:30:00,17.94,-83.13,7.97,,,,
1876,05/27/2023 18:45:00,17.89,-82.89,7.97,,,,
1877,05/27/2023 19:00:00,17.84,-83.02,7.97,,,,
1878,05/27/2023 19:15:00,17.80,-83.08,7.97,,,,
1879,05/27/2023 19:30:00,17.75,-82.82,7.97,,,,
1880,05/27/2023 19:45:00,17.70,-82.67,7.96,,,,
1881,05/27/2023 20:00:00,17.65,-81.89,7.95,,,,
1882,05/27/2023 20:15:00,17.61,-80.78,7.93,,,,
1883,05/27/2023 20:30:00,17.58,-76.74,7.86,,,,
1884,05/27/2023 20:45:00,17.46,-78.21,7.89,,,,
1885,05/27/2023 21:00:00,17.42,-76.56,7.86,,,,
1886,05/27/2023 21:15:00,17.44,-77.00,7.86,,,,
1887,05/27/2023 21:30:00,17.44,-74.83,7.83,,,,
1888,05/27/2023 21:45:00,17.44,-73.52,7.80,,,,
1889,05/27/2023 22:00:00,17.44,-75.06,7.83,,,,
1890,05/27/2023 22:15:00,17.42,-75.80,7.84,,,,
1891,05/27/2023 22:30:00,17.44,-76.21,7.85,,,,
1892,05/27/2023 22:45:00,17.56,-75.30,7.83,,,,
1893,05/27/2023 23:00:00,17.70,-75.66,7.84,,,,
1894,05/27/2023 23:15:00,17.84,-75.19,7.83,,,,
1895,05/27/2023 23:30:00,17.96,-74.14,7.81,,,,
1896,05/27/2023 23:45:00,18.08,-73.63,7.80,,,,
1897,05/28/2023 00:00:00,18.20,-72.38,7.78,,,,
1898,05/28/2023 00:15:00,18.25,-71.10,7.76,,,,
1899,05/28/2023 00:30:00,18.30,-70.16,7.74,,,,
1900,05/28/2023 00:45:00,18.25,-67.88,7.70,,,,
1901,05/28/2023 01:00:00,18.34,-66.14,7.67,,,,
1902,05/28/2023 01:15:00,18.39,-72.16,7.78,,,,
1903,05/28/2023 01:30:00,18.32,-73.67,7.80,,,,
1904,05/28/2023 01:45:00,18.13,-74.67,7.82,,,,
1905,05/28/2023 02:00:00,17.18,-78.46,7.89,,,,
1906,05/28/2023 02:15:00,16.94,-78.41,7.89,,,,
1907,05/28/2023 02:30:00,16.75,-78.39,7.89,,,,
1908,05/28/2023 02:45:00,16.70,-78.42,7.89,,,,
1909,05/28/2023 03:00:00,16.63,-78.41,7.89,,,,
1910,05/28/2023 03:15:00,16.58,-78.22,7.89,,,,
1911,05/28/2023 03:30:00,16.53,-78.03,7.89,,,,
1912,05/28/2023 03:45:00,16.56,-78.31,7.89,,,,
1913,05/28/2023 04:00:00,16.56,-77.75,7.88,,,,
1914,05/28/2023 04:15:00,16.53,-78.00,7.88,,,,
1915,05/28/2023 04:30:00,16.51,-78.19,7.89,,,,
1916,05/28/2023 04:45:00,16.56,-78.14,7.89,,,,
1917,05/28/2023 05:00:00,16.58,-78.27,7.89,,,,
1918,05/28/2023 05:15:00,16.58,-78.41,7.89,,,,
1919,05/28/2023 05:30:00,16.58,-78.05,7.89,,,,
1920,05/28/2023 05:45:00,16.58,-78.99,7.90,,,,
1921,05/28/2023 06:00:00,16.63,-79.81,7.92,,,,
1922,05/28/2023 06:15:00,16.65,-79.80,7.92,,,,
1923,05/28/2023 06:30:00,16.68,-79.24,7.91,,,,
1924,05/28/2023 06:45:00,16.72,-79.56,7.91,,,,
1925,05/28/2023 07:00:00,16.72,-79.97,7.92,,,,
1926,05/28/2023 07:15:00,16.75,-79.91,7.92,,,,
1927,05/28/2023 07:30:00,16.77,-79.50,7.91,,,,
1928,05/28/2023 07:45:00,16.80,-78.88,7.90,,,,
1929,05/28/2023 08:00:00,16.84,-78.46,7.89,,,,
1930,05/28/2023 08:15:00,16.87,-74.50,7.82,,,,
1931,05/28/2023 08:30:00,16.96,-72.25,7.78,,,,
1932,05/28/2023 08:45:00,17.03,-70.64,7.75,,,,
1933,05/28/2023 09:00:00,17.11,-68.77,7.72,,,,
1934,05/28/2023 09:15:00,17.20,-68.58,7.71,,,,
1935,05/28/2023 09:30:00,17.27,-69.21,7.73,,,,
1936,05/28/2023 09:45:00,17.27,-70.05,7.74,,,,
1937,05/28/2023 10:00:00,17.34,-72.74,7.79,,,,
1938,05/28/2023 10:15:00,17.42,-73.61,7.80,,,,
1939,05/28/2023 10:30:00,17.51,-73.91,7.81,,,,
1940,05/28/2023 10:45:00,17.44,-73.66,7.80,,,,
1941,05/28/2023 11:00:00,17.51,-73.74,7.81,,,,
1942,05/28/2023 11:15:00,17.63,-72.67,7.79,,,,
1943,05/28/2023 11:30:00,17.77,-72.36,7.78,,,,
1944,05/28/2023 11:45:00,17.99,-72.60,7.78,,,,
1945,05/28/2023 12:00:00,18.18,-72.50,7.78,,,,
1946,05/28/2023 12:15:00,18.37,-71.85,7.77,,,,
1947,05/28/2023 12:30:00,18.58,-71.71,7.77,,,,
1948,05/28/2023 12:45:00,18.84,-72.28,7.78,,,,
1949,05/28/2023 13:00:00,19.15,-73.13,7.79,,,,
1950,05/28/2023 13:15:00,19.41,-73.61,7.80,,,,
1951,05/28/2023 13:30:00,19.79,-75.33,7.83,,,,
1952,05/28/2023 13:45:00,19.86,-74.94,7.82,,,,
1953,05/28/2023 14:00:00,19.84,-75.17,7.82,,,,
1954,05/28/2023 14:15:00,19.27,-77.31,7.86,,,,
1955,05/28/2023 14:30:00,18.75,-82.63,7.96,,,,
1956,05/28/2023 14:45:00,18.53,-82.63,7.96,,,,
1957,05/28/2023 15:00:00,18.41,-82.82,7.96,,,,
1958,05/28/2023 15:15:00,18.39,-82.50,7.96,,,,
1959,05/28/2023 15:30:00,18.41,-81.89,7.95,,,,
1960,05/28/2023 15:45:00,18.34,-81.30,7.94,,,,
1961,05/28/2023 16:00:00,18.34,-80.99,7.93,,,,
1962,05/28/2023 16:15:00,18.34,-81.02,7.93,,,,
1963,05/28/2023 16:30:00,18.39,-80.94,7.93,,,,
1964,05/28/2023 16:45:00,18.39,-81.42,7.94,,,,
1965,05/28/2023 17:00:00,18.39,-81.50,7.94,,,,
1966,05/28/2023 17:15:00,18.39,-81.71,7.94,,,,
1967,05/28/2023 17:30:00,18.39,-81.38,7.94,,,,
1968,05/28/2023 17:45:00,18.39,-81.33,7.94,,,,
1969,05/28/2023 18:00:00,18.27,-81.88,7.95,,,,
1970,05/28/2023 18:15:00,18.22,-81.69,7.94,,,,
1971,05/28/2023 18:30:00,18.20,-81.71,7.95,,,,
1972,05/28/2023 18:45:00,18.25,-80.81,7.93,,,,
1973,05/28/2023 19:00:00,18.06,-81.50,7.94,,,,
1974,05/28/2023 19:15:00,18.01,-81.36,7.94,,,,
1975,05/28/2023 19:30:00,17.89,-81.11,7.94,,,,
1976,05/28/2023 19:45:00,17.80,-81.10,7.94,,,,
1977,05/28/2023 20:00:00,17.72,-80.64,7.93,,,,
1978,05/28/2023 20:15:00,17.70,-78.11,7.88,,,,
1979,05/28/2023 20:30:00,17.58,-77.94,7.88,,,,
1980,05/28/2023 20:45:00,17.68,-77.14,7.87,,,,
1981,05/28/2023 21:00:00,17.72,-74.47,7.82,,,,
1982,05/28/2023 21:15:00,17.72,-72.88,7.79,,,,
1983,05/28/2023 21:30:00,17.80,-69.50,7.73,,,,
1984,05/28/2023 21:45:00,17.75,-69.06,7.72,,,,
1985,05/28/2023 22:00:00,17.68,-68.78,7.72,,,,
1986,05/28/2023 22:15:00,17.49,-69.31,7.73,,,,
1987,05/28/2023 22:30:00,17.39,-69.64,7.73,,,,
1988,05/28/2023 22:45:00,17.34,-71.10,7.76,,,,
1989,05/28/2023 23:00:00,17.39,-72.22,7.78,,,,
1990,05/28/2023 23:15:00,17.39,-70.85,7.75,,,,
1991,05/28/2023 23:30:00,17.56,-69.80,7.74,,,,
1992,05/28/2023 23:45:00,17.80,-70.17,7.74,,,,
1993,05/29/2023 00:00:00,17.94,-70.96,7.76,,,,
1994,05/29/2023 00:15:00,18.03,-70.78,7.75,,,,
1995,05/29/2023 00:30:00,18.18,-71.83,7.77,,,,
1996,05/29/2023 00:45:00,18.27,-71.44,7.76,,,,
1997,05/29/2023 01:00:00,18.34,-69.61,7.73,,,,
1998,05/29/2023 01:15:00,18.34,-67.64,7.70,,,,
1999,05/29/2023 01:30:00,18.32,-65.49,7.66,,,,
2000,05/29/2023 01:45:00,18.37,-65.44,7.66,,,,
2001,05/29/2023 02:00:00,18.49,-64.83,7.65,,,,
2002,05/29/2023 02:15:00,18.51,-71.67,7.77,,,,
2003,05/29/2023 02:30:00,18.32,-72.85,7.79,,,,
2004,05/29/2023 02:45:00,17.75,-76.19,7.85,,,,
2005,05/29/2023 03:00:00,17.42,-80.69,7.93,,,,
2006,05/29/2023 03:15:00,17.32,-80.28,7.92,,,,
2007,05/29/2023 03:30:00,17.15,-80.91,7.93,,,,
2008,05/29/2023 03:45:00,17.08,-80.80,7.93,,,,
2009,05/29/2023 04:00:00,16.99,-80.31,7.92,,,,
2010,05/29/2023 04:15:00,16.96,-80.19,7.92,,,,
2011,05/29/2023 04:30:00,16.94,-79.83,7.92,,,,
2012,05/29/2023 04:45:00,16.94,-79.27,7.91,,,,
2013,05/29/2023 05:00:00,16.94,-78.55,7.89,,,,
2014,05/29/2023 05:15:00,16.96,-77.81,7.88,,,,
2015,05/29/2023 05:30:00,16.94,-77.96,7.88,,,,
2016,05/29/2023 05:45:00,16.92,-75.72,7.84,,,,
2017,05/29/2023 06:00:00,16.89,-75.35,7.84,,,,
2018,05/29/2023 06:15:00,16.87,-76.31,7.85,,,,
2019,05/29/2023 06:30:00,16.84,-77.08,7.87,,,,
2020,05/29/2023 06:45:00,16.84,-78.25,7.89,,,,
2021,05/29/2023 07:00:00,16.84,-79.14,7.90,,,,
2022,05/29/2023 07:15:00,16.75,-79.27,7.91,,,,
2023,05/29/2023 07:30:00,16.72,-79.30,7.91,,,,
2024,05/29/2023 07:45:00,16.70,-79.39,7.91,,,,
2025,05/29/2023 08:00:00,16.65,-78.96,7.90,,,,
2026,05/29/2023 08:15:00,16.65,-78.63,7.90,,,,
2027,05/29/2023 08:30:00,16.68,-78.35,7.89,,,,
2028,05/29/2023 08:45:00,16.70,-77.71,7.88,,,,
2029,05/29/2023 09:00:00,16.92,-77.75,7.88,,,,
2030,05/29/2023 09:15:00,17.18,-76.39,7.85,,,,
2031,05/29/2023 09:30:00,17.30,-76.33,7.85,,,,
2032,05/29/2023 09:45:00,17.37,-76.61,7.86,,,,
2033,05/29/2023 10:00:00,17.25,-78.13,7.88,,,,
2034,05/29/2023 10:15:00,17.61,-75.94,7.84,,,,
2035,05/29/2023 10:30:00,17.82,-75.03,7.83,,,,
2036,05/29/2023 10:45:00,17.84,-75.22,7.83,,,,
2037,05/29/2023 11:00:00,17.82,-76.02,7.85,,,,
2038,05/29/2023 11:15:00,17.87,-76.21,7.85,,,,
2039,05/29/2023 11:30:00,17.87,-76.67,7.86,,,,
2040,05/29/2023 11:45:00,18.15,-76.16,7.85,,,,
2041,05/29/2023 12:00:00,18.27,-76.24,7.85,,,,
2042,05/29/2023 12:15:00,18.34,-76.25,7.85,,,,
2043,05/29/2023 12:30:00,18.41,-75.96,7.84,,,,
2044,05/29/2023 12:45:00,18.53,-75.92,7.84,,,,
2045,05/29/2023 13:00:00,18.75,-75.99,7.84,,,,
2046,05/29/2023 13:15:00,18.96,-75.71,7.84,,,,
2047,05/29/2023 13:30:00,19.10,-75.71,7.84,,,,
2048,05/29/2023 13:45:00,19.29,-75.77,7.84,,,,
2049,05/29/2023 14:00:00,19.44,-76.25,7.84,,,,
2050,05/29/2023 14:15:00,19.48,-76.35,7.85,,,,
2051,05/29/2023 14:30:00,19.06,-79.11,7.90,,,,
2052,05/29/2023 14:45:00,18.58,-80.97,7.93,,,,
2053,05/29/2023 15:00:00,18.25,-81.02,7.93,,,,
2054,05/29/2023 15:15:00,18.15,-80.53,7.92,,,,
2055,05/29/2023 15:30:00,18.03,-80.46,7.92,,,,
2056,05/29/2023 15:45:00,17.99,-80.25,7.92,,,,
2057,05/29/2023 16:00:00,17.94,-80.14,7.92,,,,
2058,05/29/2023 16:15:00,17.91,-80.27,7.92,,,,
2059,05/29/2023 16:30:00,17.94,-80.33,7.92,,,,
2060,05/29/2023 16:45:00,17.94,-80.35,7.92,,,,
2061,05/29/2023 17:00:00,17.96,-80.19,7.92,,,,
2062,05/29/2023 17:15:00,17.96,-80.06,7.92,,,,
2063,05/29/2023 17:30:00,17.96,-79.58,7.91,,,,
2064,05/29/2023 17:45:00,17.99,-79.19,7.90,,,,
2065,05/29/2023 18:00:00,17.96,-78.91,7.90,,,,
2066,05/29/2023 18:15:00,17.94,-78.36,7.89,,,,
2067,05/29/2023 18:30:00,17.96,-76.21,7.85,,,,
2068,05/29/2023 18:45:00,17.89,-75.25,7.83,,,,
2069,05/29/2023 19:00:00,17.84,-75.27,7.83,,,,
2070,05/29/2023 19:15:00,17.82,-77.47,7.87,,,,
2071,05/29/2023 19:30:00,17.77,-76.63,7.86,,,,
2072,05/29/2023 19:45:00,17.75,-77.78,7.88,,,,
2073,05/29/2023 20:00:00,17.70,-78.56,7.89,,,,
2074,05/29/2023 20:15:00,17.49,-79.56,7.91,,,,
2075,05/29/2023 20:30:00,17.37,-79.42,7.91,,,,
2076,05/29/2023 20:45:00,17.34,-78.33,7.89,,,,
2077,05/29/2023 21:00:00,17.30,-78.08,7.88,,,,
2078,05/29/2023 21:15:00,17.27,-77.05,7.87,,,,
2079,05/29/2023 21:30:00,17.22,-75.30,7.83,,,,
2080,05/29/2023 21:45:00,17.25,-70.17,7.74,,,,
2081,05/29/2023 22:00:00,17.15,-72.06,7.78,,,,
2082,05/29/2023 22:15:00,17.25,-73.61,7.80,,,,
2083,05/29/2023 22:30:00,17.51,-73.61,7.80,,,,
2084,05/29/2023 22:45:00,17.53,-71.74,7.77,,,,
2085,05/29/2023 23:00:00,17.58,-72.13,7.78,,,,
2086,05/29/2023 23:15:00,17.65,-73.13,7.79,,,,
2087,05/29/2023 23:30:00,17.80,-73.47,7.80,,,,
2088,05/29/2023 23:45:00,17.87,-73.71,7.80,,,,
2089,05/30/2023 00:00:00,17.77,-73.72,7.80,,,,
2090,05/30/2023 00:15:00,17.72,-74.33,7.82,,,,
2091,05/30/2023 00:30:00,17.72,-73.22,7.80,,,,
2092,05/30/2023 00:45:00,17.77,-73.72,7.80,,,,
2093,05/30/2023 01:00:00,17.82,-73.99,7.81,,,,
2094,05/30/2023 01:15:00,17.82,-74.47,7.82,,,,
2095,05/30/2023 01:30:00,17.77,-73.91,7.81,,,,
2096,05/30/2023 01:45:00,17.70,-74.11,7.81,,,,
2097,05/30/2023 02:00:00,17.65,-72.92,7.79,,,,
2098,05/30/2023 02:15:00,17.72,-71.55,7.77,,,,
2099,05/30/2023 02:30:00,17.70,-70.88,7.75,,,,
2100,05/30/2023 02:45:00,17.77,-69.67,7.73,,,,
2101,05/30/2023 03:00:00,17.82,-68.03,7.70,,,,
2102,05/30/2023 03:15:00,17.70,-67.50,7.69,,,,
2103,05/30/2023 03:30:00,17.77,-71.61,7.77,,,,
2104,05/30/2023 03:45:00,17.58,-74.44,7.82,,,,
2105,05/30/2023 04:00:00,17.03,-75.31,7.84,,,,
2106,05/30/2023 04:15:00,16.84,-76.41,7.86,,,,
2107,05/30/2023 04:30:00,16.75,-77.30,7.87,,,,
2108,05/30/2023 04:45:00,16.68,-77.44,7.87,,,,
2109,05/30/2023 05:00:00,16.61,-77.11,7.87,,,,
2110,05/30/2023 05:15:00,16.51,-76.97,7.87,,,,
2111,05/30/2023 05:30:00,16.46,-76.24,7.85,,,,
2112,05/30/2023 05:45:00,16.44,-75.91,7.85,,,,
2113,05/30/2023 06:00:00,16.44,-75.86,7.85,,,,
2114,05/30/2023 06:15:00,16.42,-75.27,7.84,,,,
2115,05/30/2023 06:30:00,16.39,-74.89,7.83,,,,
2116,05/30/2023 06:45:00,16.39,-74.27,7.82,,,,
2117,05/30/2023 07:00:00,16.42,-73.72,7.81,,,,
2118,05/30/2023 07:15:00,16.46,-72.08,7.78,,,,
2119,05/30/2023 07:30:00,16.53,-71.21,7.76,,,,
2120,05/30/2023 07:45:00,16.63,-69.78,7.74,,,,
2121,05/30/2023 08:00:00,16.70,-68.81,7.72,,,,
2122,05/30/2023 08:15:00,16.77,-71.75,7.77,,,,
2123,05/30/2023 08:30:00,16.56,-75.33,7.84,,,,
2124,05/30/2023 08:45:00,16.53,-74.88,7.83,,,,
2125,05/30/2023 09:00:00,16.63,-76.61,7.86,,,,
2126,05/30/2023 09:15:00,16.65,-77.39,7.87,,,,
2127,05/30/2023 09:30:00,16.70,-77.30,7.87,,,,
2128,05/30/2023 09:45:00,16.75,-76.58,7.86,,,,
2129,05/30/2023 10:00:00,16.84,-74.00,7.81,,,,
2130,05/30/2023 10:15:00,17.01,-73.03,7.79,,,,
2131,05/30/2023 10:30:00,17.11,-72.81,7.79,,,,
2132,05/30/2023 10:45:00,17.25,-71.69,7.77,,,,
2133,05/30/2023 11:00:00,17.39,-71.96,7.77,,,,
2134,05/30/2023 11:15:00,17.49,-73.03,7.79,,,,
2135,05/30/2023 11:30:00,17.61,-73.77,7.81,,,,
