Plot Title: 20674248_East_Dennis,,,,,,,,
#,Date Time GMT-04:00,"High Range ?S/cm (LGR S/N20674248, SEN S/N20674248)","TempC (LGR S/N: 20674248, SEN S/N: 20674248)",Coupler Detached (LGR S/N: 20674248),,,,
574,6/7/2022 7:15,0,24.17,,,,,
575,6/7/2022 7:30,0,24.22,,,,,
576,6/7/2022 7:45,0,24.28,,,,,
577,6/7/2022 8:00,0,24.35,,,,,
578,6/7/2022 8:15,0,24.45,,,,,
579,6/7/2022 8:30,0,24.56,,,,,
580,6/7/2022 8:45,0,24.65,,,,,
581,6/7/2022 9:00,0,24.74,,,,,
582,6/7/2022 9:15,0,24.87,,,,,
583,6/7/2022 9:30,0,25.01,,,,,
584,6/7/2022 9:45,0,25.15,,,,,
585,6/7/2022 10:00,0,25.23,,,,,
586,6/7/2022 10:15,0,25.34,,,,,
587,6/7/2022 10:30,0,25.47,,,,,
588,6/7/2022 10:45,0,25.54,,,,,
589,6/7/2022 11:00,0,25.6,,,,,
590,6/7/2022 11:15,0,25.65,,,,,
591,6/7/2022 11:30,0,25.7,,,,,
592,6/7/2022 11:45,0,25.77,,,,,
593,6/7/2022 12:00,0,25.85,,,,,
594,6/7/2022 12:15,0,25.61,,,,,
595,6/7/2022 12:30,0,25.72,,,,,
596,6/7/2022 12:45,0,25.79,,,,,
597,6/7/2022 13:00,0,25.81,,,,,
598,6/7/2022 13:15,0,25.83,,,,,
599,6/7/2022 13:30,0,25.86,,,,,
600,6/7/2022 13:45,0,25.9,,,,,
601,6/7/2022 14:00,0,25.9,,,,,
602,6/7/2022 14:15,0,25.88,,,,,
603,6/7/2022 14:30,0,25.92,,,,,
604,6/7/2022 14:45,0,25.96,,,,,
605,6/7/2022 15:00,0,25.98,,,,,
606,6/7/2022 15:15,0,25.99,,,,,
607,6/7/2022 15:30,0,25.98,,,,,
608,6/7/2022 15:45,0,25.94,,,,,
609,6/7/2022 16:00,0,25.91,,,,,
610,6/7/2022 16:15,0,25.88,,,,,
611,6/7/2022 16:30,0,25.87,,,,,
612,6/7/2022 16:45,0,25.79,,,,,
613,6/7/2022 17:00,0,25.7,,,,,
614,6/7/2022 17:15,0,25.64,,,,,
615,6/7/2022 17:30,0,25.59,,,,,
616,6/7/2022 17:45,0,25.54,,,,,
617,6/7/2022 18:00,0,25.5,,,,,
618,6/7/2022 18:15,0,25.47,,,,,
619,6/7/2022 18:30,0,25.43,,,,,
620,6/7/2022 18:45,0,25.41,,,,,
621,6/7/2022 19:00,0,25.38,,,,,
622,6/7/2022 19:15,0,25.34,,,,,
623,6/7/2022 19:30,0,25.3,,,,,
624,6/7/2022 19:45,0,25.26,,,,,
625,6/7/2022 20:00,0,25.23,,,,,
626,6/7/2022 20:15,0,25.18,,,,,
627,6/7/2022 20:30,0,25.15,,,,,
628,6/7/2022 20:45,0,25.11,,,,,
629,6/7/2022 21:00,0,25.07,,,,,
630,6/7/2022 21:15,0,25.04,,,,,
631,6/7/2022 21:30,0,25.01,,,,,
632,6/7/2022 21:45,0,25,,,,,
633,6/7/2022 22:00,0,24.98,,,,,
634,6/7/2022 22:15,0,24.94,,,,,
635,6/7/2022 22:30,0,24.91,,,,,
636,6/7/2022 22:45,0,24.88,,,,,
637,6/7/2022 23:00,0,24.83,,,,,
638,6/7/2022 23:15,0,24.77,,,,,
639,6/7/2022 23:30,0,24.73,,,,,
640,6/7/2022 23:45,0,24.69,,,,,
641,6/8/2022 0:00,0,24.66,,,,,
642,6/8/2022 0:15,0,24.62,,,,,
643,6/8/2022 0:30,0,24.61,,,,,
644,6/8/2022 0:45,0,24.58,,,,,
645,6/8/2022 1:00,0,24.56,,,,,
646,6/8/2022 1:15,0,24.53,,,,,
647,6/8/2022 1:30,0,24.52,,,,,
648,6/8/2022 1:45,0,24.5,,,,,
649,6/8/2022 2:00,0,24.47,,,,,
650,6/8/2022 2:15,0,24.45,,,,,
651,6/8/2022 2:30,0,24.44,,,,,
652,6/8/2022 2:45,0,24.41,,,,,
653,6/8/2022 3:00,0,24.36,,,,,
654,6/8/2022 3:15,0,24.33,,,,,
655,6/8/2022 3:30,0,24.3,,,,,
656,6/8/2022 3:45,0,24.27,,,,,
657,6/8/2022 4:00,0,24.24,,,,,
658,6/8/2022 4:15,0,24.23,,,,,
659,6/8/2022 4:30,0,24.23,,,,,
660,6/8/2022 4:45,0,24.2,,,,,
661,6/8/2022 5:00,0,24.19,,,,,
662,6/8/2022 5:15,0,24.17,,,,,
663,6/8/2022 5:30,0,24.18,,,,,
664,6/8/2022 5:45,0,24.15,,,,,
665,6/8/2022 6:00,0,24.14,,,,,
666,6/8/2022 6:15,0,24.13,,,,,
667,6/8/2022 6:30,0,24.15,,,,,
668,6/8/2022 6:45,0,24.15,,,,,
669,6/8/2022 7:00,0,24.15,,,,,
670,6/8/2022 7:15,0,24.14,,,,,
671,6/8/2022 7:30,0,24.17,,,,,
672,6/8/2022 7:45,0,24.19,,,,,
673,6/8/2022 8:00,0,24.23,,,,,
674,6/8/2022 8:15,0,24.28,,,,,
675,6/8/2022 8:30,0,24.35,,,,,
676,6/8/2022 8:45,0,24.41,,,,,
677,6/8/2022 9:00,0,24.46,,,,,
678,6/8/2022 9:15,0,24.51,,,,,
679,6/8/2022 9:30,0,24.56,,,,,
680,6/8/2022 9:45,0,24.63,,,,,
681,6/8/2022 10:00,0,24.69,,,,,
682,6/8/2022 10:15,0,24.76,,,,,
683,6/8/2022 10:30,0,24.82,,,,,
684,6/8/2022 10:45,0,24.89,,,,,
685,6/8/2022 11:00,0,24.98,,,,,
686,6/8/2022 11:15,0,25.05,,,,,
687,6/8/2022 11:30,0,25.12,,,,,
688,6/8/2022 11:45,0,25.18,,,,,
689,6/8/2022 12:00,0,25.26,,,,,
690,6/8/2022 12:15,0,25.32,,,,,
691,6/8/2022 12:30,0,25.39,,,,,
692,6/8/2022 12:45,0,25.48,,,,,
693,6/8/2022 13:00,0,25.54,,,,,
694,6/8/2022 13:15,0,25.6,,,,,
695,6/8/2022 13:30,0,25.68,,,,,
696,6/8/2022 13:45,0,25.75,,,,,
697,6/8/2022 14:00,0,25.83,,,,,
698,6/8/2022 14:15,0,25.92,,,,,
699,6/8/2022 14:30,0,25.99,,,,,
700,6/8/2022 14:45,0,26.06,,,,,
701,6/8/2022 15:00,0,26.13,,,,,
702,6/8/2022 15:15,0,26.19,,,,,
703,6/8/2022 15:30,0,26.23,,,,,
704,6/8/2022 15:45,0,26.25,,,,,
705,6/8/2022 16:00,0,26.26,,,,,
706,6/8/2022 16:15,0,26.26,,,,,
707,6/8/2022 16:30,0,26.28,,,,,
708,6/8/2022 16:45,0,26.28,,,,,
709,6/8/2022 17:00,0,26.25,,,,,
710,6/8/2022 17:15,0,26.26,,,,,
711,6/8/2022 17:30,0,26.3,,,,,
712,6/8/2022 17:45,0,26.34,,,,,
713,6/8/2022 18:00,0,26.36,,,,,
714,6/8/2022 18:15,0,26.37,,,,,
715,6/8/2022 18:30,0,26.37,,,,,
716,6/8/2022 18:45,0,26.37,,,,,
717,6/8/2022 19:00,0,26.36,,,,,
718,6/8/2022 19:15,0,26.34,,,,,
719,6/8/2022 19:30,0,26.31,,,,,
720,6/8/2022 19:45,0,26.29,,,,,
721,6/8/2022 20:00,0,26.26,,,,,
722,6/8/2022 20:15,0,26.23,,,,,
723,6/8/2022 20:30,0,26.19,,,,,
724,6/8/2022 20:45,0,26.15,,,,,
725,6/8/2022 21:00,0,26.1,,,,,
726,6/8/2022 21:15,0,26.06,,,,,
727,6/8/2022 21:30,0,26.02,,,,,
728,6/8/2022 21:45,0,25.99,,,,,
729,6/8/2022 22:00,0,25.94,,,,,
730,6/8/2022 22:15,0,25.93,,,,,
731,6/8/2022 22:30,0,25.91,,,,,
732,6/8/2022 22:45,0,25.87,,,,,
733,6/8/2022 23:00,0,25.85,,,,,
734,6/8/2022 23:15,0,25.82,,,,,
735,6/8/2022 23:30,0,25.81,,,,,
736,6/8/2022 23:45,0,25.79,,,,,
737,6/9/2022 0:00,0,25.76,,,,,
738,6/9/2022 0:15,0,25.75,,,,,
739,6/9/2022 0:30,0,25.72,,,,,
740,6/9/2022 0:45,0,25.71,,,,,
741,6/9/2022 1:00,0,25.7,,,,,
742,6/9/2022 1:15,0,25.7,,,,,
743,6/9/2022 1:30,0,25.69,,,,,
744,6/9/2022 1:45,0,25.68,,,,,
745,6/9/2022 2:00,0,25.68,,,,,
746,6/9/2022 2:15,0,25.68,,,,,
747,6/9/2022 2:30,0,25.66,,,,,
748,6/9/2022 2:45,0,25.65,,,,,
749,6/9/2022 3:00,0,25.65,,,,,
750,6/9/2022 3:15,0,25.64,,,,,
751,6/9/2022 3:30,0,25.63,,,,,
752,6/9/2022 3:45,0,25.61,,,,,
753,6/9/2022 4:00,0,25.6,,,,,
754,6/9/2022 4:15,0,25.58,,,,,
755,6/9/2022 4:30,0,25.55,,,,,
756,6/9/2022 4:45,0,25.54,,,,,
757,6/9/2022 5:00,0,25.53,,,,,
758,6/9/2022 5:15,0,25.5,,,,,
759,6/9/2022 5:30,0,25.48,,,,,
760,6/9/2022 5:45,0,25.47,,,,,
761,6/9/2022 6:00,0,25.44,,,,,
762,6/9/2022 6:15,0,25.43,,,,,
763,6/9/2022 6:30,0,25.43,,,,,
764,6/9/2022 6:45,0,25.42,,,,,
765,6/9/2022 7:00,0,25.39,,,,,
766,6/9/2022 7:15,0,25.36,,,,,
767,6/9/2022 7:30,0,25.33,,,,,
768,6/9/2022 7:45,0,25.31,,,,,
769,6/9/2022 8:00,0,25.28,,,,,
770,6/9/2022 8:15,0,25.3,,,,,
771,6/9/2022 8:30,0,25.31,,,,,
772,6/9/2022 8:45,0,25.33,,,,,
773,6/9/2022 9:00,0,25.37,,,,,
774,6/9/2022 9:15,0,25.3,,,,,
775,6/9/2022 9:30,0,25,,,,,
776,6/9/2022 9:45,0,24.69,,,,,
777,6/9/2022 10:00,0,24.4,,,,,
778,6/9/2022 10:15,0,24.18,,,,,
779,6/9/2022 10:30,0,24.03,,,,,
780,6/9/2022 10:45,0,23.85,,,,,
781,6/9/2022 11:00,0,23.64,,,,,
782,6/9/2022 11:15,0,23.54,,,,,
783,6/9/2022 11:30,0,23.73,,,,,
784,6/9/2022 11:45,0,24.01,,,,,
785,6/9/2022 12:00,0,24.3,,,,,
786,6/9/2022 12:15,0,24.58,,,,,
787,6/9/2022 12:30,0,24.85,,,,,
788,6/9/2022 12:45,0,25.1,,,,,
789,6/9/2022 13:00,0,25.32,,,,,
790,6/9/2022 13:15,0,25.49,,,,,
791,6/9/2022 13:30,0,25.66,,,,,
792,6/9/2022 13:45,0,25.82,,,,,
793,6/9/2022 14:00,0,25.98,,,,,
794,6/9/2022 14:15,0,26.12,,,,,
795,6/9/2022 14:30,0,26.31,,,,,
796,6/9/2022 14:45,0,26.47,,,,,
797,6/9/2022 15:00,0,26.62,,,,,
798,6/9/2022 15:15,0,26.75,,,,,
799,6/9/2022 15:30,0,26.9,,,,,
800,6/9/2022 15:45,0,27.05,,,,,
801,6/9/2022 16:00,0,27.16,,,,,
802,6/9/2022 16:15,0,27.22,,,,,
803,6/9/2022 16:30,0,27.22,,,,,
804,6/9/2022 16:45,0,27.21,,,,,
805,6/9/2022 17:00,0,27.2,,,,,
806,6/9/2022 17:15,0,27.16,,,,,
807,6/9/2022 17:30,0,27.1,,,,,
808,6/9/2022 17:45,0,27.07,,,,,
809,6/9/2022 18:00,0,27.05,,,,,
810,6/9/2022 18:15,0,27.01,,,,,
811,6/9/2022 18:30,0,26.99,,,,,
812,6/9/2022 18:45,0,26.95,,,,,
813,6/9/2022 19:00,0,26.9,,,,,
814,6/9/2022 19:15,0,26.85,,,,,
815,6/9/2022 19:30,0,26.8,,,,,
816,6/9/2022 19:45,0,26.75,,,,,
817,6/9/2022 20:00,0,26.7,,,,,
818,6/9/2022 20:15,0,26.64,,,,,
819,6/9/2022 20:30,0,26.59,,,,,
820,6/9/2022 20:45,0,26.53,,,,,
821,6/9/2022 21:00,0,26.47,,,,,
822,6/9/2022 21:15,0,26.41,,,,,
823,6/9/2022 21:30,0,26.35,,,,,
824,6/9/2022 21:45,0,26.31,,,,,
825,6/9/2022 22:00,0,26.26,,,,,
826,6/9/2022 22:15,0,26.2,,,,,
827,6/9/2022 22:30,0,26.17,,,,,
828,6/9/2022 22:45,0,26.13,,,,,
829,6/9/2022 23:00,0,26.08,,,,,
830,6/9/2022 23:15,0,26.03,,,,,
831,6/9/2022 23:30,0,25.98,,,,,
832,6/9/2022 23:45,0,25.96,,,,,
833,6/10/2022 0:00,0,25.92,,,,,
834,6/10/2022 0:15,0,25.87,,,,,
835,6/10/2022 0:30,0,25.82,,,,,
836,6/10/2022 0:45,0,25.8,,,,,
837,6/10/2022 1:00,0,25.76,,,,,
838,6/10/2022 1:15,0,25.71,,,,,
839,6/10/2022 1:30,0,25.66,,,,,
840,6/10/2022 1:45,0,25.63,,,,,
841,6/10/2022 2:00,0,25.59,,,,,
842,6/10/2022 2:15,0,25.54,,,,,
843,6/10/2022 2:30,0,25.49,,,,,
844,6/10/2022 2:45,0,25.44,,,,,
845,6/10/2022 3:00,0,25.42,,,,,
846,6/10/2022 3:15,0,25.37,,,,,
847,6/10/2022 3:30,0,25.31,,,,,
848,6/10/2022 3:45,0,25.26,,,,,
849,6/10/2022 4:00,0,25.21,,,,,
850,6/10/2022 4:15,0,25.17,,,,,
851,6/10/2022 4:30,0,25.11,,,,,
852,6/10/2022 4:45,0,25.05,,,,,
853,6/10/2022 5:00,0,24.99,,,,,
854,6/10/2022 5:15,0,24.95,,,,,
855,6/10/2022 5:30,0,24.9,,,,,
856,6/10/2022 5:45,0,24.85,,,,,
857,6/10/2022 6:00,0,24.82,,,,,
858,6/10/2022 6:15,0,24.79,,,,,
859,6/10/2022 6:30,0,24.82,,,,,
860,6/10/2022 6:45,0,24.83,,,,,
861,6/10/2022 7:00,0,24.84,,,,,
862,6/10/2022 7:15,0,24.85,,,,,
863,6/10/2022 7:30,0,24.89,,,,,
864,6/10/2022 7:45,0,24.95,,,,,
865,6/10/2022 8:00,0,24.99,,,,,
866,6/10/2022 8:15,0,25.04,,,,,
867,6/10/2022 8:30,0,25.07,,,,,
868,6/10/2022 8:45,0,25.15,,,,,
869,6/10/2022 9:00,0,25.3,,,,,
870,6/10/2022 9:15,0,25.45,,,,,
871,6/10/2022 9:30,0,25.61,,,,,
872,6/10/2022 9:45,0,25.74,,,,,
873,6/10/2022 10:00,0,25.85,,,,,
874,6/10/2022 10:15,0,25.93,,,,,
875,6/10/2022 10:30,0,26.01,,,,,
876,6/10/2022 10:45,0,26.07,,,,,
877,6/10/2022 11:00,0,26.12,,,,,
878,6/10/2022 11:15,0,26.14,,,,,
879,6/10/2022 11:30,0,26.15,,,,,
880,6/10/2022 11:45,0,26.19,,,,,
881,6/10/2022 12:00,0,26.23,,,,,
882,6/10/2022 12:15,0,26.25,,,,,
883,6/10/2022 12:30,0,26.28,,,,,
884,6/10/2022 12:45,0,26.34,,,,,
885,6/10/2022 13:00,0,26.4,,,,,
886,6/10/2022 13:15,0,26.45,,,,,
887,6/10/2022 13:30,0,26.51,,,,,
888,6/10/2022 13:45,0,26.58,,,,,
889,6/10/2022 14:00,0,26.63,,,,,
890,6/10/2022 14:15,0,26.68,,,,,
891,6/10/2022 14:30,0,26.74,,,,,
892,6/10/2022 14:45,0,26.8,,,,,
893,6/10/2022 15:00,0,26.88,,,,,
894,6/10/2022 15:15,0,26.95,,,,,
895,6/10/2022 15:30,0,26.99,,,,,
896,6/10/2022 15:45,0,26.75,,,,,
897,6/10/2022 16:00,0,26.32,,,,,
898,6/10/2022 16:15,0,25.86,,,,,
899,6/10/2022 16:30,0,25.42,,,,,
900,6/10/2022 16:45,0,25.01,,,,,
901,6/10/2022 17:00,0,24.66,,,,,
902,6/10/2022 17:15,0,24.41,,,,,
903,6/10/2022 17:30,0,24.15,,,,,
904,6/10/2022 17:45,0,23.73,,,,,
905,6/10/2022 18:00,0,23.32,,,,,
906,6/10/2022 18:15,0,22.95,,,,,
907,6/10/2022 18:30,0,22.63,,,,,
908,6/10/2022 18:45,0,22.41,,,,,
909,6/10/2022 19:00,0,22.27,,,,,
910,6/10/2022 19:15,0,22.16,,,,,
911,6/10/2022 19:30,0,22.05,,,,,
912,6/10/2022 19:45,0,21.96,,,,,
913,6/10/2022 20:00,0,21.89,,,,,
914,6/10/2022 20:15,0,21.83,,,,,
915,6/10/2022 20:30,0,21.75,,,,,
916,6/10/2022 20:45,0,21.7,,,,,
917,6/10/2022 21:00,0,21.65,,,,,
918,6/10/2022 21:15,0,21.63,,,,,
919,6/10/2022 21:30,0,21.62,,,,,
920,6/10/2022 21:45,0,21.62,,,,,
921,6/10/2022 22:00,0,21.62,,,,,
922,6/10/2022 22:15,0,21.64,,,,,
923,6/10/2022 22:30,0,21.63,,,,,
924,6/10/2022 22:45,0,21.57,,,,,
925,6/10/2022 23:00,0,21.54,,,,,
926,6/10/2022 23:15,0,21.54,,,,,
927,6/10/2022 23:30,0,21.58,,,,,
928,6/10/2022 23:45,0,21.63,,,,,
929,6/11/2022 0:00,0,21.68,,,,,
930,6/11/2022 0:15,0,21.69,,,,,
931,6/11/2022 0:30,0,21.7,,,,,
932,6/11/2022 0:45,0,21.74,,,,,
933,6/11/2022 1:00,0,21.76,,,,,
934,6/11/2022 1:15,0,21.8,,,,,
935,6/11/2022 1:30,0,21.85,,,,,
936,6/11/2022 1:45,0,21.89,,,,,
937,6/11/2022 2:00,0,21.94,,,,,
938,6/11/2022 2:15,0,21.98,,,,,
939,6/11/2022 2:30,0,22.05,,,,,
940,6/11/2022 2:45,0,22.12,,,,,
941,6/11/2022 3:00,0,22.19,,,,,
942,6/11/2022 3:15,0,22.25,,,,,
943,6/11/2022 3:30,0,22.32,,,,,
944,6/11/2022 3:45,0,22.36,,,,,
945,6/11/2022 4:00,0,22.43,,,,,
946,6/11/2022 4:15,0,22.48,,,,,
947,6/11/2022 4:30,0,22.52,,,,,
948,6/11/2022 4:45,0,22.55,,,,,
949,6/11/2022 5:00,0,22.59,,,,,
950,6/11/2022 5:15,0,22.62,,,,,
951,6/11/2022 5:30,0,22.67,,,,,
952,6/11/2022 5:45,0,22.71,,,,,
953,6/11/2022 6:00,0,22.74,,,,,
954,6/11/2022 6:15,0,22.78,,,,,
955,6/11/2022 6:30,0,22.83,,,,,
956,6/11/2022 6:45,0,22.87,,,,,
957,6/11/2022 7:00,0,22.9,,,,,
958,6/11/2022 7:15,0,22.9,,,,,
959,6/11/2022 7:30,0,22.9,,,,,
960,6/11/2022 7:45,0,22.88,,,,,
961,6/11/2022 8:00,0,22.86,,,,,
962,6/11/2022 8:15,0,22.84,,,,,
963,6/11/2022 8:30,0,22.84,,,,,
964,6/11/2022 8:45,0,22.78,,,,,
965,6/11/2022 9:00,0,22.62,,,,,
966,6/11/2022 9:15,0,22.46,,,,,
967,6/11/2022 9:30,0,22.36,,,,,
968,6/11/2022 9:45,0,22.33,,,,,
969,6/11/2022 10:00,0,22.32,,,,,
970,6/11/2022 10:15,0,22.27,,,,,
971,6/11/2022 10:30,0,22.17,,,,,
972,6/11/2022 10:45,0,22.03,,,,,
973,6/11/2022 11:00,0,21.86,,,,,
974,6/11/2022 11:15,0,21.7,,,,,
975,6/11/2022 11:30,0,21.59,,,,,
976,6/11/2022 11:45,0,21.49,,,,,
977,6/11/2022 12:00,0,21.46,,,,,
978,6/11/2022 12:15,0,21.38,,,,,
979,6/11/2022 12:30,0,21.32,,,,,
980,6/11/2022 12:45,0,21.27,,,,,
981,6/11/2022 13:00,0,21.27,,,,,
982,6/11/2022 13:15,0,21.3,,,,,
983,6/11/2022 13:30,0,21.35,,,,,
984,6/11/2022 13:45,0,21.31,,,,,
985,6/11/2022 14:00,0,21.25,,,,,
986,6/11/2022 14:15,0,21.19,,,,,
987,6/11/2022 14:30,0,21.13,,,,,
988,6/11/2022 14:45,0,21.11,,,,,
989,6/11/2022 15:00,0,21.07,,,,,
990,6/11/2022 15:15,0,21,,,,,
991,6/11/2022 15:30,0,20.96,,,,,
992,6/11/2022 15:45,0,20.91,,,,,
993,6/11/2022 16:00,0,20.89,,,,,
994,6/11/2022 16:15,0,20.92,,,,,
995,6/11/2022 16:30,0,20.97,,,,,
996,6/11/2022 16:45,0,20.97,,,,,
997,6/11/2022 17:00,0,20.97,,,,,
998,6/11/2022 17:15,0,20.97,,,,,
999,6/11/2022 17:30,0,20.96,,,,,
1000,6/11/2022 17:45,0,20.97,,,,,
1001,6/11/2022 18:00,0,20.98,,,,,
1002,6/11/2022 18:15,0,20.99,,,,,
1003,6/11/2022 18:30,0,20.97,,,,,
1004,6/11/2022 18:45,0,20.97,,,,,
1005,6/11/2022 19:00,0,20.97,,,,,
1006,6/11/2022 19:15,0,20.97,,,,,
1007,6/11/2022 19:30,0,20.99,,,,,
1008,6/11/2022 19:45,0,20.99,,,,,
1009,6/11/2022 20:00,0,21.02,,,,,
1010,6/11/2022 20:15,0,21.02,,,,,
1011,6/11/2022 20:30,0,21.02,,,,,
1012,6/11/2022 20:45,0,21.04,,,,,
1013,6/11/2022 21:00,0,21.08,,,,,
1014,6/11/2022 21:15,0,21.14,,,,,
1015,6/11/2022 21:30,0,21.18,,,,,
1016,6/11/2022 21:45,0,21.2,,,,,
1017,6/11/2022 22:00,0,21.24,,,,,
1018,6/11/2022 22:15,0,21.26,,,,,
1019,6/11/2022 22:30,0,21.29,,,,,
1020,6/11/2022 22:45,0,21.34,,,,,
1021,6/11/2022 23:00,0,21.37,,,,,
1022,6/11/2022 23:15,0,21.42,,,,,
1023,6/11/2022 23:30,0,21.48,,,,,
1024,6/11/2022 23:45,0,21.56,,,,,
1025,6/12/2022 0:00,0,21.62,,,,,
1026,6/12/2022 0:15,0,21.7,,,,,
1027,6/12/2022 0:30,0,21.76,,,,,
1028,6/12/2022 0:45,0,21.81,,,,,
1029,6/12/2022 1:00,0,21.86,,,,,
1030,6/12/2022 1:15,0,21.91,,,,,
1031,6/12/2022 1:30,0,21.96,,,,,
1032,6/12/2022 1:45,0,22.03,,,,,
1033,6/12/2022 2:00,0,22.1,,,,,
1034,6/12/2022 2:15,0,22.13,,,,,
1035,6/12/2022 2:30,0,22.16,,,,,
1036,6/12/2022 2:45,0,22.18,,,,,
1037,6/12/2022 3:00,0,22.21,,,,,
1038,6/12/2022 3:15,0,22.24,,,,,
1039,6/12/2022 3:30,0,22.27,,,,,
1040,6/12/2022 3:45,0,22.29,,,,,
1041,6/12/2022 4:00,0,22.34,,,,,
1042,6/12/2022 4:15,0,22.35,,,,,
1043,6/12/2022 4:30,0,22.36,,,,,
1044,6/12/2022 4:45,0,22.36,,,,,
1045,6/12/2022 5:00,0,22.36,,,,,
1046,6/12/2022 5:15,0,22.39,,,,,
1047,6/12/2022 5:30,0,22.4,,,,,
1048,6/12/2022 5:45,0,22.41,,,,,
1049,6/12/2022 6:00,0,22.41,,,,,
1050,6/12/2022 6:15,0,22.43,,,,,
1051,6/12/2022 6:30,0,22.45,,,,,
1052,6/12/2022 6:45,0,22.5,,,,,
1053,6/12/2022 7:00,0,22.55,,,,,
1054,6/12/2022 7:15,0,22.59,,,,,
1055,6/12/2022 7:30,0,22.62,,,,,
1056,6/12/2022 7:45,0,22.63,,,,,
1057,6/12/2022 8:00,0,22.6,,,,,
1058,6/12/2022 8:15,0,22.56,,,,,
1059,6/12/2022 8:30,0,22.49,,,,,
1060,6/12/2022 8:45,0,22.44,,,,,
1061,6/12/2022 9:00,0,22.39,,,,,
1062,6/12/2022 9:15,0,22.35,,,,,
1063,6/12/2022 9:30,0,22.32,,,,,
1064,6/12/2022 9:45,0,22.27,,,,,
1065,6/12/2022 10:00,0,22.22,,,,,
1066,6/12/2022 10:15,0,22.17,,,,,
1067,6/12/2022 10:30,0,22.13,,,,,
1068,6/12/2022 10:45,0,22.11,,,,,
1069,6/12/2022 11:00,0,22.08,,,,,
1070,6/12/2022 11:15,0,22.03,,,,,
1071,6/12/2022 11:30,0,21.98,,,,,
1072,6/12/2022 11:45,0,21.94,,,,,
1073,6/12/2022 12:00,0,21.87,,,,,
1074,6/12/2022 12:15,0,21.84,,,,,
1075,6/12/2022 12:30,0,21.81,,,,,
1076,6/12/2022 12:45,0,21.78,,,,,
1077,6/12/2022 13:00,0,21.75,,,,,
1078,6/12/2022 13:15,0,21.73,,,,,
1079,6/12/2022 13:30,0,21.7,,,,,
1080,6/12/2022 13:45,0,21.6,,,,,
1081,6/12/2022 14:00,0,21.48,,,,,
1082,6/12/2022 14:15,0,21.41,,,,,
1083,6/12/2022 14:30,0,21.41,,,,,
1084,6/12/2022 14:45,0,21.34,,,,,
1085,6/12/2022 15:00,0,21.36,,,,,
1086,6/12/2022 15:15,0,21.34,,,,,
1087,6/12/2022 15:30,0,21.25,,,,,
1088,6/12/2022 15:45,0,21.22,,,,,
1089,6/12/2022 16:00,0,21.24,,,,,
1090,6/12/2022 16:15,0,21.24,,,,,
1091,6/12/2022 16:30,0,21.24,,,,,
1092,6/12/2022 16:45,0,21.26,,,,,
1093,6/12/2022 17:00,0,21.25,,,,,
1094,6/12/2022 17:15,0,21.26,,,,,
1095,6/12/2022 17:30,0,21.25,,,,,
1096,6/12/2022 17:45,0,21.21,,,,,
1097,6/12/2022 18:00,0,21.19,,,,,
1098,6/12/2022 18:15,0,21.18,,,,,
1099,6/12/2022 18:30,0,21.16,,,,,
1100,6/12/2022 18:45,0,21.18,,,,,
1101,6/12/2022 19:00,0,21.18,,,,,
1102,6/12/2022 19:15,0,21.19,,,,,
1103,6/12/2022 19:30,0,21.18,,,,,
1104,6/12/2022 19:45,0,21.16,,,,,
1105,6/12/2022 20:00,0,21.16,,,,,
1106,6/12/2022 20:15,0,21.19,,,,,
1107,6/12/2022 20:30,0,21.2,,,,,
1108,6/12/2022 20:45,0,21.2,,,,,
1109,6/12/2022 21:00,0,21.2,,,,,
1110,6/12/2022 21:15,0,21.2,,,,,
1111,6/12/2022 21:30,0,21.22,,,,,
1112,6/12/2022 21:45,0,21.25,,,,,
1113,6/12/2022 22:00,0,21.27,,,,,
1114,6/12/2022 22:15,0,21.31,,,,,
1115,6/12/2022 22:30,0,21.34,,,,,
1116,6/12/2022 22:45,0,21.37,,,,,
1117,6/12/2022 23:00,0,21.37,,,,,
1118,6/12/2022 23:15,0,21.4,,,,,
1119,6/12/2022 23:30,0,21.42,,,,,
1120,6/12/2022 23:45,0,21.43,,,,,
1121,6/13/2022 0:00,0,21.43,,,,,
1122,6/13/2022 0:15,0,21.45,,,,,
1123,6/13/2022 0:30,0,21.46,,,,,
1124,6/13/2022 0:45,0,21.46,,,,,
1125,6/13/2022 1:00,0,21.47,,,,,
1126,6/13/2022 1:15,0,21.48,,,,,
1127,6/13/2022 1:30,0,21.49,,,,,
1128,6/13/2022 1:45,0,21.49,,,,,
1129,6/13/2022 2:00,0,21.49,,,,,
1130,6/13/2022 2:15,0,21.51,,,,,
1131,6/13/2022 2:30,0,21.49,,,,,
1132,6/13/2022 2:45,0,21.51,,,,,
1133,6/13/2022 3:00,0,21.53,,,,,
1134,6/13/2022 3:15,0,21.52,,,,,
1135,6/13/2022 3:30,0,21.53,,,,,
1136,6/13/2022 3:45,0,21.56,,,,,
1137,6/13/2022 4:00,0,21.56,,,,,
1138,6/13/2022 4:15,0,21.57,,,,,
1139,6/13/2022 4:30,0,21.58,,,,,
1140,6/13/2022 4:45,0,21.59,,,,,
1141,6/13/2022 5:00,0,21.59,,,,,
1142,6/13/2022 5:15,0,21.59,,,,,
1143,6/13/2022 5:30,0,21.59,,,,,
1144,6/13/2022 5:45,0,21.59,,,,,
1145,6/13/2022 6:00,0,21.59,,,,,
