Start_date,Site,Treatment,Mesocosm (1-24),Location_code,ID (1-9),Color,,Start_len_mm,Start_height_mm,Start_thickness_mm,Start_note,Collection month,Collection_date,Elapsed_days,Transcriptomics sampling,depth_cm,AliveOrDead,Dead_lengths_mm,L_mm_extra,H_mm_extra,T_mm,Transcript_indiv,Collection_Notes,Additional notes,Dissection ID label,Color 1,Color 2,Len,Height,Start_height from marking,Growth increment from mark_height,Tin only,Tin + gonad + somatic tissue,Reweight total weight on different scale,Ash weight + tin,DW_g,Ash_wt_g,AFDW_g,Org_inorg_ratio,Incomplete ashing,notes,,
5/16/2022,Ptown,S,4,B1,3,B,,13.8,10.5,5.25,,August,8/3/2022,79,,C,L,,23.6,18.3,11.3,,,,409,B,,23.4,18.1,10.5,10.3,0.396,0.517,0.5167,0.423,0.121,0.027,0.094,77.69%,,,,
5/16/2022,Ptown,S,4,B1,4,L,,15.45,11.7,5.86,,August,8/3/2022,79,,B,L,,30.3,23.6,13.7,,,,410,L,,30.2,23.3,11.9,14.8,0.398,0.573,0.5743,0.423,0.175,0.025,0.15,85.71%,,,,
5/16/2022,Ptown,S,4,B1,5,G,Y,18.85,14.66,8.1,"Smallest measurement repeated for length, estimated from length to height ratio as 18.85",August,8/3/2022,79,,B,L,,32.4,25.5,16.1,,,,411,G,Y,32.4,25.3,15,14.5,0.403,0.611,0.6105,0.423,0.208,0.02,0.188,90.38%,,,,
5/16/2022,Ptown,S,4,B1,6,G,B,20.85,16.52,9.12,,August,8/3/2022,79,,A,L,,33.6,26.6,16.6,,,,412,G,B,33.6,26.4,16.6,13.7,0.398,0.698,0.6959,0.423,0.3,0.025,0.275,91.67%,,,,
5/16/2022,Ptown,S,4,B1,7,G,L,14.97,11.21,5.91,,August,8/3/2022,79,,A,L,,25.6,20.5,12.5,,,,413,G,L,25.6,20.3,11.5,11.7,,,,,,,,,,,,
5/16/2022,Ptown,S,4,B1,8,Y,B,12.1,9.64,5.01,,August,8/3/2022,79,,A,L,,28.7,23.6,14.4,,,,414,Y,B,28.7,23.5,10,7.5,0.4,0.56,0.561,0.423,0.16,0.023,0.137,85.63%,,,,
5/16/2022,Ptown,S,4,B1,9,B,L,17.63,13.42,6.89,,August,8/3/2022,79,T,A,L,,36.1,26.7,17.1,T,,,,B,L,36.1,26.7,,,,,,,,,,,,,,
5/16/2022,Ptown,S,5,B2,1,G,,17.16,13.49,7.25,,September,9/9/2022,116,,0-2,D,,,,,,,,1,G,,24.7,20.2,13.4,18.8,,,,,,,,,,,,
5/16/2022,Ptown,S,5,B2,2,Y,,13.23,9.58,5.13,,September,9/9/2022,116,,0-2,L,,28.76,22.42,13.93,,,,28,Y,,28.7,22.2,9.5,17.1,1.118,1.265,,1.154,0.147,0.036,0.111,75.51%,,,,
5/16/2022,Ptown,S,5,B2,3,B,,19.24,14.94,7.85,,September,9/9/2022,116,,0-2,L,,26.19,20.6,13.48,,,,29,B,,26,20.4,9.5,14.9,1.119,1.260,,1.199,0.141,0.080,0.113,,b,sharpie didn't burn off,,
5/16/2022,Ptown,S,5,B2,4,L,,14.32,10.19,5.48,,September,9/9/2022,116,,,D,,,,,,,,,L,,23.2,18.2,10.6,9.2,,,,,,,,,,,,
5/16/2022,Ptown,S,5,B2,5,G,Y,14.91,11.1,5.65,,September,9/9/2022,116,,0-2,L,,30.9,24,15.6,,gut transit time,,2,GY,,30.8,23.9,11.3,17.8,1.098,1.344,,1.17,0.246,0.072,0.174,70.73%,,gut transit time,,
5/16/2022,Ptown,S,5,B2,6,G,B,12.77,9.32,4.92,,September,9/9/2022,116,,,,,31.12,23.41,15.5,,,,31,nolabel,,30.8,23.4,10.4,17.5,1.114,1.317,,1.213,0.203,0.099,0.162,,b,,,
5/16/2022,Ptown,S,5,B2,7,G,L,17.58,13.88,6.82,,September,9/9/2022,116,,0-2,L,,31.39,25.54,15.61,,,,30,G,L,31.3,25.5,13.1,15.3,1.122,1.289,,1.181,0.167,0.059,0.134,,b,,,
5/16/2022,Ptown,S,5,B2,8,Y,B,14.42,10.81,5.58,,September,9/9/2022,116,,0-2,L,,34.3,27.5,,,,,8,no label,,34.2,27.5,14.6,17.4,1.112,1.442,,1.197,0.330,0.085,0.245,74.24%,,No height due to velcro,,
5/16/2022,Ptown,S,5,B2,9,B,L,16.18,11.74,6.64,,September,9/9/2022,116,,0-2,L,,31.5,24.5,,,No height due to velcro,,9,BL,,31.3,24.3,11.6,17.2,1.083,1.320,,1.143,0.237,0.060,0.177,74.68%,,No height due to velcro,,
5/16/2022,Ptown,S,6,B3,1,G,,17.66,13.57,6.83,,July,7/1/2022,46,,4to6,L,,25.59,20.15,10.9,,,,1T,G,,25.59,20.15,13.9,8.3,1.116,1.2407,,1.1416,0.1247,0.0256,0.0991,79.47%,,,,
5/16/2022,Ptown,S,6,B3,2,Y,,12.64,9.27,4.69,,July,7/1/2022,46,,6orgreater,L,,21.97,16.57,9.26,,,,2T,Y,,21.97,16.57,9.4,9.4,1.089,1.1632,,1.1022,0.0742,0.0132,0.061,82.21%,,,,
5/16/2022,Ptown,S,6,B3,3,B,,17.47,13.27,6.99,,July,7/1/2022,46,,4to6,L,,26.6,20.81,11.59,,,,3T,B,,26.6,20.81,13.7,9.7,1.085,1.2268,,1.1159,0.1418,0.0309,0.1109,78.21%,,,,
5/16/2022,Ptown,S,6,B3,4,L,,17.1,12.66,6.56,,July,7/1/2022,46,,4to6,L,,25.49,19.57,11.33,,,,4T,L,,25.49,19.57,12,9.6,1.094,1.2207,,1.1219,0.1267,0.0279,0.0988,77.98%,,,,
5/16/2022,Ptown,S,6,B3,5,G,Y,13.88,9.99,5.1,,July,7/1/2022,46,,4to6,L,,24.52,18.35,10.28,,,,5T,G,Y,24.52,18.35,10,10.8,1.093,1.1888,,1.1122,0.0958,0.0192,0.0766,79.96%,,,,
5/16/2022,Ptown,S,6,B3,6,G,B,15.49,11.39,5.69,,July,7/1/2022,46,,,M,,,,,,,,,G,B,,,,,,,,,,,,,,,,
5/16/2022,Ptown,S,6,B3,7,G,L,14,10.28,5.26,,July,7/1/2022,46,,2to4,L,,22.46,16.99,9.54,,,,6T,G,L,22.46,16.99,10.5,8.7,1.116,1.1818,,1.1294,0.0658,0.0134,0.0524,79.64%,,,,
5/16/2022,Ptown,S,6,B3,8,Y,B,14.97,11.29,6.5,,July,7/1/2022,46,,4to6,L,,24.91,19.87,11.1,,,,7T,Y,B,24.91,19.87,11.4,10.6,1.091,1.206,,1.1145,0.115,0.0235,0.0915,79.57%,,,,
5/16/2022,Ptown,S,6,B3,9,B,L,16.98,11.92,6.16,,July,7/1/2022,46,,6orgreater,L,,25.41,18.85,10.92,,,,8T,B,L,25.41,18.85,12.3,8.9,1.091,1.2022,,1.1125,0.1112,0.0215,0.0897,80.67%,,,,
5/16/2022,Ptown,N,7,C1,1,G,,15.6,12.01,6.14,,July,7/1/2022,46,,D,L,,26.94,21.32,11.75,,1X 5mm quohog and maybe 1X 5mm  soft shell clam/small surfclam,,9T,G,,27.9,21.32,12,11.9,1.104,1.2556,,1.1374,0.1516,0.0334,0.1182,77.97%,,,,
5/16/2022,Ptown,N,7,C1,2,Y,,14.32,10.98,5.85,,July,7/1/2022,46,,C,L,,22.92,18.49,10.07,,,,10T,Y,,23.9,18.49,11,9.5,1.091,1.1817,,1.1112,0.0907,0.0202,0.0705,77.73%,,,,
5/16/2022,Ptown,N,7,C1,3,B,,15.42,11.8,6.21,,July,7/1/2022,46,,C,L,,25.12,19.87,11.19,,,,11T,B,,26.1,19.87,11.9,10.5,1.081,1.2036,,1.1076,0.1226,0.0266,0.096,78.30%,,,,
5/16/2022,Ptown,N,7,C1,4,L,,15.38,11.59,6.31,,July,7/1/2022,46,,D,L,,24.05,18.93,11.18,,,,12T,L,,25.1,18.93,11.8,9.7,1.092,1.1949,,1.1171,0.1029,0.0251,0.0778,75.61%,,,,
5/16/2022,Ptown,N,7,C1,5,G,Y,19.12,14.58,7.99,,July,7/1/2022,46,,D,L,,30.47,23.45,13.95,,,,13T,G,Y,31.5,23.45,14.9,11.1,1.092,1.3068,,1.1417,0.2148,0.0497,0.1651,76.86%,,,,
5/16/2022,Ptown,N,7,C1,6,G,B,15.25,11.63,5.74,,July,7/1/2022,46,,A,D,15.52,15.52,11.73,5.85,,"1 dead one, unlabelled",,,G,B,,11.73,,,,,,,,,,,,,,
5/16/2022,Ptown,N,7,C1,7,G,L,13.79,10.49,5.25,,July,7/1/2022,46,,D,L,,23.2,17.94,9.88,,,,14T,G,L,24.2,17.94,10.9,9.4,1.097,1.186,,1.1182,0.089,0.0212,0.0678,76.18%,,,,
5/16/2022,Ptown,N,7,C1,8,Y,B,15.65,11.64,6.05,,July,7/1/2022,46,,B,L,,26.3,20.08,10.98,,,,15T,Y,B,27.2,20.08,11.8,10.5,1.092,1.216,,1.12,0.124,0.028,0.096,77.42%,,,,
5/16/2022,Ptown,N,7,C1,9,B,L,20.25,15.95,7.65,,July,7/1/2022,46,,C,L,,29.99,23.58,12.46,,,,16T,B,L,29.99,23.58,16,9.8,1.117,1.3175,,1.1621,0.2005,0.0451,0.1554,77.51%,,Corrected length to match collection value. Was 21. Corrected to 29.99.,,
5/16/2022,Ptown,N,8,C2,1,G,,15.9,12.61,7.25,,August,8/3/2022,79,,B,L,,31.7,25,16,,,,415,G,,30.1,23.2,10,16.7,0.392,0.574,0.5743,,0.182,,0.1456,,,"ash weights bad, estimated AFDW from DW.",,
5/16/2022,Ptown,N,8,C2,2,Y,,17.45,13.71,7.15,,August,8/3/2022,79,,A,L,,29.1,24.2,24.4,,,,416,Y,,29,24.2,13.6,14,0.401,0.57,0.5706,,0.169,,0.1352,,,"ash weights bad, estimated AFDW from DW.",,
5/16/2022,Ptown,N,8,C2,3,B,,14.02,10.67,5.59,,August,8/3/2022,79,,A,L,,30.4,23.2,13.9,,,,417,B,,30.3,23,10.5,15.9,0.397,0.546,0.5473,,0.149,,0.1192,,,"ash weights bad, estimated AFDW from DW.",,
5/16/2022,Ptown,N,8,C2,4,L,,18.21,13.99,7.22,,August,8/3/2022,79,,B,L,,31.7,25,14.5,,looks like L,,418,L,,35.4,27.5,14.4,17.1,0.393,0.658,0.6583,,0.265,,0.212,,,"ash weights bad, estimated AFDW from DW.",,
5/16/2022,Ptown,N,8,C2,5,G,Y,13.52,10.09,5.18,,August,8/3/2022,79,,B,L,,30.2,23.4,14.2,,,,419,G,Y,28.4,22.9,11.2,14.9,0.399,0.542,0.5426,,0.143,,0.1144,,,"mismatch with initial length measurement, ash weights bad, estimated AFDW from DW.",,
5/16/2022,Ptown,N,8,C2,6,G,B,19.55,14.6,7.46,,August,8/3/2022,79,T,A,L,,27.2,25.5,16.2,T,"The length and height ratio is a bit off. Check datasheets or the frozen sample. Height says 27.3, length says 25.5",,420,G,B,27.2,25.5,13,16.6,0.399,0.622,0.6235,,0.223,,0.1784,,,"mismatch with initial length measurement, ash weights bad, estimated AFDW from DW.",,
5/16/2022,Ptown,N,8,C2,7,G,L,14.56,10.93,5.34,,August,8/3/2022,79,,A,L,,28.5,23.1,13.1,,,,,G,L,,,,,,,,,,,,,,,,
5/16/2022,Ptown,N,8,C2,8,Y,B,14.99,11,5.8,,August,8/3/2022,79,,B,L,,30,23.7,13.9,,,,421,Y,B,29.8,23.7,11.2,15.6,1.092,1.262,1.2627,,,,,,,,,
5/16/2022,Ptown,N,8,C2,9,B,L,17.45,13.35,6.64,,August,8/3/2022,79,,B,L,,35.6,27.4,16.6,,looks like L,,422,B,L,31.7,24.7,13.3,15.2,1.091,1.267,1.2668,,,,,,,,,
5/16/2022,Ptown,N,9,C4,1,G,,17.94,13.63,7.1,,September,9/9/2022,116,,0-2,L,,45.33,33.04,20.55,,,,32,G,,45,32.8,13.4,24.9,1.097,1.754,,1.355,0.657,0.258,0.526,,b,,,
5/16/2022,Ptown,N,9,C4,2,Y,,11.96,9.11,4.86,,September,9/9/2022,116,,0-2,L,,31.4,23.9,,,No height due to velcro,,10,Y,,31.2,23.8,9,19.4,1.105,1.347,,1.173,0.242,0.068,0.174,71.90%,,,,
5/16/2022,Ptown,N,9,C4,3,B,,12.27,9.22,4.62,,September,9/9/2022,116,,0-2,L,,36.6,27.78,17.52,,,,33,B,,35.9,27.6,9.3,22,1.122,1.439,,1.246,0.317,0.124,0.193,60.88%,,,,
5/16/2022,Ptown,N,9,C4,4,L,,11.3,8.24,4.32,,September,9/9/2022,116,,0-2,L,,33.15,24.97,15.8,,has strong growth mark but smaller than the  clam with B nailpolish,,,nolabel,,33.1,24.7,8.4,21.2,1.100,1.346,,1.1503,0.246,0.050,0.196,79.55%,Good ash weight,,,
5/16/2022,Ptown,N,9,C4,5,G,Y,13.76,10.4,5.19,,September,9/9/2022,116,,0-2,L,,28.36,22.82,13.67,,,,34,G,Y,27.9,22.7,10.3,16.4,1.100,1.267,,1.138,0.167,0.038,0.129,77.25%,,,,
5/16/2022,Ptown,N,9,C4,6,G,B,12.37,8.67,4.43,,September,9/9/2022,116,,2-4,L,,32.39,23.99,15.6,,,,35,G,B,32.3,23.2,8.6,19.7,1.129,1.324,,1.1658,0.195,0.037,0.158,81.13%,Good ash weight,,,
5/16/2022,Ptown,N,9,C4,7,G,L,13.11,9.44,4.66,,September,9/9/2022,116,,0-2,L,,32.7,24.89,15.61,,,,36,G,L,32.5,24.1,8.9,19.2,1.093,1.290,,1.1371,0.197,0.044,0.153,77.61%,Good ash weight,,,
5/16/2022,Ptown,N,9,C4,8,Y,B,18.85,15.1,7.87,,September,9/9/2022,116,,0-2,L,,37.3,29.9,18.9,,"gut transit time, originally marked as LY, but L must be B because there is no LY",,3,LY,,37.2,29.4,15.4,19.4,1.090,1.493,,1.208,0.403,0.118,0.285,70.72%,,It seems Y and B are mixed up again for the Sep Ptown batch. There is no LY. ,,
5/16/2022,Ptown,N,9,C4,9,B,L,13.97,10.22,5.16,,September,9/9/2022,116,,0-2,L,,34.5,26.6,,,No height due to velcro,,11,BL,,34.4,26.5,10.4,21.6,1.106,1.417,,1.192,0.311,0.086,0.225,72.35%,,,,
5/16/2022,Ptown,S,10,D2,1,G,,11.37,8.46,4.48,,August,8/3/2022,79,,A,L,,25.9,20.5,12.2,,,,423,G,,25.9,20.4,8.7,15,1.097,1.211,1.209,,,,,,,,,
5/16/2022,Ptown,S,10,D2,2,Y,,13.2,9.58,4.99,,August,8/3/2022,79,,A,L,,29,21.9,13.6,,no marking,,424,Y,,28.8,21.8,9.8,15.9,1.103,1.246,1.2477,,,,,,,,,
5/16/2022,Ptown,S,10,D2,3,B,,11.51,8.31,4.32,,August,8/3/2022,79,,A,L,,29.9,23.3,13.6,,,,425,B,,29.9,23.2,8.5,18.3,1.101,1.257,1.2572,,,,,,,,,
5/16/2022,Ptown,S,10,D2,4,L,,12.71,9.02,4.54,,August,8/3/2022,79,,B,L,,25.3,20.3,12,,,,426,L,,25.2,20.2,9.1,14.5,1.097,1.197,1.1975,,,,,,,,,
5/16/2022,Ptown,S,10,D2,5,G,Y,18.75,13.86,7.51,,August,8/3/2022,79,,B,L,,31.8,25.4,15.6,,,,427,G,Y,31.7,25.4,13.8,15.4,1.09,1.331,1.3305,,,,,,,,,
5/16/2022,Ptown,S,10,D2,6,G,B,19.53,14.94,7.45,,August,8/3/2022,79,,A,L,,33.7,27.2,15.5,,blue marking fell off,,428,G,B,33.7,27.1,15,15.6,1.089,1.342,1.3422,,,,,,,,,
5/16/2022,Ptown,S,10,D2,7,G,L,15.63,11.56,5.98,,August,8/3/2022,79,T,A,L,,32.2,24.7,15.5,T,,,,G,L,32.2,24.7,,,,,,,,,,,,,,
5/16/2022,Ptown,S,10,D2,8,Y,B,11.79,8.62,4.53,,August,8/3/2022,79,,B,L,,27.2,21.7,12.7,,,,429,Y,B,27.1,21.6,8.4,16.2,1.09,1.239,1.2396,,,,,,,,,
5/16/2022,Ptown,S,10,D2,9,B,L,12.49,9.53,4.71,,August,8/3/2022,79,,A,D,23.1,,,,,,,430,B,L,22.8,18,9.6,10.6,,,,,,,,,,,,
5/16/2022,Ptown,S,11,D3,1,G,,16.41,12.72,6.38,,July,7/1/2022,46,,B,L,,23.23,18.91,10.5,,,,17T,G,,24.3,18.91,12.9,7.9,1.108,1.1975,,1.1255,0.0895,0.0175,0.072,80.45%,,,,
5/16/2022,Ptown,S,11,D3,2,Y,,15.21,12.1,6.12,,July,7/1/2022,46,,C,L,,23.38,19.61,11.11,,,,18T,Y,,24.4,19.61,12.0,9.6,1.091,1.1964,,1.1113,0.1054,0.0203,0.0851,80.74%,,,,
5/16/2022,Ptown,S,11,D3,3,B,,13.7,10.12,5.29,,July,7/1/2022,46,,D,L,,21.81,17.04,9.72,,,,19T,B,,22.8,17.04,10.4,9.1,1.098,1.1747,,1.1127,0.0767,0.0147,0.062,80.83%,,,,
5/16/2022,Ptown,S,11,D3,4,L,,16.48,12.13,6.28,,July,7/1/2022,46,,B,D,22.39,22.39,16.99,9.53,,,,20T,L,,23.5,16.99,12.3,6.6,,,,,,,,,,,,
5/16/2022,Ptown,S,11,D3,5,G,Y,15.94,12.1,5.93,,July,7/1/2022,46,,C,L,,24.62,19.49,10.75,,,,21T,G,Y,25.7,19.49,12.1,9.5,1.102,1.2064,,1.1226,0.1044,0.0206,0.0838,80.27%,,,,
5/16/2022,Ptown,S,11,D3,6,G,B,17.39,12.87,6.63,,July,7/1/2022,46,,C,D,23.15,23.15,17.56,9.81,,,,22T,G,B,24.2,17.56,13.2,6,,,,,,,,,,,,
5/16/2022,Ptown,S,11,D3,7,G,L,16.48,12.46,6.44,,July,7/1/2022,46,,D,L,,22.31,17.93,10.03,,,,23T,G,L,23.4,17.93,12.7,7.2,1.103,1.194,,1.1212,0.091,0.0182,0.0728,80.00%,,,,
5/16/2022,Ptown,S,11,D3,8,Y,B,14.02,10.47,5.47,,July,7/1/2022,46,,A,D,19.11,19.11,14.91,8.32,,,,24T,Y,B,20.2,14.91,10.4,5.7,,,,,,,,,,,,
5/16/2022,Ptown,S,11,D3,9,B,L,17.12,13,6.72,,July,7/1/2022,46,,A,D,21.34,21.34,16.96,9.29,,,,25T,B,L,22.2,16.96,13,5.2,,,,,,,,,,,,
5/16/2022,Ptown,S,12,D4,1,G,,13.7,10.12,5.32,,September,9/9/2022,116,,0-2,L,,38.4,28.4,,,No height due to velcro,,13,G,,38.4,28.5,10.1,23.6,1.120,1.536,,1.242,0.416,0.122,0.294,70.67%,,No height due to velcro,,
5/16/2022,Ptown,S,12,D4,2,Y,,17.79,13.21,6.65,,September,9/9/2022,116,,0-2,L,,38.1,28.5,17.9,,gut transit time,,4,Y,,37.9,28.3,13.5,20.1,1.096,1.480,,1.183,0.384,0.087,0.297,77.34%,,gut transit time,,
5/16/2022,Ptown,S,12,D4,3,B,,19.69,15.18,7.94,,September,9/9/2022,116,,0-2,L,,40.4,31.8,,,,,12,no label,,40.3,31.3,15.3,21.8,1.097,1.608,,1.228,0.511,0.131,0.380,74.36%,,No height due to velcro,,
5/16/2022,Ptown,S,12,D4,4,L,,17.01,13.1,6.69,,September,9/9/2022,116,,,,,,,,,"D has many dead shells, one that still has a marking",,,same label,,27.5,21.2,15.4,8,,,,,,,,,,,,
5/16/2022,Ptown,S,12,D4,5,G,Y,17.38,13.64,7.18,,September,9/9/2022,116,,,D,,,,,,,,,same label,,20.9,16.9,12.9,5.7,,,,,,,,,,,,
5/16/2022,Ptown,S,12,D4,6,G,B,16.6,12.87,6.55,,September,9/9/2022,116,,,D,,,,,,,,,same label,,25.8,21.2,13.5,10.1,,,,,,,,,,,,
5/16/2022,Ptown,S,12,D4,7,G,L,19.66,15.4,8.01,,September,9/9/2022,116,,,D,,,,,,,,,same label,,33.7,26.3,15.1,15,,,,,,,,,,,,
5/16/2022,Ptown,S,12,D4,8,Y,B,20.5,15.44,8.07,,September,9/9/2022,116,,,D,,,,,,,,,same label,,24.4,18.7,13.2,17.8,,,,,,,,,,,,
5/16/2022,Ptown,S,12,D4,9,B,L,13.86,9.93,5.13,,September,9/9/2022,116,,0-2,L,,33,24.72,16.37,,,,38,B,,32.9,24.6,10,29.4,1.098,1.315,,1.1418,0.217,0.044,0.173,79.82%,Good ash weight,,,
5/16/2022,Ptown,S,13,E1,1,G,,12.3,9.4,4.9,,August,8/3/2022,79,,A,L,,24.5176,19.5,13.2,,"no marking, height and length ratio is off. Check length measurement on datasheet or frozen sample, length says 19.4, which is repeat measurement",Calculated lenth from height,P501,G,,22.28,16.44,10.84,7.45,,,,,,,,,,P501 is dead.,,
5/16/2022,Ptown,S,13,E1,2,Y,,15.1,11.3,5.9,,August,8/3/2022,79,,A,L,,27.8,22.2,13.8,,no marking,,P502,Y,,27.7,22.11,11.15,13.31,0.3911,0.5372,,0.4199,0.1461,0.0288,0.1173,80.29%,,No label,,
5/16/2022,Ptown,S,13,E1,3,B,,14.4,9.8,5.9,,August,8/3/2022,79,,A,L,,26.9,21.9,13,,,,P503,B,,26.81,21.42,11.22,13.7,0.3931,0.5144,,0.4161,0.1213,0.023,0.0983,81.04%,,,,
5/16/2022,Ptown,S,13,E1,4,L,,14.2,9.3,5.3,,August,8/3/2022,79,,B,L,,33.8,25.8,15,,,,P504,L,,33.62,25.22,10.26,17.91,0.3912,0.613,,0.4378,0.2218,0.0466,0.1752,78.99%,,,,
5/16/2022,Ptown,S,13,E1,5,G,Y,13.2,10,5.1,,August,8/3/2022,79,T,A,L,,27.9,21.7,14,T,,,,G,Y,27.9,21.7,,18.16,,,,,,,,,,,,
5/16/2022,Ptown,S,13,E1,6,G,B,13.3,9.9,5,,August,8/3/2022,79,,A,L,,27.6,22.1,13.5,,,,P505,G,B,26.94,21.87,9.79,15.46,0.3932,0.5312,,0.4191,0.138,0.0259,0.1121,81.23%,,,,
5/16/2022,Ptown,S,13,E1,7,G,L,14.9,10.8,5.9,,August,8/3/2022,79,,A,D,,22.3,16.9,10.1,,,,,G,L,,,,,,,,,,,,,,,,
5/16/2022,Ptown,S,13,E1,8,Y,B,12.2,9.1,4.9,,August,8/3/2022,79,,B,L,,26.8,20.8,13,,,,P506,Y,B,26.67,20.7,8.6,14.95,0.3928,0.5124,,0.4209,0.1196,0.0281,0.0915,76.51%,,,,
5/16/2022,Ptown,S,13,E1,9,B,L,11.1,8,4.2,,August,8/3/2022,79,,B,D,,19.2,15,8.1,,,,P507,B,L,19.17,14.86,7.82,8.88,,,,,,,,,,"Dead, missing label",,
5/16/2022,Ptown,S,14,E2,1,G,,14.5,10.8,5.5,,September,9/9/2022,116,,,D,,,,,,E - all the rest that were not used in biodeposition are dead,,,no label,,37.8,28.6,11.9,11.7,,,,,,,,,,,,
5/16/2022,Ptown,S,14,E2,2,Y,,15.8,11.6,6.4,,September,9/9/2022,116,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2022,Ptown,S,14,E2,3,B,,12,9,4.7,,September,9/9/2022,116,,,D,,,,,,,,,,,30.6,23.4,9.1,19.2,,,,,,,,,,,,
5/16/2022,Ptown,S,14,E2,4,L,,15.6,12.1,6.2,,September,9/9/2022,116,,0-2,L,,35.6,27.7,,,No height due to velcro,,14,L,,35.8,27.7,12.1,20.7,1.115,1.447,,1.213,0.332,0.098,0.234,70.48%,,,,
5/16/2022,Ptown,S,14,E2,5,G,Y,17.7,13.2,7.1,,September,9/9/2022,116,,,D,,,,,,,,,,,36.8,27.8,13,19.5,,,,,,,,,,,,
5/16/2022,Ptown,S,14,E2,6,G,B,14.2,10.8,5.6,,September,9/9/2022,116,,,D,,,,,,,,,,,30,23.7,10.8,17.6,,,,,,,,,,,,
5/16/2022,Ptown,S,14,E2,7,G,L,12.9,9.8,5.5,,September,9/9/2022,116,,,D,,,,,,,,,,,24.1,19,13.6,17.6,,,,,,,,,,,,
5/16/2022,Ptown,S,14,E2,8,Y,B,10.4,7.7,4,,September,9/9/2022,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2022,Ptown,S,14,E2,9,B,L,17.8,13.3,7.4,,September,9/9/2022,116,,0-2,L,,33.8,26,,,No height due to velcro,,15,BL,,33.7,25.9,10,21.3,1.115,1.387,,1.197,0.272,0.082,0.190,69.85%,,,,
5/16/2022,Ptown,S,15,E3,1,G,,16.4,12.5,6.4,,July,7/1/2022,46,,D,L,,24.19,19.29,10.75,,,,34T,G,,25.2,19.29,12.7,8.9,1.091,1.1856,,1.1097,0.0946,0.0187,0.0759,80.23%,,,,
5/16/2022,Ptown,S,15,E3,2,Y,,13.4,9.8,4.9,,July,7/1/2022,46,,C,L,,22.46,17.37,9.54,,,,35T,Y,,23.5,17.37,9.7,9.9,1.095,1.1743,,1.1112,0.0793,0.0162,0.0631,79.57%,,,,
5/16/2022,Ptown,S,15,E3,3,B,,13.7,10.8,5.4,,July,7/1/2022,46,,B,L,,22.39,18.45,9.89,,,,36T,B,,23.4,18.45,10.7,9.6,1.107,1.1986,,1.1249,0.0916,0.0179,0.0737,80.46%,,,,
5/16/2022,Ptown,S,15,E3,4,L,,12.1,9,4.9,,July,7/1/2022,46,,B,L,,20.06,15.96,8.86,,,,37T,L,,21.2,15.96,8.8,9.2,1.092,1.1544,,1.1034,0.0624,0.0114,0.051,81.73%,,,,
5/16/2022,Ptown,S,15,E3,5,G,Y,14.9,11.1,6,,July,7/1/2022,46,,B,L,,22.6,17.77,10.09,,,,38T,G,Y,23.7,17.77,11.2,8.6,1.099,1.1834,,1.1156,0.0844,0.0166,0.0678,80.33%,,,,
5/16/2022,Ptown,S,15,E3,6,G,B,12.3,9,4.7,,July,7/1/2022,46,,C,L,,20.19,15.89,8.77,,,,39T,G,B,21.2,15.89,8.8,9.1,1.097,1.1621,,1.1117,0.0651,0.0147,0.0504,77.42%,,,,
5/16/2022,Ptown,S,15,E3,7,G,L,16.8,12.9,6.7,,July,7/1/2022,46,,D,L,,24.14,19.33,11.09,,,,40T,G,L,25.1,19.33,12.9,8.6,1.09,1.2002,,1.113,0.1102,0.023,0.0872,79.13%,,,,
5/16/2022,Ptown,S,15,E3,8,Y,B,16.7,12.7,6.1,,July,7/1/2022,46,,C,L,,27.13,21.35,11.43,,,,41T,Y,B,28.1,21.35,12.8,10.7,1.103,1.2447,,1.132,0.1417,0.029,0.1127,79.53%,,,,
5/16/2022,Ptown,S,15,E3,9,B,L,12.8,9.6,5.1,,July,7/1/2022,46,,C,L,,21.11,16.82,9.28,,,,42T,B,L,22.2,16.82,9.6,9.1,1.1,1.1683,,1.115,0.0683,0.015,0.0533,78.04%,,,,
5/16/2022,Ptown,N,16,F2,1,G,,12.6,9.1,4.9,,September,9/9/2022,116,,0-2,L,,32.7,26.3,16.8,,gut transit time,,5,G,,32.5,26.1,10.7,20.6,1.114,1.378,,1.174,0.264,0.060,0.204,77.27%,,,,
5/16/2022,Ptown,N,16,F2,2,Y,,14.2,10.6,5.4,,September,9/9/2022,116,,0-2,L,,31.88,24.41,14.39,,,,39,Y,,31.7,24.3,10,18,1.123,1.315,,1.1624,0.192,0.039,0.153,79.48%,Good ash weight,,,
5/16/2022,Ptown,N,16,F2,3,B,,11.4,8.3,4.5,,September,9/9/2022,116,,0-2,L,,32.08,24.37,14.86,,,,40,B,,32,24.3,8.3,19.9,1.098,1.312,,1.1455,0.214,0.047,0.167,77.80%,Good ash weight,,,
5/16/2022,Ptown,N,16,F2,4,L,,11.3,8.5,4.2,,September,9/9/2022,116,,0-2,L,,33.8,26.3,,,No height due to velcro,,16,L,,33.8,26.3,8.5,22.9,1.110,1.407,,1.181,0.297,0.071,0.226,76.09%,,,,
