#,Date-Time (EST/EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1719,11/22/2022 11:30:00,8.79,-75.25,8.23,,,,
1720,11/22/2022 11:45:00,8.89,-75.24,8.23,,,,
1721,11/22/2022 12:00:00,8.92,-75.25,8.23,,,,
1722,11/22/2022 12:15:00,8.94,-75.56,8.24,,,,
1723,11/22/2022 12:30:00,9.01,-75.49,8.24,,,,
1724,11/22/2022 12:45:00,8.94,-75.63,8.24,,,,
1725,11/22/2022 13:00:00,8.94,-75.60,8.24,,,,
1726,11/22/2022 13:15:00,8.87,-75.58,8.24,,,,
1727,11/22/2022 13:30:00,8.72,-75.41,8.24,,,,
1728,11/22/2022 13:45:00,8.47,-75.21,8.23,,,,
1729,11/22/2022 14:00:00,8.22,-74.94,8.23,,,,
1730,11/22/2022 14:15:00,8.00,-74.67,8.23,,,,
1731,11/22/2022 14:30:00,7.72,-74.38,8.22,,,,
1732,11/22/2022 14:45:00,7.57,-74.39,8.22,,,,
1733,11/22/2022 15:00:00,7.42,-74.39,8.22,,,,
1734,11/22/2022 15:15:00,7.29,-74.58,8.23,,,,
1735,11/22/2022 15:30:00,7.22,-74.50,8.23,,,,
1736,11/22/2022 15:45:00,7.12,-74.64,8.23,,,,
1737,11/22/2022 16:00:00,7.07,-74.49,8.23,,,,
1738,11/22/2022 16:15:00,6.91,-74.08,8.22,,,,
1739,11/22/2022 16:30:00,6.89,-74.13,8.22,,,,
1740,11/22/2022 16:45:00,7.44,-74.64,8.23,,,,
1741,11/22/2022 17:00:00,8.67,-75.78,8.24,,,,
1742,11/22/2022 17:15:00,9.01,-75.97,8.25,,,,
1743,11/22/2022 17:30:00,9.11,-75.49,8.24,,,,
1744,11/22/2022 17:45:00,9.14,-75.46,8.24,,,,
1745,11/22/2022 18:00:00,9.14,-75.39,8.24,,,,
1746,11/22/2022 18:15:00,9.19,-75.36,8.23,,,,
1747,11/22/2022 18:30:00,9.24,-75.33,8.23,,,,
1748,11/22/2022 18:45:00,9.24,-75.24,8.23,,,,
1749,11/22/2022 19:00:00,9.19,-75.10,8.23,,,,
1750,11/22/2022 19:15:00,9.21,-75.05,8.23,,,,
1751,11/22/2022 19:30:00,9.19,-74.94,8.23,,,,
1752,11/22/2022 19:45:00,9.16,-74.88,8.23,,,,
1753,11/22/2022 20:00:00,9.16,-74.81,8.22,,,,
1754,11/22/2022 20:15:00,9.19,-74.74,8.22,,,,
1755,11/22/2022 20:30:00,9.19,-74.61,8.22,,,,
1756,11/22/2022 20:45:00,9.11,-74.39,8.22,,,,
1757,11/22/2022 21:00:00,9.04,-74.28,8.21,,,,
1758,11/22/2022 21:15:00,8.84,-74.46,8.22,,,,
1759,11/22/2022 21:30:00,8.79,-74.03,8.21,,,,
1760,11/22/2022 21:45:00,8.72,-74.16,8.21,,,,
1761,11/22/2022 22:00:00,8.62,-73.89,8.21,,,,
1762,11/22/2022 22:15:00,8.64,-74.50,8.22,,,,
1763,11/22/2022 22:30:00,8.84,-74.25,8.22,,,,
1764,11/22/2022 22:45:00,8.94,-74.17,8.21,,,,
1765,11/22/2022 23:00:00,8.97,-74.25,8.21,,,,
1766,11/22/2022 23:15:00,9.01,-74.28,8.21,,,,
1767,11/22/2022 23:30:00,8.89,-73.99,8.21,,,,
1768,11/22/2022 23:45:00,8.84,-73.61,8.20,,,,
1769,11/23/2022 00:00:00,8.62,-74.02,8.21,,,,
1770,11/23/2022 00:15:00,8.77,-73.66,8.20,,,,
1771,11/23/2022 00:30:00,8.37,-73.44,8.20,,,,
1772,11/23/2022 00:45:00,8.00,-73.30,8.20,,,,
1773,11/23/2022 01:00:00,7.54,-72.72,8.19,,,,
1774,11/23/2022 01:15:00,7.52,-72.52,8.19,,,,
1775,11/23/2022 01:30:00,7.17,-72.56,8.19,,,,
1776,11/23/2022 01:45:00,7.47,-72.72,8.19,,,,
1777,11/23/2022 02:00:00,7.52,-72.27,8.18,,,,
1778,11/23/2022 02:15:00,6.99,-71.78,8.18,,,,
1779,11/23/2022 02:30:00,7.04,-71.86,8.18,,,,
1780,11/23/2022 02:45:00,7.49,-72.71,8.19,,,,
1781,11/23/2022 03:00:00,7.57,-72.41,8.19,,,,
1782,11/23/2022 03:15:00,8.09,-73.30,8.20,,,,
1783,11/23/2022 03:30:00,8.22,-73.28,8.20,,,,
1784,11/23/2022 03:45:00,8.22,-73.19,8.20,,,,
1785,11/23/2022 04:00:00,7.82,-72.86,8.19,,,,
1786,11/23/2022 04:15:00,7.59,-72.69,8.19,,,,
1787,11/23/2022 04:30:00,7.59,-72.81,8.19,,,,
1788,11/23/2022 04:45:00,7.57,-72.94,8.20,,,,
1789,11/23/2022 05:00:00,8.24,-73.11,8.20,,,,
1790,11/23/2022 05:15:00,8.37,-73.14,8.20,,,,
1791,11/23/2022 05:30:00,8.44,-73.28,8.20,,,,
1792,11/23/2022 05:45:00,8.62,-73.47,8.20,,,,
1793,11/23/2022 06:00:00,8.67,-73.52,8.20,,,,
1794,11/23/2022 06:15:00,8.72,-73.58,8.20,,,,
1795,11/23/2022 06:30:00,8.74,-73.58,8.20,,,,
1796,11/23/2022 06:45:00,8.84,-73.67,8.20,,,,
1797,11/23/2022 07:00:00,8.84,-73.64,8.20,,,,
1798,11/23/2022 07:15:00,8.99,-73.75,8.21,,,,
1799,11/23/2022 07:30:00,9.09,-73.77,8.20,,,,
1800,11/23/2022 07:45:00,9.19,-73.85,8.21,,,,
1801,11/23/2022 08:00:00,9.16,-73.91,8.21,,,,
1802,11/23/2022 08:15:00,9.24,-74.05,8.21,,,,
1803,11/23/2022 08:30:00,9.26,-74.13,8.21,,,,
1804,11/23/2022 08:45:00,9.24,-74.21,8.21,,,,
1805,11/23/2022 09:00:00,9.29,-74.35,8.21,,,,
1806,11/23/2022 09:15:00,9.26,-74.38,8.22,,,,
1807,11/23/2022 09:30:00,9.19,-74.27,8.21,,,,
1808,11/23/2022 09:45:00,9.19,-74.06,8.21,,,,
1809,11/23/2022 10:00:00,9.26,-73.99,8.21,,,,
1810,11/23/2022 10:15:00,9.29,-74.30,8.21,,,,
1811,11/23/2022 10:30:00,9.21,-73.80,8.21,,,,
1812,11/23/2022 10:45:00,9.09,-73.64,8.20,,,,
1813,11/23/2022 11:00:00,9.16,-74.13,8.21,,,,
1814,11/23/2022 11:15:00,9.24,-74.33,8.21,,,,
1815,11/23/2022 11:30:00,9.21,-74.14,8.21,,,,
1816,11/23/2022 11:45:00,9.34,-74.66,8.22,,,,
1817,11/23/2022 12:00:00,8.64,-72.69,8.19,,,,
1818,11/23/2022 12:15:00,8.94,-73.99,8.21,,,,
1819,11/23/2022 12:30:00,9.24,-75.91,8.24,,,,
1820,11/23/2022 12:45:00,9.34,-75.56,8.24,,,,
1821,11/23/2022 13:00:00,9.29,-75.39,8.23,,,,
1822,11/23/2022 13:15:00,9.24,-75.27,8.23,,,,
1823,11/23/2022 13:30:00,9.26,-75.21,8.23,,,,
1824,11/23/2022 13:45:00,9.24,-75.22,8.23,,,,
1825,11/23/2022 14:00:00,9.11,-74.88,8.23,,,,
1826,11/23/2022 14:15:00,9.06,-74.85,8.23,,,,
1827,11/23/2022 14:30:00,9.01,-74.91,8.23,,,,
1828,11/23/2022 14:45:00,8.97,-74.99,8.23,,,,
1829,11/23/2022 15:00:00,8.92,-75.22,8.23,,,,
1830,11/23/2022 15:15:00,8.74,-75.08,8.23,,,,
1831,11/23/2022 15:30:00,8.59,-75.28,8.24,,,,
1832,11/23/2022 15:45:00,8.42,-75.16,8.23,,,,
1833,11/23/2022 16:00:00,8.19,-75.11,8.23,,,,
1834,11/23/2022 16:15:00,8.02,-75.06,8.23,,,,
1835,11/23/2022 16:30:00,7.84,-74.94,8.23,,,,
1836,11/23/2022 16:45:00,7.72,-74.80,8.23,,,,
1837,11/23/2022 17:00:00,7.59,-74.27,8.22,,,,
1838,11/23/2022 17:15:00,7.47,-74.35,8.22,,,,
1839,11/23/2022 17:30:00,7.49,-74.60,8.23,,,,
1840,11/23/2022 17:45:00,7.62,-74.61,8.23,,,,
1841,11/23/2022 18:00:00,8.07,-74.81,8.23,,,,
1842,11/23/2022 18:15:00,8.69,-75.25,8.23,,,,
1843,11/23/2022 18:30:00,8.79,-75.27,8.23,,,,
1844,11/23/2022 18:45:00,8.84,-75.24,8.23,,,,
1845,11/23/2022 19:00:00,8.89,-75.41,8.24,,,,
1846,11/23/2022 19:15:00,8.94,-75.49,8.24,,,,
1847,11/23/2022 19:30:00,8.94,-75.31,8.23,,,,
1848,11/23/2022 19:45:00,8.94,-75.21,8.23,,,,
1849,11/23/2022 20:00:00,9.01,-75.11,8.23,,,,
1850,11/23/2022 20:15:00,9.01,-75.05,8.23,,,,
1851,11/23/2022 20:30:00,9.11,-75.05,8.23,,,,
1852,11/23/2022 20:45:00,9.09,-75.00,8.23,,,,
1853,11/23/2022 21:00:00,9.19,-74.97,8.23,,,,
1854,11/23/2022 21:15:00,9.11,-74.94,8.23,,,,
1855,11/23/2022 21:30:00,9.09,-74.72,8.22,,,,
1856,11/23/2022 21:45:00,9.09,-74.50,8.22,,,,
1857,11/23/2022 22:00:00,9.06,-73.69,8.20,,,,
1858,11/23/2022 22:15:00,8.64,-74.38,8.22,,,,
1859,11/23/2022 22:30:00,8.92,-74.63,8.22,,,,
1860,11/23/2022 22:45:00,9.06,-74.64,8.22,,,,
1861,11/23/2022 23:00:00,8.94,-74.88,8.23,,,,
1862,11/23/2022 23:15:00,8.92,-74.86,8.23,,,,
1863,11/23/2022 23:30:00,8.97,-74.85,8.23,,,,
1864,11/23/2022 23:45:00,8.99,-74.83,8.23,,,,
1865,11/24/2022 00:00:00,8.94,-74.72,8.22,,,,
1866,11/24/2022 00:15:00,8.92,-74.66,8.22,,,,
1867,11/24/2022 00:30:00,8.44,-74.21,8.22,,,,
1868,11/24/2022 00:45:00,7.90,-73.96,8.21,,,,
1869,11/24/2022 01:00:00,8.57,-74.46,8.22,,,,
1870,11/24/2022 01:15:00,8.62,-74.25,8.22,,,,
1871,11/24/2022 01:30:00,8.57,-74.00,8.21,,,,
1872,11/24/2022 01:45:00,8.42,-73.80,8.21,,,,
1873,11/24/2022 02:00:00,8.32,-73.72,8.21,,,,
1874,11/24/2022 02:15:00,8.29,-73.63,8.21,,,,
1875,11/24/2022 02:30:00,8.22,-73.53,8.20,,,,
1876,11/24/2022 02:45:00,8.00,-73.49,8.20,,,,
1877,11/24/2022 03:00:00,7.92,-73.46,8.20,,,,
1878,11/24/2022 03:15:00,7.74,-73.41,8.20,,,,
1879,11/24/2022 03:30:00,7.67,-73.30,8.20,,,,
1880,11/24/2022 03:45:00,7.54,-73.19,8.20,,,,
1881,11/24/2022 04:00:00,7.47,-73.05,8.20,,,,
1882,11/24/2022 04:15:00,7.29,-72.97,8.20,,,,
1883,11/24/2022 04:30:00,6.81,-72.49,8.19,,,,
1884,11/24/2022 04:45:00,7.14,-72.74,8.19,,,,
1885,11/24/2022 05:00:00,7.49,-73.03,8.20,,,,
1886,11/24/2022 05:15:00,8.77,-74.19,8.21,,,,
1887,11/24/2022 05:30:00,8.57,-74.00,8.21,,,,
1888,11/24/2022 05:45:00,8.39,-74.11,8.21,,,,
1889,11/24/2022 06:00:00,8.42,-74.27,8.22,,,,
1890,11/24/2022 06:15:00,8.39,-74.35,8.22,,,,
1891,11/24/2022 06:30:00,8.37,-74.27,8.22,,,,
1892,11/24/2022 06:45:00,8.39,-74.30,8.22,,,,
1893,11/24/2022 07:00:00,8.42,-74.31,8.22,,,,
1894,11/24/2022 07:15:00,8.44,-74.36,8.22,,,,
1895,11/24/2022 07:30:00,8.47,-74.42,8.22,,,,
1896,11/24/2022 07:45:00,8.54,-74.47,8.22,,,,
1897,11/24/2022 08:00:00,8.64,-74.52,8.22,,,,
1898,11/24/2022 08:15:00,8.72,-74.58,8.22,,,,
1899,11/24/2022 08:30:00,8.79,-74.64,8.22,,,,
1900,11/24/2022 08:45:00,8.87,-74.69,8.22,,,,
1901,11/24/2022 09:00:00,8.97,-74.78,8.22,,,,
1902,11/24/2022 09:15:00,8.92,-74.77,8.22,,,,
1903,11/24/2022 09:30:00,9.06,-74.96,8.23,,,,
1904,11/24/2022 09:45:00,9.14,-74.99,8.23,,,,
1905,11/24/2022 10:00:00,9.14,-75.06,8.23,,,,
1906,11/24/2022 10:15:00,9.09,-75.05,8.23,,,,
1907,11/24/2022 10:30:00,9.31,-75.27,8.23,,,,
1908,11/24/2022 10:45:00,9.26,-75.38,8.23,,,,
1909,11/24/2022 11:00:00,9.21,-75.39,8.23,,,,
1910,11/24/2022 11:15:00,9.06,-76.36,8.25,,,,
1911,11/24/2022 11:30:00,9.01,-76.21,8.25,,,,
1912,11/24/2022 11:45:00,8.97,-76.10,8.25,,,,
1913,11/24/2022 12:00:00,8.94,-75.99,8.25,,,,
1914,11/24/2022 12:15:00,8.99,-76.11,8.25,,,,
1915,11/24/2022 12:30:00,9.01,-76.00,8.25,,,,
1916,11/24/2022 12:45:00,9.26,-76.00,8.25,,,,
1917,11/24/2022 13:00:00,9.34,-76.17,8.25,,,,
1918,11/24/2022 13:15:00,9.26,-76.41,8.25,,,,
1919,11/24/2022 13:30:00,9.36,-76.74,8.26,,,,
1920,11/24/2022 13:45:00,9.31,-76.67,8.26,,,,
1921,11/24/2022 14:00:00,9.26,-76.58,8.26,,,,
1922,11/24/2022 14:15:00,9.29,-76.47,8.25,,,,
1923,11/24/2022 14:30:00,9.21,-76.30,8.25,,,,
1924,11/24/2022 14:45:00,9.16,-76.19,8.25,,,,
1925,11/24/2022 15:00:00,9.14,-76.19,8.25,,,,
1926,11/24/2022 15:15:00,9.09,-76.24,8.25,,,,
1927,11/24/2022 15:30:00,9.04,-76.21,8.25,,,,
1928,11/24/2022 15:45:00,8.82,-76.14,8.25,,,,
1929,11/24/2022 16:00:00,8.62,-76.02,8.25,,,,
1930,11/24/2022 16:15:00,8.47,-75.72,8.24,,,,
1931,11/24/2022 16:30:00,8.32,-75.50,8.24,,,,
1932,11/24/2022 16:45:00,8.17,-75.41,8.24,,,,
1933,11/24/2022 17:00:00,8.02,-75.41,8.24,,,,
1934,11/24/2022 17:15:00,7.87,-75.33,8.24,,,,
1935,11/24/2022 17:30:00,7.77,-75.25,8.24,,,,
1936,11/24/2022 17:45:00,7.64,-75.14,8.24,,,,
1937,11/24/2022 18:00:00,7.59,-75.02,8.23,,,,
1938,11/24/2022 18:15:00,7.62,-75.10,8.24,,,,
1939,11/24/2022 18:30:00,7.62,-75.10,8.24,,,,
1940,11/24/2022 18:45:00,8.24,-75.75,8.25,,,,
1941,11/24/2022 19:00:00,8.67,-76.21,8.25,,,,
1942,11/24/2022 19:15:00,8.74,-76.03,8.25,,,,
1943,11/24/2022 19:30:00,8.74,-76.08,8.25,,,,
1944,11/24/2022 19:45:00,8.72,-76.05,8.25,,,,
1945,11/24/2022 20:00:00,8.77,-75.94,8.25,,,,
1946,11/24/2022 20:15:00,8.82,-75.91,8.25,,,,
1947,11/24/2022 20:30:00,8.84,-75.88,8.25,,,,
1948,11/24/2022 20:45:00,8.92,-75.86,8.24,,,,
1949,11/24/2022 21:00:00,9.01,-75.81,8.24,,,,
1950,11/24/2022 21:15:00,9.01,-75.72,8.24,,,,
1951,11/24/2022 21:30:00,9.04,-75.66,8.24,,,,
1952,11/24/2022 21:45:00,8.99,-75.64,8.24,,,,
1953,11/24/2022 22:00:00,8.92,-75.53,8.24,,,,
1954,11/24/2022 22:15:00,8.92,-75.24,8.23,,,,
1955,11/24/2022 22:30:00,8.87,-74.61,8.22,,,,
1956,11/24/2022 22:45:00,8.69,-74.58,8.22,,,,
1957,11/24/2022 23:00:00,8.54,-74.75,8.23,,,,
1958,11/24/2022 23:15:00,8.57,-74.88,8.23,,,,
1959,11/24/2022 23:30:00,8.44,-75.16,8.23,,,,
1960,11/24/2022 23:45:00,8.52,-75.24,8.23,,,,
1961,11/25/2022 00:00:00,8.77,-75.16,8.23,,,,
1962,11/25/2022 00:15:00,8.94,-75.14,8.23,,,,
1963,11/25/2022 00:30:00,8.89,-75.11,8.23,,,,
1964,11/25/2022 00:45:00,8.84,-75.05,8.23,,,,
1965,11/25/2022 01:00:00,8.82,-75.14,8.23,,,,
1966,11/25/2022 01:15:00,8.89,-75.10,8.23,,,,
1967,11/25/2022 01:30:00,8.89,-74.75,8.22,,,,
1968,11/25/2022 01:45:00,8.77,-74.69,8.22,,,,
1969,11/25/2022 02:00:00,8.74,-74.38,8.22,,,,
1970,11/25/2022 02:15:00,8.72,-74.42,8.22,,,,
1971,11/25/2022 02:30:00,8.69,-74.39,8.22,,,,
1972,11/25/2022 02:45:00,8.82,-74.50,8.22,,,,
1973,11/25/2022 03:00:00,8.82,-74.47,8.22,,,,
1974,11/25/2022 03:15:00,8.72,-74.25,8.22,,,,
1975,11/25/2022 03:30:00,8.57,-74.06,8.21,,,,
1976,11/25/2022 03:45:00,8.52,-73.97,8.21,,,,
1977,11/25/2022 04:00:00,8.47,-73.92,8.21,,,,
1978,11/25/2022 04:15:00,8.44,-73.83,8.21,,,,
1979,11/25/2022 04:30:00,8.39,-73.86,8.21,,,,
1980,11/25/2022 04:45:00,8.32,-73.97,8.21,,,,
1981,11/25/2022 05:00:00,8.29,-74.02,8.21,,,,
1982,11/25/2022 05:15:00,8.24,-73.91,8.21,,,,
1983,11/25/2022 05:30:00,8.22,-73.74,8.21,,,,
1984,11/25/2022 05:45:00,8.24,-73.89,8.21,,,,
1985,11/25/2022 06:00:00,8.19,-73.58,8.21,,,,
1986,11/25/2022 06:15:00,8.42,-73.72,8.21,,,,
1987,11/25/2022 06:30:00,8.92,-73.97,8.21,,,,
1988,11/25/2022 06:45:00,8.99,-73.97,8.21,,,,
1989,11/25/2022 07:00:00,8.99,-74.25,8.21,,,,
1990,11/25/2022 07:15:00,8.94,-74.25,8.21,,,,
1991,11/25/2022 07:30:00,8.97,-74.38,8.22,,,,
1992,11/25/2022 07:45:00,9.04,-74.39,8.22,,,,
1993,11/25/2022 08:00:00,9.11,-74.44,8.22,,,,
1994,11/25/2022 08:15:00,9.11,-74.55,8.22,,,,
1995,11/25/2022 08:30:00,9.21,-74.52,8.22,,,,
1996,11/25/2022 08:45:00,9.24,-74.53,8.22,,,,
1997,11/25/2022 09:00:00,9.29,-74.53,8.22,,,,
1998,11/25/2022 09:15:00,9.24,-74.63,8.22,,,,
1999,11/25/2022 09:30:00,9.26,-74.75,8.22,,,,
2000,11/25/2022 09:45:00,9.29,-74.80,8.22,,,,
2001,11/25/2022 10:00:00,9.29,-74.81,8.22,,,,
2002,11/25/2022 10:15:00,9.31,-74.91,8.23,,,,
2003,11/25/2022 10:30:00,9.34,-75.00,8.23,,,,
2004,11/25/2022 10:45:00,9.39,-75.08,8.23,,,,
2005,11/25/2022 11:00:00,9.44,-75.13,8.23,,,,
2006,11/25/2022 11:15:00,9.48,-75.19,8.23,,,,
2007,11/25/2022 11:30:00,9.51,-75.22,8.23,,,,
2008,11/25/2022 11:45:00,9.51,-75.33,8.23,,,,
2009,11/25/2022 12:00:00,9.39,-75.35,8.23,,,,
2010,11/25/2022 12:15:00,9.44,-75.30,8.23,,,,
2011,11/25/2022 12:30:00,9.41,-75.24,8.23,,,,
2012,11/25/2022 12:45:00,9.41,-75.22,8.23,,,,
2013,11/25/2022 13:00:00,9.39,-75.11,8.23,,,,
2014,11/25/2022 13:15:00,9.41,-75.00,8.23,,,,
2015,11/25/2022 13:30:00,9.46,-75.11,8.23,,,,
2016,11/25/2022 13:45:00,9.51,-75.21,8.23,,,,
2017,11/25/2022 14:00:00,9.44,-75.13,8.23,,,,
2018,11/25/2022 14:15:00,9.39,-75.19,8.23,,,,
2019,11/25/2022 14:30:00,9.39,-75.16,8.23,,,,
2020,11/25/2022 14:45:00,9.46,-75.22,8.23,,,,
2021,11/25/2022 15:00:00,9.51,-75.17,8.23,,,,
2022,11/25/2022 15:15:00,9.41,-74.78,8.22,,,,
2023,11/25/2022 15:30:00,9.39,-74.75,8.22,,,,
2024,11/25/2022 15:45:00,9.39,-74.72,8.22,,,,
2025,11/25/2022 16:00:00,9.36,-74.74,8.22,,,,
2026,11/25/2022 16:15:00,9.36,-74.67,8.22,,,,
2027,11/25/2022 16:30:00,9.26,-74.38,8.22,,,,
2028,11/25/2022 16:45:00,9.14,-74.11,8.21,,,,
2029,11/25/2022 17:00:00,9.06,-73.94,8.21,,,,
2030,11/25/2022 17:15:00,8.97,-73.77,8.21,,,,
2031,11/25/2022 17:30:00,8.82,-73.55,8.20,,,,
2032,11/25/2022 17:45:00,8.69,-73.36,8.20,,,,
2033,11/25/2022 18:00:00,8.57,-73.13,8.20,,,,
2034,11/25/2022 18:15:00,8.39,-72.94,8.19,,,,
2035,11/25/2022 18:30:00,8.29,-72.77,8.19,,,,
2036,11/25/2022 18:45:00,8.22,-72.60,8.19,,,,
2037,11/25/2022 19:00:00,8.12,-72.46,8.18,,,,
2038,11/25/2022 19:15:00,8.05,-72.19,8.18,,,,
2039,11/25/2022 19:30:00,8.24,-72.67,8.19,,,,
2040,11/25/2022 19:45:00,8.34,-72.67,8.19,,,,
2041,11/25/2022 20:00:00,8.69,-73.05,8.19,,,,
2042,11/25/2022 20:15:00,8.87,-73.10,8.19,,,,
2043,11/25/2022 20:30:00,8.92,-73.19,8.19,,,,
2044,11/25/2022 20:45:00,8.94,-73.03,8.19,,,,
2045,11/25/2022 21:00:00,8.97,-73.25,8.20,,,,
2046,11/25/2022 21:15:00,8.99,-73.46,8.20,,,,
2047,11/25/2022 21:30:00,8.99,-73.50,8.20,,,,
2048,11/25/2022 21:45:00,9.01,-73.58,8.20,,,,
2049,11/25/2022 22:00:00,9.04,-73.61,8.20,,,,
2050,11/25/2022 22:15:00,9.04,-73.61,8.20,,,,
2051,11/25/2022 22:30:00,9.01,-73.52,8.20,,,,
2052,11/25/2022 22:45:00,9.01,-73.44,8.20,,,,
2053,11/25/2022 23:00:00,8.92,-73.16,8.19,,,,
2054,11/25/2022 23:15:00,8.82,-72.96,8.19,,,,
2055,11/25/2022 23:30:00,8.77,-72.89,8.19,,,,
2056,11/25/2022 23:45:00,8.82,-73.31,8.20,,,,
2057,11/26/2022 00:00:00,8.77,-73.17,8.20,,,,
2058,11/26/2022 00:15:00,8.92,-73.30,8.20,,,,
2059,11/26/2022 00:30:00,9.04,-73.53,8.20,,,,
2060,11/26/2022 00:45:00,8.99,-73.46,8.20,,,,
2061,11/26/2022 01:00:00,8.92,-73.46,8.20,,,,
2062,11/26/2022 01:15:00,8.92,-73.50,8.20,,,,
2063,11/26/2022 01:30:00,8.92,-73.58,8.20,,,,
2064,11/26/2022 01:45:00,8.94,-73.55,8.20,,,,
2065,11/26/2022 02:00:00,8.82,-73.38,8.20,,,,
2066,11/26/2022 02:15:00,8.82,-73.25,8.20,,,,
2067,11/26/2022 02:30:00,8.74,-73.22,8.20,,,,
2068,11/26/2022 02:45:00,8.62,-73.11,8.19,,,,
2069,11/26/2022 03:00:00,8.62,-73.00,8.19,,,,
2070,11/26/2022 03:15:00,8.64,-72.81,8.19,,,,
2071,11/26/2022 03:30:00,8.57,-72.64,8.19,,,,
2072,11/26/2022 03:45:00,8.49,-72.42,8.18,,,,
2073,11/26/2022 04:00:00,8.42,-72.33,8.18,,,,
2074,11/26/2022 04:15:00,8.32,-72.16,8.18,,,,
2075,11/26/2022 04:30:00,8.22,-71.96,8.17,,,,
2076,11/26/2022 04:45:00,8.09,-71.78,8.17,,,,
2077,11/26/2022 05:00:00,8.02,-71.69,8.17,,,,
2078,11/26/2022 05:15:00,7.82,-71.47,8.17,,,,
2079,11/26/2022 05:30:00,7.72,-71.31,8.16,,,,
2080,11/26/2022 05:45:00,7.64,-71.16,8.16,,,,
2081,11/26/2022 06:00:00,7.57,-71.00,8.16,,,,
2082,11/26/2022 06:15:00,7.42,-70.83,8.16,,,,
2083,11/26/2022 06:30:00,7.29,-70.88,8.16,,,,
2084,11/26/2022 06:45:00,7.09,-69.97,8.14,,,,
2085,11/26/2022 07:00:00,7.09,-70.17,8.15,,,,
2086,11/26/2022 07:15:00,7.09,-70.05,8.14,,,,
2087,11/26/2022 07:30:00,7.84,-72.02,8.18,,,,
2088,11/26/2022 07:45:00,7.97,-72.24,8.18,,,,
2089,11/26/2022 08:00:00,8.05,-72.56,8.19,,,,
2090,11/26/2022 08:15:00,8.22,-73.11,8.20,,,,
2091,11/26/2022 08:30:00,8.34,-73.49,8.20,,,,
2092,11/26/2022 08:45:00,8.49,-73.77,8.21,,,,
2093,11/26/2022 09:00:00,8.54,-73.77,8.21,,,,
2094,11/26/2022 09:15:00,8.54,-74.17,8.21,,,,
2095,11/26/2022 09:30:00,8.62,-74.03,8.21,,,,
2096,11/26/2022 09:45:00,8.59,-74.03,8.21,,,,
2097,11/26/2022 10:00:00,8.62,-73.94,8.21,,,,
2098,11/26/2022 10:15:00,8.64,-74.14,8.21,,,,
2099,11/26/2022 10:30:00,8.67,-74.30,8.22,,,,
2100,11/26/2022 10:45:00,8.72,-74.36,8.22,,,,
2101,11/26/2022 11:00:00,8.74,-74.50,8.22,,,,
2102,11/26/2022 11:15:00,8.79,-74.49,8.22,,,,
2103,11/26/2022 11:30:00,8.87,-74.41,8.22,,,,
2104,11/26/2022 11:45:00,8.89,-74.60,8.22,,,,
2105,11/26/2022 12:00:00,8.94,-74.71,8.22,,,,
2106,11/26/2022 12:15:00,8.97,-74.74,8.22,,,,
2107,11/26/2022 12:30:00,9.01,-74.96,8.23,,,,
2108,11/26/2022 12:45:00,9.09,-75.35,8.23,,,,
2109,11/26/2022 13:00:00,9.06,-75.42,8.24,,,,
2110,11/26/2022 13:15:00,9.04,-75.41,8.24,,,,
2111,11/26/2022 13:30:00,8.99,-75.31,8.23,,,,
2112,11/26/2022 13:45:00,8.99,-75.28,8.23,,,,
2113,11/26/2022 14:00:00,8.97,-75.36,8.24,,,,
2114,11/26/2022 14:15:00,9.04,-75.06,8.23,,,,
2115,11/26/2022 14:30:00,9.01,-75.38,8.24,,,,
2116,11/26/2022 14:45:00,9.06,-75.36,8.23,,,,
2117,11/26/2022 15:00:00,9.01,-75.77,8.24,,,,
2118,11/26/2022 15:15:00,9.01,-75.75,8.24,,,,
2119,11/26/2022 15:30:00,9.09,-76.08,8.25,,,,
2120,11/26/2022 15:45:00,9.09,-76.00,8.25,,,,
2121,11/26/2022 16:00:00,9.04,-75.74,8.24,,,,
2122,11/26/2022 16:15:00,9.01,-75.56,8.24,,,,
2123,11/26/2022 16:30:00,8.92,-75.30,8.23,,,,
2124,11/26/2022 16:45:00,8.84,-75.06,8.23,,,,
2125,11/26/2022 17:00:00,8.79,-75.03,8.23,,,,
2126,11/26/2022 17:15:00,8.69,-74.99,8.23,,,,
2127,11/26/2022 17:30:00,8.62,-74.75,8.23,,,,
2128,11/26/2022 17:45:00,8.57,-74.66,8.22,,,,
2129,11/26/2022 18:00:00,8.47,-74.56,8.22,,,,
2130,11/26/2022 18:15:00,8.34,-74.38,8.22,,,,
2131,11/26/2022 18:30:00,8.22,-74.10,8.21,,,,
2132,11/26/2022 18:45:00,8.14,-73.89,8.21,,,,
2133,11/26/2022 19:00:00,8.02,-73.61,8.21,,,,
2134,11/26/2022 19:15:00,7.95,-73.42,8.20,,,,
2135,11/26/2022 19:30:00,7.84,-73.13,8.20,,,,
2136,11/26/2022 19:45:00,7.74,-72.88,8.19,,,,
2137,11/26/2022 20:00:00,7.69,-72.71,8.19,,,,
2138,11/26/2022 20:15:00,7.90,-73.52,8.21,,,,
2139,11/26/2022 20:30:00,8.27,-73.88,8.21,,,,
