#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
384,05/22/2022 05:00:00,15.91,-68.71,7.96,,,,,,,,
385,05/22/2022 05:15:00,15.94,-68.72,7.96,,,,,,,,
386,05/22/2022 05:30:00,15.96,-68.78,7.96,,,,,,,,
387,05/22/2022 05:45:00,15.96,-68.66,7.96,,,,,,,,
388,05/22/2022 06:00:00,15.96,-68.50,7.96,,,,,,,,
389,05/22/2022 06:15:00,15.94,-68.06,7.95,,,,,,,,
390,05/22/2022 06:30:00,15.94,-67.91,7.95,,,,,,,,
391,05/22/2022 06:45:00,15.94,-67.72,7.94,,,,,,,,
392,05/22/2022 07:00:00,15.96,-67.69,7.94,,,,,,,,
393,05/22/2022 07:15:00,15.99,-67.64,7.94,,,,,,,,
394,05/22/2022 07:30:00,15.99,-67.80,7.95,,,,,,,,
395,05/22/2022 07:45:00,15.96,-67.97,7.95,,,,,,,,
396,05/22/2022 08:00:00,15.96,-68.16,7.95,,,,,,,,
397,05/22/2022 08:15:00,15.94,-68.27,7.95,,,,,,,,
398,05/22/2022 08:30:00,15.89,-68.46,7.96,,,,,,,,
399,05/22/2022 08:45:00,15.87,-68.55,7.96,,,,,,,,
400,05/22/2022 09:00:00,17.44,-69.24,7.97,,,,,,,,
401,05/22/2022 09:15:00,15.82,-69.13,7.97,,,,,,,,
402,05/22/2022 09:30:00,15.82,-69.74,7.98,,,,,,,,
403,05/22/2022 09:45:00,16.96,-70.44,7.99,,,,,,,,
404,05/22/2022 10:00:00,17.84,-70.66,7.99,,,,,,,,
405,05/22/2022 10:15:00,18.03,-70.19,7.98,,,,,,,,
406,05/22/2022 10:30:00,18.18,-68.50,7.95,,,,,,,,
407,05/22/2022 10:45:00,19.70,-68.46,7.95,,,,,,,,
408,05/22/2022 11:00:00,20.46,-68.80,7.95,,,,,,,,
409,05/22/2022 11:15:00,20.98,-68.52,7.94,,,,,,,,
410,05/22/2022 11:30:00,21.17,-68.50,7.94,,,,,,,,
411,05/22/2022 11:45:00,22.78,-85.46,8.23,,,,,,,,
412,05/22/2022 12:00:00,23.23,-86.96,8.26,,,,,,,,
413,05/22/2022 12:15:00,23.83,-87.25,8.26,,,,,,,,
414,05/22/2022 12:30:00,24.41,-87.57,8.26,,,,,,,,
415,05/22/2022 12:45:00,25.06,-87.61,8.26,,,,,,,,
416,05/22/2022 13:00:00,25.99,-88.46,8.27,,,,,,,,
417,05/22/2022 13:15:00,26.28,-79.96,8.12,,,,,,,,
418,05/22/2022 13:30:00,26.28,-81.80,8.16,,,,,,,,
419,05/22/2022 13:45:00,24.00,-80.58,8.14,,,,,,,,
420,05/22/2022 14:00:00,22.37,-80.80,8.15,,,,,,,,
421,05/22/2022 14:15:00,20.79,-79.61,8.14,,,,,,,,
422,05/22/2022 14:30:00,22.01,-79.28,8.13,,,,,,,,
423,05/22/2022 14:45:00,20.10,-78.94,8.13,,,,,,,,
424,05/22/2022 15:00:00,19.29,-78.99,8.13,,,,,,,,
425,05/22/2022 15:15:00,18.98,-78.99,8.13,,,,,,,,
426,05/22/2022 15:30:00,20.22,-79.42,8.14,,,,,,,,
427,05/22/2022 15:45:00,17.75,-78.78,8.14,,,,,,,,
428,05/22/2022 16:00:00,16.63,-78.94,8.14,,,,,,,,
429,05/22/2022 16:15:00,16.15,-79.30,8.15,,,,,,,,
430,05/22/2022 16:30:00,15.77,-79.35,8.15,,,,,,,,
431,05/22/2022 16:45:00,15.56,-79.49,8.16,,,,,,,,
432,05/22/2022 17:00:00,15.49,-79.50,8.16,,,,,,,,
433,05/22/2022 17:15:00,15.37,-79.61,8.16,,,,,,,,
434,05/22/2022 17:30:00,15.22,-79.75,8.16,,,,,,,,
435,05/22/2022 17:45:00,15.22,-79.94,8.17,,,,,,,,
436,05/22/2022 18:00:00,15.27,-80.08,8.17,,,,,,,,
437,05/22/2022 18:15:00,15.37,-80.19,8.17,,,,,,,,
438,05/22/2022 18:30:00,15.44,-80.31,8.17,,,,,,,,
439,05/22/2022 18:45:00,15.60,-80.52,8.18,,,,,,,,
440,05/22/2022 19:00:00,15.44,-80.75,8.18,,,,,,,,
441,05/22/2022 19:15:00,15.46,-80.83,8.18,,,,,,,,
442,05/22/2022 19:30:00,15.46,-81.00,8.18,,,,,,,,
443,05/22/2022 19:45:00,15.34,-80.97,8.18,,,,,,,,
444,05/22/2022 20:00:00,15.34,-80.97,8.18,,,,,,,,
445,05/22/2022 20:15:00,15.41,-80.96,8.18,,,,,,,,
446,05/22/2022 20:30:00,15.41,-80.89,8.18,,,,,,,,
447,05/22/2022 20:45:00,15.49,-80.92,8.18,,,,,,,,
448,05/22/2022 21:00:00,16.15,-80.53,8.17,,,,,,,,
449,05/22/2022 21:15:00,16.56,-80.30,8.17,,,,,,,,
450,05/22/2022 21:30:00,16.82,-79.88,8.16,,,,,,,,
451,05/22/2022 21:45:00,16.99,-79.66,8.15,,,,,,,,
452,05/22/2022 22:00:00,17.20,-78.88,8.14,,,,,,,,
453,05/22/2022 22:15:00,17.25,-78.44,8.13,,,,,,,,
454,05/22/2022 22:30:00,17.27,-78.81,8.14,,,,,,,,
455,05/22/2022 22:45:00,17.27,-77.52,8.12,,,,,,,,
456,05/22/2022 23:00:00,17.22,-75.46,8.08,,,,,,,,
457,05/22/2022 23:15:00,17.11,-74.44,8.06,,,,,,,,
458,05/22/2022 23:30:00,16.99,-72.72,8.03,,,,,,,,
459,05/22/2022 23:45:00,16.89,-71.96,8.02,,,,,,,,
460,05/23/2022 00:00:00,16.84,-71.96,8.02,,,,,,,,
461,05/23/2022 00:15:00,16.77,-70.41,7.99,,,,,,,,
462,05/23/2022 00:30:00,16.72,-68.41,7.95,,,,,,,,
463,05/23/2022 00:45:00,16.53,-65.97,7.91,,,,,,,,
464,05/23/2022 01:00:00,16.46,-66.17,7.91,,,,,,,,
465,05/23/2022 01:15:00,17.27,-65.85,7.91,,,,,,,,
466,05/23/2022 01:30:00,17.08,-68.74,7.96,,,,,,,,
467,05/23/2022 01:45:00,16.39,-77.19,8.11,,,,,,,,
468,05/23/2022 02:00:00,15.96,-78.46,8.14,,,,,,,,
469,05/23/2022 02:15:00,15.77,-78.46,8.14,,,,,,,,
470,05/23/2022 02:30:00,15.58,-79.24,8.15,,,,,,,,
471,05/23/2022 02:45:00,15.49,-79.44,8.16,,,,,,,,
472,05/23/2022 03:00:00,15.58,-78.56,8.14,,,,,,,,
473,05/23/2022 03:15:00,15.37,-80.19,8.17,,,,,,,,
474,05/23/2022 03:30:00,15.08,-80.74,8.18,,,,,,,,
475,05/23/2022 03:45:00,15.15,-80.52,8.18,,,,,,,,
476,05/23/2022 04:00:00,14.86,-80.97,8.19,,,,,,,,
477,05/23/2022 04:15:00,14.67,-81.22,8.19,,,,,,,,
478,05/23/2022 04:30:00,14.62,-81.03,8.19,,,,,,,,
479,05/23/2022 04:45:00,14.62,-80.64,8.18,,,,,,,,
480,05/23/2022 05:00:00,14.58,-80.50,8.18,,,,,,,,
481,05/23/2022 05:15:00,14.51,-80.63,8.18,,,,,,,,
482,05/23/2022 05:30:00,14.48,-80.72,8.18,,,,,,,,
483,05/23/2022 05:45:00,14.48,-80.71,8.18,,,,,,,,
484,05/23/2022 06:00:00,14.48,-80.75,8.18,,,,,,,,
485,05/23/2022 06:15:00,14.48,-80.61,8.18,,,,,,,,
486,05/23/2022 06:30:00,14.55,-80.46,8.18,,,,,,,,
487,05/23/2022 06:45:00,14.60,-80.53,8.18,,,,,,,,
488,05/23/2022 07:00:00,14.62,-80.44,8.18,,,,,,,,
489,05/23/2022 07:15:00,14.55,-80.39,8.18,,,,,,,,
490,05/23/2022 07:30:00,14.53,-80.28,8.18,,,,,,,,
491,05/23/2022 07:45:00,14.55,-80.27,8.18,,,,,,,,
492,05/23/2022 08:00:00,14.55,-80.17,8.17,,,,,,,,
493,05/23/2022 08:15:00,14.55,-80.13,8.17,,,,,,,,
494,05/23/2022 08:30:00,14.55,-80.10,8.17,,,,,,,,
495,05/23/2022 08:45:00,14.58,-80.19,8.17,,,,,,,,
496,05/23/2022 09:00:00,14.74,-79.89,8.17,,,,,,,,
497,05/23/2022 09:15:00,14.84,-78.80,8.15,,,,,,,,
498,05/23/2022 09:30:00,14.82,-80.06,8.17,,,,,,,,
499,05/23/2022 09:45:00,14.86,-79.85,8.17,,,,,,,,
500,05/23/2022 10:00:00,14.94,-79.71,8.16,,,,,,,,
501,05/23/2022 10:15:00,15.06,-79.56,8.16,,,,,,,,
502,05/23/2022 10:30:00,15.29,-79.38,8.16,,,,,,,,
503,05/23/2022 10:45:00,15.70,-80.27,8.17,,,,,,,,
504,05/23/2022 11:00:00,16.58,-81.47,8.19,,,,,,,,
505,05/23/2022 11:15:00,16.80,-82.27,8.20,,,,,,,,
506,05/23/2022 11:30:00,16.94,-84.82,8.25,,,,,,,,
507,05/23/2022 11:45:00,16.94,-85.71,8.26,,,,,,,,
508,05/23/2022 12:00:00,17.03,-85.58,8.26,,,,,,,,
509,05/23/2022 12:15:00,16.99,-82.46,8.20,,,,,,,,
510,05/23/2022 12:30:00,17.30,-83.33,8.22,,,,,,,,
511,05/23/2022 12:45:00,17.72,-83.97,8.23,,,,,,,,
512,05/23/2022 13:00:00,18.25,-84.71,8.24,,,,,,,,
513,05/23/2022 13:15:00,18.77,-85.61,8.25,,,,,,,,
514,05/23/2022 13:30:00,19.17,-86.58,8.27,,,,,,,,
515,05/23/2022 13:45:00,20.10,-88.21,8.29,,,,,,,,
516,05/23/2022 14:00:00,20.58,-88.10,8.29,,,,,,,,
517,05/23/2022 14:15:00,21.01,-87.63,8.28,,,,,,,,
518,05/23/2022 14:30:00,20.98,-83.91,8.21,,,,,,,,
519,05/23/2022 14:45:00,20.39,-82.71,8.19,,,,,,,,
520,05/23/2022 15:00:00,19.60,-80.88,8.17,,,,,,,,
521,05/23/2022 15:15:00,17.72,-78.94,8.14,,,,,,,,
522,05/23/2022 15:30:00,17.89,-78.49,8.13,,,,,,,,
523,05/23/2022 15:45:00,17.11,-77.81,8.12,,,,,,,,
524,05/23/2022 16:00:00,16.70,-78.11,8.13,,,,,,,,
525,05/23/2022 16:15:00,16.46,-78.42,8.13,,,,,,,,
526,05/23/2022 16:30:00,16.32,-78.66,8.14,,,,,,,,
527,05/23/2022 16:45:00,16.27,-78.72,8.14,,,,,,,,
528,05/23/2022 17:00:00,16.13,-78.80,8.14,,,,,,,,
529,05/23/2022 17:15:00,15.96,-78.85,8.14,,,,,,,,
530,05/23/2022 17:30:00,15.87,-78.96,8.15,,,,,,,,
531,05/23/2022 17:45:00,15.82,-79.11,8.15,,,,,,,,
532,05/23/2022 18:00:00,15.72,-79.27,8.15,,,,,,,,
533,05/23/2022 18:15:00,15.63,-79.47,8.16,,,,,,,,
534,05/23/2022 18:30:00,15.58,-79.64,8.16,,,,,,,,
535,05/23/2022 18:45:00,15.44,-80.02,8.17,,,,,,,,
536,05/23/2022 19:00:00,15.37,-80.19,8.17,,,,,,,,
537,05/23/2022 19:15:00,15.25,-80.44,8.18,,,,,,,,
538,05/23/2022 19:30:00,15.20,-80.53,8.18,,,,,,,,
539,05/23/2022 19:45:00,15.25,-80.53,8.18,,,,,,,,
540,05/23/2022 20:00:00,15.37,-80.49,8.18,,,,,,,,
541,05/23/2022 20:15:00,15.80,-80.52,8.17,,,,,,,,
542,05/23/2022 20:30:00,16.13,-80.33,8.17,,,,,,,,
543,05/23/2022 20:45:00,16.42,-80.22,8.17,,,,,,,,
544,05/23/2022 21:00:00,16.65,-80.17,8.17,,,,,,,,
545,05/23/2022 21:15:00,17.06,-80.50,8.17,,,,,,,,
546,05/23/2022 21:30:00,17.27,-80.66,8.17,,,,,,,,
547,05/23/2022 21:45:00,17.46,-80.72,8.17,,,,,,,,
548,05/23/2022 22:00:00,17.42,-80.47,8.17,,,,,,,,
549,05/23/2022 22:15:00,17.20,-80.33,8.17,,,,,,,,
550,05/23/2022 22:30:00,17.30,-80.42,8.17,,,,,,,,
551,05/23/2022 22:45:00,17.27,-80.05,8.16,,,,,,,,
552,05/23/2022 23:00:00,17.22,-79.58,8.15,,,,,,,,
553,05/23/2022 23:15:00,17.11,-79.02,8.14,,,,,,,,
554,05/23/2022 23:30:00,16.94,-79.14,8.15,,,,,,,,
555,05/23/2022 23:45:00,16.58,-78.16,8.13,,,,,,,,
556,05/24/2022 00:00:00,16.25,-76.47,8.10,,,,,,,,
557,05/24/2022 00:15:00,16.08,-73.71,8.05,,,,,,,,
558,05/24/2022 00:30:00,16.01,-70.67,8.00,,,,,,,,
559,05/24/2022 00:45:00,15.84,-69.91,7.98,,,,,,,,
560,05/24/2022 01:00:00,15.77,-68.13,7.95,,,,,,,,
561,05/24/2022 01:15:00,15.65,-67.74,7.95,,,,,,,,
562,05/24/2022 01:30:00,15.46,-66.89,7.93,,,,,,,,
563,05/24/2022 01:45:00,15.29,-66.21,7.92,,,,,,,,
564,05/24/2022 02:00:00,15.34,-67.61,7.94,,,,,,,,
565,05/24/2022 02:15:00,15.46,-69.47,7.98,,,,,,,,
566,05/24/2022 02:30:00,15.65,-69.97,7.99,,,,,,,,
567,05/24/2022 02:45:00,15.70,-71.31,8.01,,,,,,,,
568,05/24/2022 03:00:00,15.77,-78.21,8.13,,,,,,,,
569,05/24/2022 03:15:00,15.82,-78.44,8.14,,,,,,,,
570,05/24/2022 03:30:00,16.08,-79.71,8.16,,,,,,,,
571,05/24/2022 03:45:00,15.80,-79.72,8.16,,,,,,,,
572,05/24/2022 04:00:00,15.70,-80.14,8.17,,,,,,,,
573,05/24/2022 04:15:00,15.49,-80.11,8.17,,,,,,,,
574,05/24/2022 04:30:00,15.17,-80.02,8.17,,,,,,,,
575,05/24/2022 04:45:00,15.08,-79.89,8.17,,,,,,,,
576,05/24/2022 05:00:00,15.03,-79.86,8.17,,,,,,,,
577,05/24/2022 05:15:00,15.03,-79.86,8.17,,,,,,,,
578,05/24/2022 05:30:00,15.01,-79.81,8.17,,,,,,,,
579,05/24/2022 05:45:00,14.96,-79.64,8.16,,,,,,,,
580,05/24/2022 06:00:00,15.01,-79.60,8.16,,,,,,,,
581,05/24/2022 06:15:00,15.25,-78.69,8.14,,,,,,,,
582,05/24/2022 06:30:00,15.49,-77.56,8.12,,,,,,,,
583,05/24/2022 06:45:00,15.63,-78.21,8.13,,,,,,,,
584,05/24/2022 07:00:00,15.72,-78.27,8.13,,,,,,,,
585,05/24/2022 07:15:00,15.80,-77.17,8.11,,,,,,,,
586,05/24/2022 07:30:00,16.08,-78.10,8.13,,,,,,,,
587,05/24/2022 07:45:00,16.06,-79.24,8.15,,,,,,,,
588,05/24/2022 08:00:00,15.84,-79.47,8.16,,,,,,,,
589,05/24/2022 08:15:00,15.82,-79.14,8.15,,,,,,,,
590,05/24/2022 08:30:00,16.08,-78.61,8.14,,,,,,,,
591,05/24/2022 08:45:00,15.89,-78.05,8.13,,,,,,,,
592,05/24/2022 09:00:00,15.80,-78.46,8.14,,,,,,,,
593,05/24/2022 09:15:00,16.15,-78.49,8.14,,,,,,,,
594,05/24/2022 09:30:00,16.42,-78.00,8.13,,,,,,,,
595,05/24/2022 09:45:00,16.70,-77.25,8.11,,,,,,,,
596,05/24/2022 10:00:00,16.32,-76.46,8.10,,,,,,,,
597,05/24/2022 10:15:00,15.77,-75.27,8.08,,,,,,,,
598,05/24/2022 10:30:00,15.65,-74.92,8.07,,,,,,,,
599,05/24/2022 10:45:00,15.58,-73.75,8.05,,,,,,,,
600,05/24/2022 11:00:00,15.65,-73.28,8.05,,,,,,,,
601,05/24/2022 11:15:00,15.96,-74.38,8.06,,,,,,,,
602,05/24/2022 11:30:00,16.37,-76.19,8.09,,,,,,,,
603,05/24/2022 11:45:00,17.03,-78.02,8.12,,,,,,,,
604,05/24/2022 12:00:00,18.03,-79.96,8.16,,,,,,,,
605,05/24/2022 12:15:00,18.39,-79.55,8.15,,,,,,,,
606,05/24/2022 12:30:00,18.96,-85.58,8.25,,,,,,,,
607,05/24/2022 12:45:00,19.06,-84.88,8.24,,,,,,,,
608,05/24/2022 13:00:00,19.60,-86.25,8.26,,,,,,,,
609,05/24/2022 13:15:00,19.98,-87.39,8.28,,,,,,,,
610,05/24/2022 13:30:00,20.15,-88.80,8.30,,,,,,,,
611,05/24/2022 13:45:00,20.36,-89.64,8.32,,,,,,,,
612,05/24/2022 14:00:00,20.56,-91.14,8.34,,,,,,,,
613,05/24/2022 14:15:00,20.72,-94.41,8.40,,,,,,,,
614,05/24/2022 14:30:00,20.84,-94.97,8.41,,,,,,,,
615,05/24/2022 14:45:00,21.13,-91.71,8.35,,,,,,,,
616,05/24/2022 15:00:00,21.17,-89.42,8.31,,,,,,,,
617,05/24/2022 15:15:00,21.32,-90.13,8.32,,,,,,,,
618,05/24/2022 15:30:00,21.15,-86.61,8.26,,,,,,,,
619,05/24/2022 15:45:00,20.51,-83.89,8.22,,,,,,,,
620,05/24/2022 16:00:00,19.89,-80.64,8.16,,,,,,,,
621,05/24/2022 16:15:00,19.48,-79.44,8.14,,,,,,,,
622,05/24/2022 16:30:00,18.56,-77.66,8.11,,,,,,,,
623,05/24/2022 16:45:00,18.34,-77.83,8.12,,,,,,,,
624,05/24/2022 17:00:00,17.77,-77.64,8.12,,,,,,,,
625,05/24/2022 17:15:00,17.46,-77.72,8.12,,,,,,,,
626,05/24/2022 17:30:00,17.30,-77.74,8.12,,,,,,,,
627,05/24/2022 17:45:00,17.03,-78.55,8.13,,,,,,,,
628,05/24/2022 18:00:00,16.92,-78.86,8.14,,,,,,,,
629,05/24/2022 18:15:00,16.82,-79.13,8.15,,,,,,,,
630,05/24/2022 18:30:00,16.68,-79.96,8.16,,,,,,,,
631,05/24/2022 18:45:00,16.42,-80.47,8.17,,,,,,,,
632,05/24/2022 19:00:00,16.25,-80.52,8.17,,,,,,,,
633,05/24/2022 19:15:00,16.08,-80.64,8.18,,,,,,,,
634,05/24/2022 19:30:00,15.87,-80.83,8.18,,,,,,,,
635,05/24/2022 19:45:00,15.44,-81.05,8.19,,,,,,,,
636,05/24/2022 20:00:00,15.22,-81.06,8.19,,,,,,,,
637,05/24/2022 20:15:00,15.10,-80.97,8.19,,,,,,,,
638,05/24/2022 20:30:00,15.01,-80.96,8.19,,,,,,,,
639,05/24/2022 20:45:00,15.06,-80.92,8.18,,,,,,,,
640,05/24/2022 21:00:00,15.06,-80.85,8.18,,,,,,,,
641,05/24/2022 21:15:00,15.25,-80.77,8.18,,,,,,,,
642,05/24/2022 21:30:00,15.53,-80.99,8.18,,,,,,,,
643,05/24/2022 21:45:00,15.72,-80.88,8.18,,,,,,,,
644,05/24/2022 22:00:00,15.99,-81.13,8.18,,,,,,,,
645,05/24/2022 22:15:00,16.25,-81.33,8.19,,,,,,,,
646,05/24/2022 22:30:00,16.61,-81.63,8.19,,,,,,,,
647,05/24/2022 22:45:00,17.01,-81.94,8.20,,,,,,,,
648,05/24/2022 23:00:00,16.89,-81.71,8.19,,,,,,,,
649,05/24/2022 23:15:00,16.42,-81.05,8.18,,,,,,,,
650,05/24/2022 23:30:00,16.39,-80.71,8.18,,,,,,,,
651,05/24/2022 23:45:00,16.34,-79.89,8.16,,,,,,,,
652,05/25/2022 00:00:00,16.27,-79.49,8.15,,,,,,,,
653,05/25/2022 00:15:00,16.18,-79.21,8.15,,,,,,,,
654,05/25/2022 00:30:00,15.87,-79.14,8.15,,,,,,,,
655,05/25/2022 00:45:00,15.25,-77.74,8.13,,,,,,,,
656,05/25/2022 01:00:00,14.94,-75.63,8.09,,,,,,,,
657,05/25/2022 01:15:00,15.01,-72.96,8.04,,,,,,,,
658,05/25/2022 01:30:00,15.06,-71.94,8.02,,,,,,,,
659,05/25/2022 01:45:00,14.77,-70.46,8.00,,,,,,,,
660,05/25/2022 02:00:00,14.53,-69.00,7.97,,,,,,,,
661,05/25/2022 02:15:00,14.27,-68.80,7.97,,,,,,,,
662,05/25/2022 02:30:00,14.03,-64.72,7.90,,,,,,,,
663,05/25/2022 02:45:00,13.79,-60.30,7.82,,,,,,,,
664,05/25/2022 03:00:00,13.64,-58.94,7.79,,,,,,,,
665,05/25/2022 03:15:00,13.69,-58.88,7.79,,,,,,,,
666,05/25/2022 03:30:00,13.98,-64.42,7.89,,,,,,,,
667,05/25/2022 03:45:00,14.24,-66.81,7.93,,,,,,,,
668,05/25/2022 04:00:00,14.46,-70.49,8.00,,,,,,,,
669,05/25/2022 04:15:00,14.34,-77.77,8.13,,,,,,,,
670,05/25/2022 04:30:00,14.05,-78.66,8.15,,,,,,,,
671,05/25/2022 04:45:00,14.05,-78.47,8.14,,,,,,,,
672,05/25/2022 05:00:00,13.76,-78.25,8.14,,,,,,,,
673,05/25/2022 05:15:00,13.79,-78.42,8.14,,,,,,,,
674,05/25/2022 05:30:00,13.67,-78.22,8.14,,,,,,,,
675,05/25/2022 05:45:00,13.47,-78.52,8.15,,,,,,,,
676,05/25/2022 06:00:00,13.43,-78.58,8.15,,,,,,,,
677,05/25/2022 06:15:00,13.45,-78.67,8.15,,,,,,,,
678,05/25/2022 06:30:00,13.38,-79.11,8.16,,,,,,,,
679,05/25/2022 06:45:00,13.43,-79.03,8.16,,,,,,,,
680,05/25/2022 07:00:00,13.47,-79.11,8.16,,,,,,,,
681,05/25/2022 07:15:00,13.50,-79.24,8.16,,,,,,,,
682,05/25/2022 07:30:00,13.50,-79.28,8.16,,,,,,,,
683,05/25/2022 07:45:00,13.50,-79.30,8.16,,,,,,,,
684,05/25/2022 08:00:00,13.52,-79.39,8.16,,,,,,,,
685,05/25/2022 08:15:00,13.57,-79.52,8.17,,,,,,,,
686,05/25/2022 08:30:00,13.57,-79.41,8.16,,,,,,,,
687,05/25/2022 08:45:00,13.62,-79.46,8.16,,,,,,,,
688,05/25/2022 09:00:00,13.62,-79.49,8.16,,,,,,,,
689,05/25/2022 09:15:00,13.64,-79.55,8.17,,,,,,,,
690,05/25/2022 09:30:00,13.76,-79.74,8.17,,,,,,,,
691,05/25/2022 09:45:00,13.81,-79.86,8.17,,,,,,,,
692,05/25/2022 10:00:00,14.07,-80.03,8.17,,,,,,,,
693,05/25/2022 10:15:00,14.31,-80.25,8.18,,,,,,,,
694,05/25/2022 10:30:00,14.72,-80.14,8.17,,,,,,,,
695,05/25/2022 10:45:00,14.96,-79.74,8.16,,,,,,,,
696,05/25/2022 11:00:00,14.65,-79.64,8.16,,,,,,,,
697,05/25/2022 11:15:00,14.60,-79.24,8.16,,,,,,,,
698,05/25/2022 11:30:00,14.60,-79.63,8.16,,,,,,,,
699,05/25/2022 11:45:00,14.77,-79.71,8.16,,,,,,,,
700,05/25/2022 12:00:00,15.25,-78.83,8.15,,,,,,,,
701,05/25/2022 12:15:00,15.68,-79.35,8.15,,,,,,,,
702,05/25/2022 12:30:00,16.27,-80.06,8.16,,,,,,,,
703,05/25/2022 12:45:00,17.65,-81.99,8.19,,,,,,,,
704,05/25/2022 13:00:00,18.96,-83.28,8.21,,,,,,,,
705,05/25/2022 13:15:00,19.34,-83.07,8.21,,,,,,,,
706,05/25/2022 13:30:00,19.25,-86.16,8.26,,,,,,,,
707,05/25/2022 13:45:00,19.44,-85.60,8.25,,,,,,,,
708,05/25/2022 14:00:00,19.84,-85.78,8.25,,,,,,,,
709,05/25/2022 14:15:00,20.08,-86.16,8.26,,,,,,,,
710,05/25/2022 14:30:00,20.70,-88.83,8.30,,,,,,,,
711,05/25/2022 14:45:00,20.79,-88.78,8.30,,,,,,,,
712,05/25/2022 15:00:00,20.29,-89.49,8.32,,,,,,,,
713,05/25/2022 15:15:00,18.34,-93.03,8.39,,,,,,,,
714,05/25/2022 15:30:00,17.65,-85.30,8.25,,,,,,,,
715,05/25/2022 15:45:00,20.67,-92.49,8.37,,,,,,,,
716,05/25/2022 16:00:00,21.77,-88.89,8.30,,,,,,,,
717,05/25/2022 16:15:00,21.96,-87.02,8.26,,,,,,,,
718,05/25/2022 16:30:00,21.91,-86.69,8.26,,,,,,,,
719,05/25/2022 16:45:00,19.34,-83.02,8.20,,,,,,,,
720,05/25/2022 17:00:00,19.37,-84.22,8.23,,,,,,,,
721,05/25/2022 17:15:00,18.06,-83.16,8.21,,,,,,,,
722,05/25/2022 17:30:00,17.99,-82.89,8.21,,,,,,,,
723,05/25/2022 17:45:00,18.15,-83.36,8.22,,,,,,,,
724,05/25/2022 18:00:00,17.53,-81.72,8.19,,,,,,,,
725,05/25/2022 18:15:00,17.08,-81.42,8.19,,,,,,,,
726,05/25/2022 18:30:00,17.11,-81.66,8.19,,,,,,,,
727,05/25/2022 18:45:00,16.30,-80.86,8.18,,,,,,,,
728,05/25/2022 19:00:00,15.29,-80.77,8.18,,,,,,,,
729,05/25/2022 19:15:00,14.70,-80.50,8.18,,,,,,,,
730,05/25/2022 19:30:00,14.41,-80.49,8.18,,,,,,,,
731,05/25/2022 19:45:00,14.15,-80.49,8.18,,,,,,,,
732,05/25/2022 20:00:00,14.07,-80.46,8.18,,,,,,,,
733,05/25/2022 20:15:00,14.00,-80.47,8.18,,,,,,,,
734,05/25/2022 20:30:00,14.03,-80.63,8.18,,,,,,,,
735,05/25/2022 20:45:00,13.98,-80.55,8.18,,,,,,,,
736,05/25/2022 21:00:00,13.81,-80.58,8.18,,,,,,,,
737,05/25/2022 21:15:00,13.79,-80.63,8.18,,,,,,,,
738,05/25/2022 21:30:00,13.76,-80.66,8.19,,,,,,,,
739,05/25/2022 21:45:00,13.67,-80.75,8.19,,,,,,,,
740,05/25/2022 22:00:00,13.64,-80.74,8.19,,,,,,,,
741,05/25/2022 22:15:00,13.67,-80.72,8.19,,,,,,,,
742,05/25/2022 22:30:00,13.69,-80.75,8.19,,,,,,,,
743,05/25/2022 22:45:00,13.74,-80.78,8.19,,,,,,,,
744,05/25/2022 23:00:00,13.83,-80.88,8.19,,,,,,,,
745,05/25/2022 23:15:00,14.03,-80.86,8.19,,,,,,,,
746,05/25/2022 23:30:00,14.03,-80.78,8.19,,,,,,,,
747,05/25/2022 23:45:00,14.07,-80.74,8.19,,,,,,,,
748,05/26/2022 00:00:00,14.07,-80.81,8.19,,,,,,,,
749,05/26/2022 00:15:00,13.91,-80.58,8.18,,,,,,,,
750,05/26/2022 00:30:00,14.00,-79.58,8.17,,,,,,,,
751,05/26/2022 00:45:00,13.98,-78.56,8.15,,,,,,,,
752,05/26/2022 01:00:00,14.00,-78.75,8.15,,,,,,,,
753,05/26/2022 01:15:00,13.91,-78.69,8.15,,,,,,,,
754,05/26/2022 01:30:00,13.52,-78.41,8.15,,,,,,,,
755,05/26/2022 01:45:00,13.18,-76.75,8.12,,,,,,,,
756,05/26/2022 02:00:00,13.18,-74.74,8.08,,,,,,,,
757,05/26/2022 02:15:00,13.31,-74.30,8.07,,,,,,,,
758,05/26/2022 02:30:00,13.06,-70.77,8.01,,,,,,,,
759,05/26/2022 02:45:00,12.92,-70.66,8.01,,,,,,,,
760,05/26/2022 03:00:00,12.73,-70.97,8.01,,,,,,,,
761,05/26/2022 03:15:00,12.61,-70.55,8.01,,,,,,,,
762,05/26/2022 03:30:00,12.36,-69.41,7.99,,,,,,,,
763,05/26/2022 03:45:00,12.00,-69.35,7.99,,,,,,,,
764,05/26/2022 04:00:00,12.00,-65.33,7.91,,,,,,,,
765,05/26/2022 04:15:00,12.17,-62.03,7.85,,,,,,,,
766,05/26/2022 04:30:00,12.39,-61.91,7.85,,,,,,,,
767,05/26/2022 04:45:00,12.77,-63.47,7.88,,,,,,,,
768,05/26/2022 05:00:00,12.82,-65.96,7.92,,,,,,,,
