#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Host Connected,Button Up,Start pH Calibration,Cancel pH Calibration,End of File
410,09/01/2022 18:20:27,23.69,-83.22,8.22,,,,,,
411,09/01/2022 18:35:27,23.66,-83.49,8.22,,,,,,
412,09/01/2022 18:50:27,23.64,-83.32,8.22,,,,,,
413,09/01/2022 19:05:27,23.62,-83.58,8.23,,,,,,
414,09/01/2022 19:20:27,23.62,-83.64,8.23,,,,,,
415,09/01/2022 19:35:27,23.59,-83.96,8.23,,,,,,
416,09/01/2022 19:50:27,23.59,-84.41,8.24,,,,,,
417,09/01/2022 20:05:27,23.54,-84.52,8.24,,,,,,
418,09/01/2022 20:20:27,23.47,-84.32,8.24,,,,,,
419,09/01/2022 20:35:27,23.35,-83.11,8.22,,,,,,
420,09/01/2022 20:50:27,23.16,-81.81,8.20,,,,,,
421,09/01/2022 21:05:27,22.94,-80.96,8.18,,,,,,
422,09/01/2022 21:20:27,22.68,-79.14,8.15,,,,,,
423,09/01/2022 21:35:27,22.25,-74.42,8.07,,,,,,
424,09/01/2022 21:50:27,21.89,-71.14,8.01,,,,,,
425,09/01/2022 22:05:27,21.15,-49.20,7.62,,,,,,
426,09/01/2022 22:20:27,21.20,-54.61,7.72,,,,,,
427,09/01/2022 22:35:27,21.27,-59.81,7.81,,,,,,
428,09/01/2022 22:50:27,21.08,-65.11,7.91,,,,,,
429,09/01/2022 23:05:27,21.89,-78.13,8.14,,,,,,
430,09/01/2022 23:20:27,21.77,-75.02,8.08,,,,,,
431,09/01/2022 23:35:27,21.87,-76.36,8.10,,,,,,
432,09/01/2022 23:50:27,22.03,-78.78,8.15,,,,,,
433,09/02/2022 00:05:27,22.06,-78.24,8.14,,,,,,
434,09/02/2022 00:20:27,21.99,-78.61,8.14,,,,,,
435,09/02/2022 00:35:27,22.13,-77.38,8.12,,,,,,
436,09/02/2022 00:50:27,22.15,-75.94,8.10,,,,,,
437,09/02/2022 01:05:27,22.06,-77.00,8.12,,,,,,
438,09/02/2022 01:20:27,22.08,-76.52,8.11,,,,,,
439,09/02/2022 01:35:27,22.13,-77.13,8.12,,,,,,
440,09/02/2022 01:50:27,22.13,-76.14,8.10,,,,,,
441,09/02/2022 02:05:27,22.13,-77.67,8.13,,,,,,
442,09/02/2022 02:20:27,22.15,-77.56,8.12,,,,,,
443,09/02/2022 02:35:27,22.18,-76.80,8.11,,,,,,
444,09/02/2022 02:50:27,22.15,-75.42,8.09,,,,,,
445,09/02/2022 03:05:27,22.13,-76.96,8.11,,,,,,
446,09/02/2022 03:20:27,22.11,-76.05,8.10,,,,,,
447,09/02/2022 03:35:27,21.46,-71.35,8.02,,,,,,
448,09/02/2022 03:50:27,21.10,-70.31,8.00,,,,,,
449,09/02/2022 04:05:27,21.10,-70.42,8.00,,,,,,
450,09/02/2022 04:20:27,21.15,-67.03,7.94,,,,,,
451,09/02/2022 04:35:27,21.22,-66.77,7.94,,,,,,
452,09/02/2022 04:50:27,21.20,-69.69,7.99,,,,,,
453,09/02/2022 05:05:27,21.17,-68.96,7.98,,,,,,
454,09/02/2022 05:20:27,21.13,-69.10,7.98,,,,,,
455,09/02/2022 05:35:27,21.15,-70.13,8.00,,,,,,
456,09/02/2022 05:50:27,21.22,-69.92,7.99,,,,,,
457,09/02/2022 06:05:27,21.29,-70.06,7.99,,,,,,
458,09/02/2022 06:20:27,21.34,-71.02,8.01,,,,,,
459,09/02/2022 06:35:27,21.29,-73.19,8.05,,,,,,
460,09/02/2022 06:50:27,21.32,-73.38,8.05,,,,,,
461,09/02/2022 07:05:27,21.32,-73.19,8.05,,,,,,
462,09/02/2022 07:20:27,21.34,-71.99,8.03,,,,,,
463,09/02/2022 07:35:27,21.37,-72.03,8.03,,,,,,
464,09/02/2022 07:50:27,21.41,-73.31,8.05,,,,,,
465,09/02/2022 08:05:27,21.46,-73.08,8.05,,,,,,
466,09/02/2022 08:20:27,21.44,-73.75,8.06,,,,,,
467,09/02/2022 08:35:27,21.34,-73.69,8.06,,,,,,
468,09/02/2022 08:50:27,21.34,-73.83,8.06,,,,,,
469,09/02/2022 09:05:27,21.25,-73.72,8.06,,,,,,
470,09/02/2022 09:20:27,21.25,-73.71,8.06,,,,,,
471,09/02/2022 09:35:27,21.34,-75.00,8.08,,,,,,
472,09/02/2022 09:50:27,21.46,-76.13,8.10,,,,,,
473,09/02/2022 10:05:27,21.65,-77.19,8.12,,,,,,
474,09/02/2022 10:20:27,21.96,-78.67,8.15,,,,,,
475,09/02/2022 10:35:27,22.47,-87.66,8.30,,,,,,
476,09/02/2022 10:50:27,22.37,-83.13,8.22,,,,,,
477,09/02/2022 11:05:27,22.20,-80.99,8.19,,,,,,
478,09/02/2022 11:20:27,21.94,-79.02,8.15,,,,,,
479,09/02/2022 11:35:27,22.08,-79.28,8.16,,,,,,
480,09/02/2022 11:50:27,22.32,-78.11,8.13,,,,,,
481,09/02/2022 12:05:27,22.37,-78.17,8.13,,,,,,
482,09/02/2022 12:20:27,22.44,-78.66,8.14,,,,,,
483,09/02/2022 12:35:27,22.47,-79.30,8.15,,,,,,
484,09/02/2022 12:50:27,22.51,-80.38,8.17,,,,,,
485,09/02/2022 13:05:27,22.56,-81.28,8.19,,,,,,
486,09/02/2022 13:20:27,22.61,-81.61,8.19,,,,,,
487,09/02/2022 13:35:27,22.58,-80.41,8.17,,,,,,
488,09/02/2022 13:50:27,22.54,-79.55,8.16,,,,,,
489,09/02/2022 14:05:27,22.54,-78.91,8.15,,,,,,
490,09/02/2022 14:20:27,22.58,-78.46,8.14,,,,,,
491,09/02/2022 14:35:27,22.63,-78.47,8.14,,,,,,
492,09/02/2022 14:50:27,22.68,-78.47,8.14,,,,,,
493,09/02/2022 15:05:27,22.75,-79.13,8.15,,,,,,
494,09/02/2022 15:20:27,22.78,-79.81,8.16,,,,,,
495,09/02/2022 15:35:27,22.80,-80.03,8.17,,,,,,
496,09/02/2022 15:50:27,22.82,-81.21,8.19,,,,,,
497,09/02/2022 16:05:27,22.85,-80.58,8.18,,,,,,
498,09/02/2022 16:20:27,22.82,-81.78,8.20,,,,,,
499,09/02/2022 16:35:27,22.82,-80.97,8.18,,,,,,
500,09/02/2022 16:50:27,22.85,-80.88,8.18,,,,,,
501,09/02/2022 17:05:27,22.85,-81.30,8.19,,,,,,
502,09/02/2022 17:20:27,22.87,-81.44,8.19,,,,,,
503,09/02/2022 17:35:27,22.92,-81.03,8.18,,,,,,
504,09/02/2022 17:50:27,22.92,-81.63,8.19,,,,,,
505,09/02/2022 18:05:27,22.92,-81.72,8.20,,,,,,
506,09/02/2022 18:20:27,22.90,-80.56,8.17,,,,,,
507,09/02/2022 18:35:27,22.85,-81.38,8.19,,,,,,
508,09/02/2022 18:50:27,22.85,-81.24,8.19,,,,,,
509,09/02/2022 19:05:27,22.85,-80.75,8.18,,,,,,
510,09/02/2022 19:20:27,22.85,-80.42,8.17,,,,,,
511,09/02/2022 19:35:27,22.80,-80.06,8.17,,,,,,
512,09/02/2022 19:50:27,22.78,-80.31,8.17,,,,,,
513,09/02/2022 20:05:27,22.78,-80.38,8.17,,,,,,
514,09/02/2022 20:20:27,22.78,-80.28,8.17,,,,,,
515,09/02/2022 20:35:27,22.75,-79.83,8.16,,,,,,
516,09/02/2022 20:50:27,22.66,-79.14,8.15,,,,,,
517,09/02/2022 21:05:27,22.58,-78.50,8.14,,,,,,
518,09/02/2022 21:20:27,22.44,-77.50,8.12,,,,,,
519,09/02/2022 21:35:27,22.25,-76.56,8.11,,,,,,
520,09/02/2022 21:50:27,21.80,-74.36,8.07,,,,,,
521,09/02/2022 22:05:27,21.13,-73.08,8.05,,,,,,
522,09/02/2022 22:20:27,20.89,-70.06,8.00,,,,,,
523,09/02/2022 22:35:27,20.58,-64.92,7.91,,,,,,
524,09/02/2022 22:50:27,20.25,-61.67,7.85,,,,,,
525,09/02/2022 23:05:27,19.70,-49.05,7.62,,,,,,
526,09/02/2022 23:20:27,19.32,-45.41,7.56,,,,,,
527,09/02/2022 23:35:27,19.86,-52.55,7.69,,,,,,
528,09/02/2022 23:50:27,20.51,-59.38,7.81,,,,,,
529,09/03/2022 00:05:27,20.72,-65.96,7.92,,,,,,
530,09/03/2022 00:20:27,20.94,-72.00,8.03,,,,,,
531,09/03/2022 00:35:27,21.13,-75.21,8.09,,,,,,
532,09/03/2022 00:50:27,21.29,-75.06,8.08,,,,,,
533,09/03/2022 01:05:27,21.25,-73.17,8.05,,,,,,
534,09/03/2022 01:20:27,21.03,-70.66,8.01,,,,,,
535,09/03/2022 01:35:27,21.01,-72.47,8.04,,,,,,
536,09/03/2022 01:50:27,21.06,-73.39,8.05,,,,,,
537,09/03/2022 02:05:27,21.27,-73.78,8.06,,,,,,
538,09/03/2022 02:20:27,21.41,-74.28,8.07,,,,,,
539,09/03/2022 02:35:27,21.51,-75.53,8.09,,,,,,
540,09/03/2022 02:50:27,21.60,-77.50,8.13,,,,,,
541,09/03/2022 03:05:27,21.68,-76.86,8.11,,,,,,
542,09/03/2022 03:20:27,21.70,-78.00,8.13,,,,,,
543,09/03/2022 03:35:27,21.72,-78.60,8.14,,,,,,
544,09/03/2022 03:50:27,21.58,-76.75,8.11,,,,,,
545,09/03/2022 04:05:27,21.44,-75.81,8.10,,,,,,
546,09/03/2022 04:20:27,21.34,-75.17,8.09,,,,,,
547,09/03/2022 04:35:27,21.25,-74.74,8.08,,,,,,
548,09/03/2022 04:50:27,21.22,-75.24,8.09,,,,,,
549,09/03/2022 05:05:27,21.22,-76.06,8.10,,,,,,
550,09/03/2022 05:20:27,21.27,-75.19,8.09,,,,,,
551,09/03/2022 05:35:27,21.32,-75.94,8.10,,,,,,
552,09/03/2022 05:50:27,21.34,-75.58,8.09,,,,,,
553,09/03/2022 06:05:27,21.37,-75.60,8.09,,,,,,
554,09/03/2022 06:20:27,21.39,-75.05,8.08,,,,,,
555,09/03/2022 06:35:27,21.41,-75.22,8.09,,,,,,
556,09/03/2022 06:50:27,21.44,-75.74,8.09,,,,,,
557,09/03/2022 07:05:27,21.46,-75.67,8.09,,,,,,
558,09/03/2022 07:20:27,21.49,-76.02,8.10,,,,,,
559,09/03/2022 07:35:27,21.53,-76.35,8.11,,,,,,
560,09/03/2022 07:50:27,21.56,-77.89,8.13,,,,,,
561,09/03/2022 08:05:27,21.56,-78.63,8.15,,,,,,
562,09/03/2022 08:20:27,21.58,-78.58,8.14,,,,,,
563,09/03/2022 08:35:27,21.56,-77.91,8.13,,,,,,
564,09/03/2022 08:50:27,21.53,-78.35,8.14,,,,,,
565,09/03/2022 09:05:27,21.49,-77.50,8.13,,,,,,
566,09/03/2022 09:20:27,21.41,-76.72,8.11,,,,,,
567,09/03/2022 09:35:27,21.37,-74.30,8.07,,,,,,
568,09/03/2022 09:50:27,21.34,-74.67,8.08,,,,,,
569,09/03/2022 10:05:27,21.58,-78.10,8.14,,,,,,
570,09/03/2022 10:20:27,21.87,-80.10,8.17,,,,,,
571,09/03/2022 10:35:27,22.11,-80.96,8.18,,,,,,
572,09/03/2022 10:50:27,22.37,-82.02,8.20,,,,,,
573,09/03/2022 11:05:27,22.61,-82.88,8.22,,,,,,
574,09/03/2022 11:20:27,22.99,-82.21,8.20,,,,,,
575,09/03/2022 11:35:27,23.33,-83.25,8.22,,,,,,
576,09/03/2022 11:50:27,23.59,-82.44,8.21,,,,,,
577,09/03/2022 12:05:27,23.23,-81.02,8.18,,,,,,
578,09/03/2022 12:20:27,23.14,-81.03,8.18,,,,,,
579,09/03/2022 12:35:27,23.14,-81.78,8.20,,,,,,
580,09/03/2022 12:50:27,23.16,-84.36,8.24,,,,,,
581,09/03/2022 13:05:27,23.11,-83.67,8.23,,,,,,
582,09/03/2022 13:20:27,23.14,-83.97,8.23,,,,,,
583,09/03/2022 13:35:27,23.16,-85.05,8.25,,,,,,
584,09/03/2022 13:50:27,23.26,-85.97,8.27,,,,,,
585,09/03/2022 14:05:27,23.33,-85.41,8.26,,,,,,
586,09/03/2022 14:20:27,23.23,-83.35,8.22,,,,,,
587,09/03/2022 14:35:27,23.23,-84.22,8.24,,,,,,
588,09/03/2022 14:50:27,23.26,-84.44,8.24,,,,,,
589,09/03/2022 15:05:27,23.26,-83.32,8.22,,,,,,
590,09/03/2022 15:20:27,23.23,-82.99,8.22,,,,,,
591,09/03/2022 15:35:27,23.21,-82.52,8.21,,,,,,
592,09/03/2022 15:50:27,23.23,-83.30,8.22,,,,,,
593,09/03/2022 16:05:27,23.26,-83.03,8.22,,,,,,
594,09/03/2022 16:20:27,23.28,-82.78,8.21,,,,,,
595,09/03/2022 16:35:27,23.28,-82.32,8.20,,,,,,
596,09/03/2022 16:50:27,23.26,-82.21,8.20,,,,,,
597,09/03/2022 17:05:27,23.23,-82.36,8.21,,,,,,
598,09/03/2022 17:20:27,23.23,-82.30,8.20,,,,,,
599,09/03/2022 17:35:27,23.28,-82.49,8.21,,,,,,
600,09/03/2022 17:50:27,23.33,-82.83,8.21,,,,,,
601,09/03/2022 18:05:27,23.33,-82.92,8.21,,,,,,
602,09/03/2022 18:20:27,23.33,-83.30,8.22,,,,,,
603,09/03/2022 18:35:27,23.30,-83.35,8.22,,,,,,
604,09/03/2022 18:50:27,23.28,-83.10,8.22,,,,,,
605,09/03/2022 19:05:27,23.23,-82.88,8.21,,,,,,
606,09/03/2022 19:20:27,23.23,-82.88,8.21,,,,,,
607,09/03/2022 19:35:27,23.18,-82.82,8.21,,,,,,
608,09/03/2022 19:50:27,23.14,-82.69,8.21,,,,,,
609,09/03/2022 20:05:27,23.09,-82.52,8.21,,,,,,
610,09/03/2022 20:20:27,23.06,-82.50,8.21,,,,,,
611,09/03/2022 20:35:27,23.02,-82.28,8.20,,,,,,
612,09/03/2022 20:50:27,22.97,-82.32,8.21,,,,,,
613,09/03/2022 21:05:27,22.87,-81.96,8.20,,,,,,
614,09/03/2022 21:20:27,22.80,-81.71,8.20,,,,,,
615,09/03/2022 21:35:27,22.73,-81.02,8.18,,,,,,
616,09/03/2022 21:50:27,22.61,-80.42,8.17,,,,,,
617,09/03/2022 22:05:27,22.47,-79.67,8.16,,,,,,
618,09/03/2022 22:20:27,22.35,-78.60,8.14,,,,,,
619,09/03/2022 22:35:27,22.15,-77.63,8.13,,,,,,
620,09/03/2022 22:50:27,21.82,-75.66,8.09,,,,,,
621,09/03/2022 23:05:27,21.41,-72.46,8.04,,,,,,
622,09/03/2022 23:20:27,21.01,-68.52,7.97,,,,,,
623,09/03/2022 23:35:27,20.94,-69.67,7.99,,,,,,
624,09/03/2022 23:50:27,20.67,-66.03,7.92,,,,,,
625,09/04/2022 00:05:27,20.48,-63.92,7.89,,,,,,
626,09/04/2022 00:20:27,20.91,-71.14,8.02,,,,,,
627,09/04/2022 00:35:27,21.17,-73.27,8.05,,,,,,
628,09/04/2022 00:50:27,20.91,-70.17,8.00,,,,,,
629,09/04/2022 01:05:27,21.25,-73.88,8.06,,,,,,
630,09/04/2022 01:20:27,21.34,-73.58,8.06,,,,,,
631,09/04/2022 01:35:27,21.34,-72.99,8.05,,,,,,
632,09/04/2022 01:50:27,21.17,-70.02,7.99,,,,,,
633,09/04/2022 02:05:27,21.01,-67.41,7.95,,,,,,
634,09/04/2022 02:20:27,20.91,-65.31,7.91,,,,,,
635,09/04/2022 02:35:27,21.08,-68.92,7.98,,,,,,
636,09/04/2022 02:50:27,21.17,-70.24,8.00,,,,,,
637,09/04/2022 03:05:27,21.27,-70.89,8.01,,,,,,
638,09/04/2022 03:20:27,21.37,-71.83,8.03,,,,,,
639,09/04/2022 03:35:27,21.49,-72.83,8.04,,,,,,
640,09/04/2022 03:50:27,21.60,-73.19,8.05,,,,,,
641,09/04/2022 04:05:27,21.72,-73.69,8.06,,,,,,
642,09/04/2022 04:20:27,21.82,-74.25,8.07,,,,,,
643,09/04/2022 04:35:27,21.87,-74.17,8.07,,,,,,
644,09/04/2022 04:50:27,21.82,-74.19,8.07,,,,,,
645,09/04/2022 05:05:27,21.82,-74.35,8.07,,,,,,
646,09/04/2022 05:20:27,21.84,-74.69,8.07,,,,,,
647,09/04/2022 05:35:27,21.89,-75.08,8.08,,,,,,
648,09/04/2022 05:50:27,21.87,-74.28,8.07,,,,,,
649,09/04/2022 06:05:27,21.80,-73.02,8.05,,,,,,
650,09/04/2022 06:20:27,21.75,-72.77,8.04,,,,,,
651,09/04/2022 06:35:27,21.77,-73.61,8.06,,,,,,
652,09/04/2022 06:50:27,21.87,-74.74,8.08,,,,,,
653,09/04/2022 07:05:27,21.96,-75.39,8.09,,,,,,
654,09/04/2022 07:20:27,22.01,-76.03,8.10,,,,,,
655,09/04/2022 07:35:27,22.03,-76.16,8.10,,,,,,
656,09/04/2022 07:50:27,21.99,-75.81,8.09,,,,,,
657,09/04/2022 08:05:27,21.91,-74.74,8.08,,,,,,
658,09/04/2022 08:20:27,21.87,-74.78,8.08,,,,,,
659,09/04/2022 08:35:27,21.89,-75.02,8.08,,,,,,
660,09/04/2022 08:50:27,21.87,-74.11,8.06,,,,,,
661,09/04/2022 09:05:27,21.87,-73.03,8.05,,,,,,
662,09/04/2022 09:20:27,21.94,-73.69,8.06,,,,,,
663,09/04/2022 09:35:27,22.03,-74.61,8.07,,,,,,
664,09/04/2022 09:50:27,22.08,-74.92,8.08,,,,,,
665,09/04/2022 10:05:27,22.06,-73.81,8.06,,,,,,
666,09/04/2022 10:20:27,21.89,-69.67,7.99,,,,,,
667,09/04/2022 10:35:27,21.80,-68.47,7.96,,,,,,
668,09/04/2022 10:50:27,21.99,-70.66,8.00,,,,,,
669,09/04/2022 11:05:27,22.47,-74.17,8.06,,,,,,
670,09/04/2022 11:20:27,23.02,-74.28,8.06,,,,,,
671,09/04/2022 11:35:27,23.45,-74.50,8.07,,,,,,
672,09/04/2022 11:50:27,23.71,-75.97,8.09,,,,,,
673,09/04/2022 12:05:27,24.00,-78.39,8.13,,,,,,
674,09/04/2022 12:20:27,24.22,-82.21,8.20,,,,,,
675,09/04/2022 12:35:27,24.46,-81.24,8.18,,,,,,
676,09/04/2022 12:50:27,24.44,-81.10,8.18,,,,,,
677,09/04/2022 13:05:27,24.36,-79.27,8.15,,,,,,
678,09/04/2022 13:20:27,24.39,-81.28,8.18,,,,,,
679,09/04/2022 13:35:27,24.07,-78.19,8.13,,,,,,
680,09/04/2022 13:50:27,24.27,-81.60,8.19,,,,,,
681,09/04/2022 14:05:27,24.27,-82.03,8.20,,,,,,
682,09/04/2022 14:20:27,24.19,-81.72,8.19,,,,,,
683,09/04/2022 14:35:27,24.15,-82.03,8.20,,,,,,
684,09/04/2022 14:50:27,24.15,-81.41,8.18,,,,,,
685,09/04/2022 15:05:27,24.17,-81.64,8.19,,,,,,
686,09/04/2022 15:20:27,24.19,-82.16,8.20,,,,,,
687,09/04/2022 15:35:27,24.22,-81.47,8.19,,,,,,
688,09/04/2022 15:50:27,24.19,-81.91,8.19,,,,,,
689,09/04/2022 16:05:27,24.15,-81.85,8.19,,,,,,
690,09/04/2022 16:20:27,24.10,-82.24,8.20,,,,,,
691,09/04/2022 16:35:27,24.12,-81.53,8.19,,,,,,
692,09/04/2022 16:50:27,24.07,-81.63,8.19,,,,,,
693,09/04/2022 17:05:27,24.07,-82.00,8.20,,,,,,
694,09/04/2022 17:20:27,24.07,-81.25,8.18,,,,,,
695,09/04/2022 17:35:27,24.03,-82.27,8.20,,,,,,
696,09/04/2022 17:50:27,23.95,-82.36,8.20,,,,,,
697,09/04/2022 18:05:27,23.91,-81.78,8.19,,,,,,
698,09/04/2022 18:20:27,23.93,-81.77,8.19,,,,,,
699,09/04/2022 18:35:27,23.95,-82.02,8.20,,,,,,
700,09/04/2022 18:50:27,23.98,-82.05,8.20,,,,,,
701,09/04/2022 19:05:27,24.03,-83.47,8.22,,,,,,
702,09/04/2022 19:20:27,24.00,-82.53,8.21,,,,,,
703,09/04/2022 19:35:27,23.79,-80.31,8.17,,,,,,
704,09/04/2022 19:50:27,23.62,-76.71,8.10,,,,,,
705,09/04/2022 20:05:27,23.59,-76.83,8.11,,,,,,
706,09/04/2022 20:20:27,23.57,-78.39,8.13,,,,,,
707,09/04/2022 20:35:27,23.54,-79.25,8.15,,,,,,
708,09/04/2022 20:50:27,23.50,-77.55,8.12,,,,,,
709,09/04/2022 21:05:27,23.47,-76.24,8.10,,,,,,
710,09/04/2022 21:20:27,23.45,-75.71,8.09,,,,,,
711,09/04/2022 21:35:27,23.45,-74.99,8.07,,,,,,
712,09/04/2022 21:50:27,23.45,-74.52,8.07,,,,,,
713,09/04/2022 22:05:27,23.42,-73.96,8.06,,,,,,
714,09/04/2022 22:20:27,23.40,-73.92,8.06,,,,,,
715,09/04/2022 22:35:27,23.35,-72.83,8.04,,,,,,
716,09/04/2022 22:50:27,23.30,-72.31,8.03,,,,,,
717,09/04/2022 23:05:27,23.26,-71.13,8.01,,,,,,
718,09/04/2022 23:20:27,23.16,-70.10,7.99,,,,,,
719,09/04/2022 23:35:27,23.09,-68.80,7.97,,,,,,
720,09/04/2022 23:50:27,22.97,-67.88,7.95,,,,,,
721,09/05/2022 00:05:27,22.82,-65.61,7.91,,,,,,
722,09/05/2022 00:20:27,22.73,-62.42,7.85,,,,,,
723,09/05/2022 00:35:27,22.56,-60.50,7.82,,,,,,
724,09/05/2022 00:50:27,22.44,-61.38,7.84,,,,,,
725,09/05/2022 01:05:27,22.32,-53.45,7.70,,,,,,
726,09/05/2022 01:20:27,22.23,-48.05,7.60,,,,,,
727,09/05/2022 01:35:27,22.18,-38.17,7.43,,,,,,
728,09/05/2022 01:50:27,22.25,-50.97,7.65,,,,,,
729,09/05/2022 02:05:27,22.32,-56.56,7.75,,,,,,
730,09/05/2022 02:20:27,22.47,-61.38,7.84,,,,,,
731,09/05/2022 02:35:27,22.39,-58.16,7.78,,,,,,
732,09/05/2022 02:50:27,22.49,-62.33,7.85,,,,,,
733,09/05/2022 03:05:27,22.56,-66.99,7.94,,,,,,
734,09/05/2022 03:20:27,22.61,-67.28,7.94,,,,,,
735,09/05/2022 03:35:27,22.63,-67.38,7.94,,,,,,
736,09/05/2022 03:50:27,22.63,-67.88,7.95,,,,,,
737,09/05/2022 04:05:27,22.63,-68.06,7.95,,,,,,
738,09/05/2022 04:20:27,22.66,-68.24,7.96,,,,,,
739,09/05/2022 04:35:27,22.68,-68.67,7.97,,,,,,
740,09/05/2022 04:50:27,22.70,-68.94,7.97,,,,,,
741,09/05/2022 05:05:27,22.70,-69.30,7.98,,,,,,
742,09/05/2022 05:20:27,22.70,-69.25,7.98,,,,,,
743,09/05/2022 05:35:27,22.70,-69.35,7.98,,,,,,
744,09/05/2022 05:50:27,22.70,-69.06,7.97,,,,,,
745,09/05/2022 06:05:27,22.68,-68.53,7.96,,,,,,
746,09/05/2022 06:20:27,22.68,-68.21,7.96,,,,,,
747,09/05/2022 06:35:27,22.66,-68.16,7.96,,,,,,
748,09/05/2022 06:50:27,22.66,-68.30,7.96,,,,,,
749,09/05/2022 07:05:27,22.63,-68.58,7.96,,,,,,
750,09/05/2022 07:20:27,22.61,-68.55,7.96,,,,,,
751,09/05/2022 07:35:27,22.61,-68.39,7.96,,,,,,
752,09/05/2022 07:50:27,22.58,-68.25,7.96,,,,,,
753,09/05/2022 08:05:27,22.56,-67.83,7.95,,,,,,
754,09/05/2022 08:20:27,22.56,-68.13,7.96,,,,,,
755,09/05/2022 08:35:27,22.56,-67.85,7.95,,,,,,
756,09/05/2022 08:50:27,22.54,-68.28,7.96,,,,,,
757,09/05/2022 09:05:27,22.56,-69.16,7.97,,,,,,
758,09/05/2022 09:20:27,22.56,-69.06,7.97,,,,,,
759,09/05/2022 09:35:27,22.58,-69.19,7.97,,,,,,
760,09/05/2022 09:50:27,22.61,-69.19,7.97,,,,,,
761,09/05/2022 10:05:27,22.61,-67.53,7.95,,,,,,
762,09/05/2022 10:20:27,22.63,-67.97,7.95,,,,,,
763,09/05/2022 10:35:27,22.68,-68.28,7.96,,,,,,
764,09/05/2022 10:50:27,22.82,-70.13,7.99,,,,,,
765,09/05/2022 11:05:27,22.94,-70.83,8.00,,,,,,
766,09/05/2022 11:20:27,23.06,-71.58,8.02,,,,,,
767,09/05/2022 11:35:27,23.21,-71.56,8.01,,,,,,
768,09/05/2022 11:50:27,23.38,-71.05,8.01,,,,,,
769,09/05/2022 12:05:27,23.54,-72.64,8.03,,,,,,
770,09/05/2022 12:20:27,23.81,-74.69,8.07,,,,,,
771,09/05/2022 12:35:27,23.91,-76.83,8.11,,,,,,
772,09/05/2022 12:50:27,24.17,-77.41,8.11,,,,,,
773,09/05/2022 13:05:27,24.44,-80.42,8.17,,,,,,
774,09/05/2022 13:20:27,24.70,-80.31,8.16,,,,,,
775,09/05/2022 13:35:27,24.29,-79.92,8.16,,,,,,
776,09/05/2022 13:50:27,24.00,-80.25,8.17,,,,,,
777,09/05/2022 14:05:27,23.81,-78.35,8.13,,,,,,
778,09/05/2022 14:20:27,23.76,-77.50,8.12,,,,,,
779,09/05/2022 14:35:27,23.66,-76.99,8.11,,,,,,
780,09/05/2022 14:50:27,23.57,-77.28,8.11,,,,,,
781,09/05/2022 15:05:27,23.54,-78.49,8.14,,,,,,
782,09/05/2022 15:20:27,23.54,-78.41,8.13,,,,,,
783,09/05/2022 15:35:27,23.52,-77.78,8.12,,,,,,
784,09/05/2022 15:50:27,23.50,-77.63,8.12,,,,,,
785,09/05/2022 16:05:27,23.47,-77.17,8.11,,,,,,
786,09/05/2022 16:20:27,23.45,-76.83,8.11,,,,,,
787,09/05/2022 16:35:27,23.42,-76.42,8.10,,,,,,
788,09/05/2022 16:50:27,23.40,-76.35,8.10,,,,,,
789,09/05/2022 17:05:27,23.38,-76.60,8.10,,,,,,
790,09/05/2022 17:20:27,23.38,-76.16,8.10,,,,,,
791,09/05/2022 17:35:27,23.38,-76.08,8.09,,,,,,
792,09/05/2022 17:50:27,23.38,-76.03,8.09,,,,,,
793,09/05/2022 18:05:27,23.38,-75.63,8.09,,,,,,
794,09/05/2022 18:20:27,23.38,-74.86,8.07,,,,,,
795,09/05/2022 18:35:27,23.38,-74.53,8.07,,,,,,
796,09/05/2022 18:50:27,23.38,-74.49,8.07,,,,,,
797,09/05/2022 19:05:27,23.38,-74.69,8.07,,,,,,
798,09/05/2022 19:20:27,23.38,-74.52,8.07,,,,,,
799,09/05/2022 19:35:27,23.35,-74.27,8.06,,,,,,
800,09/05/2022 19:50:27,23.35,-74.24,8.06,,,,,,
801,09/05/2022 20:05:27,23.33,-73.81,8.05,,,,,,
802,09/05/2022 20:20:27,23.33,-73.36,8.05,,,,,,
803,09/05/2022 20:35:27,23.30,-73.02,8.04,,,,,,
804,09/05/2022 20:50:27,23.30,-72.86,8.04,,,,,,
805,09/05/2022 21:05:27,23.30,-72.49,8.03,,,,,,
806,09/05/2022 21:20:27,23.30,-71.36,8.01,,,,,,
807,09/05/2022 21:35:27,23.28,-70.72,8.00,,,,,,
808,09/05/2022 21:50:27,23.28,-71.21,8.01,,,,,,
809,09/05/2022 22:05:27,23.28,-71.64,8.02,,,,,,
810,09/05/2022 22:20:27,23.28,-70.50,8.00,,,,,,
811,09/05/2022 22:35:27,23.26,-70.31,7.99,,,,,,
812,09/05/2022 22:50:27,23.23,-71.83,8.02,,,,,,
813,09/05/2022 23:05:27,23.21,-73.30,8.05,,,,,,
814,09/05/2022 23:20:27,23.21,-71.88,8.02,,,,,,
815,09/05/2022 23:35:27,23.18,-72.96,8.04,,,,,,
816,09/05/2022 23:50:27,23.14,-72.94,8.04,,,,,,
817,09/06/2022 00:05:27,23.11,-71.88,8.02,,,,,,
