#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1715,05/28/2023 03:45:00,16.77,-85.71,8.15,,,,
1716,05/28/2023 04:00:00,16.72,-85.64,8.15,,,,
1717,05/28/2023 04:15:00,16.70,-85.58,8.15,,,,
1718,05/28/2023 04:30:00,16.70,-85.57,8.15,,,,
1719,05/28/2023 04:45:00,16.70,-85.13,8.14,,,,
1720,05/28/2023 05:00:00,16.58,-85.94,8.15,,,,
1721,05/28/2023 05:15:00,16.49,-86.27,8.16,,,,
1722,05/28/2023 05:30:00,16.46,-86.25,8.16,,,,
1723,05/28/2023 05:45:00,16.44,-85.91,8.15,,,,
1724,05/28/2023 06:00:00,16.44,-86.17,8.16,,,,
1725,05/28/2023 06:15:00,16.42,-86.22,8.16,,,,
1726,05/28/2023 06:30:00,16.44,-85.99,8.15,,,,
1727,05/28/2023 06:45:00,16.49,-85.66,8.15,,,,
1728,05/28/2023 07:00:00,16.51,-85.32,8.14,,,,
1729,05/28/2023 07:15:00,16.56,-85.57,8.15,,,,
1730,05/28/2023 07:30:00,16.61,-85.61,8.15,,,,
1731,05/28/2023 07:45:00,16.65,-85.44,8.14,,,,
1732,05/28/2023 08:00:00,16.68,-85.14,8.14,,,,
1733,05/28/2023 08:15:00,16.70,-85.08,8.14,,,,
1734,05/28/2023 08:30:00,16.70,-85.11,8.14,,,,
1735,05/28/2023 08:45:00,16.70,-85.35,8.14,,,,
1736,05/28/2023 09:00:00,16.70,-85.05,8.14,,,,
1737,05/28/2023 09:15:00,16.72,-84.69,8.13,,,,
1738,05/28/2023 09:30:00,16.75,-84.42,8.12,,,,
1739,05/28/2023 09:45:00,16.75,-83.25,8.10,,,,
1740,05/28/2023 10:00:00,16.68,-80.27,8.05,,,,
1741,05/28/2023 10:15:00,16.61,-78.39,8.02,,,,
1742,05/28/2023 10:30:00,16.82,-80.58,8.06,,,,
1743,05/28/2023 10:45:00,17.08,-83.60,8.11,,,,
1744,05/28/2023 11:00:00,17.18,-82.88,8.10,,,,
1745,05/28/2023 11:15:00,17.42,-83.64,8.11,,,,
1746,05/28/2023 11:30:00,17.65,-84.03,8.11,,,,
1747,05/28/2023 11:45:00,17.96,-85.13,8.13,,,,
1748,05/28/2023 12:00:00,18.49,-85.57,8.14,,,,
1749,05/28/2023 12:15:00,19.22,-85.80,8.14,,,,
1750,05/28/2023 12:30:00,20.01,-86.08,8.14,,,,
1751,05/28/2023 12:45:00,20.46,-86.44,8.15,,,,
1752,05/28/2023 13:00:00,19.65,-88.99,8.19,,,,
1753,05/28/2023 13:15:00,19.63,-91.05,8.23,,,,
1754,05/28/2023 13:30:00,19.46,-92.58,8.26,,,,
1755,05/28/2023 13:45:00,19.91,-91.97,8.25,,,,
1756,05/28/2023 14:00:00,20.13,-92.41,8.25,,,,
1757,05/28/2023 14:15:00,19.82,-92.69,8.26,,,,
1758,05/28/2023 14:30:00,20.06,-92.89,8.26,,,,
1759,05/28/2023 14:45:00,19.39,-89.97,8.21,,,,
1760,05/28/2023 15:00:00,20.70,-93.44,8.27,,,,
1761,05/28/2023 15:15:00,20.94,-93.00,8.26,,,,
1762,05/28/2023 15:30:00,19.22,-89.80,8.21,,,,
1763,05/28/2023 15:45:00,18.91,-89.82,8.21,,,,
1764,05/28/2023 16:00:00,18.77,-89.58,8.21,,,,
1765,05/28/2023 16:15:00,18.53,-89.19,8.20,,,,
1766,05/28/2023 16:30:00,18.37,-89.64,8.21,,,,
1767,05/28/2023 16:45:00,18.22,-90.05,8.22,,,,
1768,05/28/2023 17:00:00,18.20,-90.53,8.23,,,,
1769,05/28/2023 17:15:00,18.08,-90.53,8.23,,,,
1770,05/28/2023 17:30:00,17.94,-90.33,8.22,,,,
1771,05/28/2023 17:45:00,17.72,-90.32,8.23,,,,
1772,05/28/2023 18:00:00,17.63,-90.63,8.23,,,,
1773,05/28/2023 18:15:00,17.58,-91.50,8.25,,,,
1774,05/28/2023 18:30:00,17.46,-91.67,8.25,,,,
1775,05/28/2023 18:45:00,17.32,-91.53,8.25,,,,
1776,05/28/2023 19:00:00,17.34,-91.52,8.25,,,,
1777,05/28/2023 19:15:00,17.30,-91.16,8.24,,,,
1778,05/28/2023 19:30:00,17.39,-91.05,8.24,,,,
1779,05/28/2023 19:45:00,17.34,-91.17,8.24,,,,
1780,05/28/2023 20:00:00,17.42,-91.14,8.24,,,,
1781,05/28/2023 20:15:00,17.44,-90.97,8.24,,,,
1782,05/28/2023 20:30:00,17.37,-90.57,8.23,,,,
1783,05/28/2023 20:45:00,17.25,-90.11,8.22,,,,
1784,05/28/2023 21:00:00,17.22,-89.77,8.22,,,,
1785,05/28/2023 21:15:00,17.37,-89.74,8.22,,,,
1786,05/28/2023 21:30:00,17.27,-88.36,8.19,,,,
1787,05/28/2023 21:45:00,17.15,-87.41,8.18,,,,
1788,05/28/2023 22:00:00,16.80,-86.75,8.17,,,,
1789,05/28/2023 22:15:00,16.70,-86.33,8.16,,,,
1790,05/28/2023 22:30:00,16.63,-86.07,8.15,,,,
1791,05/28/2023 22:45:00,16.70,-85.42,8.14,,,,
1792,05/28/2023 23:00:00,16.77,-84.94,8.13,,,,
1793,05/28/2023 23:15:00,17.13,-84.24,8.12,,,,
1794,05/28/2023 23:30:00,17.46,-83.66,8.11,,,,
1795,05/28/2023 23:45:00,17.58,-79.41,8.03,,,,
1796,05/29/2023 00:00:00,17.72,-78.39,8.01,,,,
1797,05/29/2023 00:15:00,17.91,-79.00,8.02,,,,
1798,05/29/2023 00:30:00,17.96,-78.21,8.01,,,,
1799,05/29/2023 00:45:00,17.91,-77.44,8.00,,,,
1800,05/29/2023 01:00:00,17.87,-76.46,7.98,,,,
1801,05/29/2023 01:15:00,17.72,-76.83,7.99,,,,
1802,05/29/2023 01:30:00,17.30,-78.00,8.01,,,,
1803,05/29/2023 01:45:00,17.13,-77.22,8.00,,,,
1804,05/29/2023 02:00:00,17.20,-75.96,7.97,,,,
1805,05/29/2023 02:15:00,17.20,-78.16,8.01,,,,
1806,05/29/2023 02:30:00,17.15,-78.67,8.02,,,,
1807,05/29/2023 02:45:00,17.11,-80.58,8.06,,,,
1808,05/29/2023 03:00:00,17.15,-80.77,8.06,,,,
1809,05/29/2023 03:15:00,17.11,-81.25,8.07,,,,
1810,05/29/2023 03:30:00,16.77,-80.88,8.06,,,,
1811,05/29/2023 03:45:00,16.44,-81.83,8.08,,,,
1812,05/29/2023 04:00:00,16.34,-82.85,8.10,,,,
1813,05/29/2023 04:15:00,16.25,-82.89,8.10,,,,
1814,05/29/2023 04:30:00,16.30,-82.58,8.09,,,,
1815,05/29/2023 04:45:00,16.42,-83.19,8.10,,,,
1816,05/29/2023 05:00:00,16.42,-82.42,8.09,,,,
1817,05/29/2023 05:15:00,16.49,-81.83,8.08,,,,
1818,05/29/2023 05:30:00,16.58,-82.71,8.10,,,,
1819,05/29/2023 05:45:00,16.68,-83.89,8.12,,,,
1820,05/29/2023 06:00:00,16.61,-85.44,8.14,,,,
1821,05/29/2023 06:15:00,16.63,-84.71,8.13,,,,
1822,05/29/2023 06:30:00,16.68,-84.52,8.13,,,,
1823,05/29/2023 06:45:00,16.82,-84.07,8.12,,,,
1824,05/29/2023 07:00:00,17.03,-84.42,8.12,,,,
1825,05/29/2023 07:15:00,17.25,-84.49,8.12,,,,
1826,05/29/2023 07:30:00,17.34,-84.07,8.12,,,,
1827,05/29/2023 07:45:00,17.44,-84.50,8.12,,,,
1828,05/29/2023 08:00:00,17.53,-84.02,8.11,,,,
1829,05/29/2023 08:15:00,17.61,-83.72,8.11,,,,
1830,05/29/2023 08:30:00,17.68,-83.05,8.10,,,,
1831,05/29/2023 08:45:00,17.70,-82.42,8.09,,,,
1832,05/29/2023 09:00:00,17.72,-82.60,8.09,,,,
1833,05/29/2023 09:15:00,17.75,-81.99,8.08,,,,
1834,05/29/2023 09:30:00,17.80,-82.22,8.08,,,,
1835,05/29/2023 09:45:00,17.84,-81.78,8.07,,,,
1836,05/29/2023 10:00:00,17.89,-81.58,8.07,,,,
1837,05/29/2023 10:15:00,17.94,-81.83,8.07,,,,
1838,05/29/2023 10:30:00,18.01,-82.05,8.08,,,,
1839,05/29/2023 10:45:00,18.06,-82.75,8.09,,,,
1840,05/29/2023 11:00:00,18.13,-82.47,8.09,,,,
1841,05/29/2023 11:15:00,18.20,-82.82,8.09,,,,
1842,05/29/2023 11:30:00,18.30,-83.30,8.10,,,,
1843,05/29/2023 11:45:00,18.44,-83.49,8.10,,,,
1844,05/29/2023 12:00:00,18.60,-83.71,8.11,,,,
1845,05/29/2023 12:15:00,18.79,-84.66,8.12,,,,
1846,05/29/2023 12:30:00,18.94,-85.19,8.13,,,,
1847,05/29/2023 12:45:00,19.13,-86.46,8.15,,,,
1848,05/29/2023 13:00:00,19.41,-87.39,8.17,,,,
1849,05/29/2023 13:15:00,19.27,-86.82,8.16,,,,
1850,05/29/2023 13:30:00,19.44,-87.17,8.16,,,,
1851,05/29/2023 13:45:00,19.41,-86.67,8.15,,,,
1852,05/29/2023 14:00:00,19.41,-86.50,8.15,,,,
1853,05/29/2023 14:15:00,19.27,-87.86,8.18,,,,
1854,05/29/2023 14:30:00,19.27,-87.66,8.17,,,,
1855,05/29/2023 14:45:00,19.20,-88.14,8.18,,,,
1856,05/29/2023 15:00:00,19.15,-88.33,8.18,,,,
1857,05/29/2023 15:15:00,19.15,-88.41,8.19,,,,
1858,05/29/2023 15:30:00,19.13,-88.83,8.19,,,,
1859,05/29/2023 15:45:00,18.98,-88.38,8.19,,,,
1860,05/29/2023 16:00:00,18.94,-88.33,8.19,,,,
1861,05/29/2023 16:15:00,18.89,-88.16,8.18,,,,
1862,05/29/2023 16:30:00,18.72,-87.69,8.17,,,,
1863,05/29/2023 16:45:00,18.63,-87.36,8.17,,,,
1864,05/29/2023 17:00:00,18.56,-87.27,8.17,,,,
1865,05/29/2023 17:15:00,18.46,-87.64,8.18,,,,
1866,05/29/2023 17:30:00,18.37,-87.52,8.17,,,,
1867,05/29/2023 17:45:00,18.22,-87.74,8.18,,,,
1868,05/29/2023 18:00:00,18.10,-87.72,8.18,,,,
1869,05/29/2023 18:15:00,17.96,-87.58,8.18,,,,
1870,05/29/2023 18:30:00,17.68,-87.88,8.18,,,,
1871,05/29/2023 18:45:00,17.53,-88.02,8.19,,,,
1872,05/29/2023 19:00:00,17.44,-88.08,8.19,,,,
1873,05/29/2023 19:15:00,17.27,-88.50,8.20,,,,
1874,05/29/2023 19:30:00,17.03,-89.11,8.21,,,,
1875,05/29/2023 19:45:00,16.99,-89.25,8.21,,,,
1876,05/29/2023 20:00:00,16.87,-89.03,8.21,,,,
1877,05/29/2023 20:15:00,16.80,-88.08,8.19,,,,
1878,05/29/2023 20:30:00,16.77,-88.58,8.20,,,,
1879,05/29/2023 20:45:00,16.65,-88.36,8.20,,,,
1880,05/29/2023 21:00:00,16.58,-88.42,8.20,,,,
1881,05/29/2023 21:15:00,16.46,-88.50,8.20,,,,
1882,05/29/2023 21:30:00,16.27,-88.28,8.20,,,,
1883,05/29/2023 21:45:00,16.22,-88.16,8.19,,,,
1884,05/29/2023 22:00:00,16.25,-88.24,8.19,,,,
1885,05/29/2023 22:15:00,16.32,-88.11,8.19,,,,
1886,05/29/2023 22:30:00,16.37,-88.08,8.19,,,,
1887,05/29/2023 22:45:00,16.42,-88.94,8.21,,,,
1888,05/29/2023 23:00:00,16.44,-88.94,8.21,,,,
1889,05/29/2023 23:15:00,16.39,-88.66,8.20,,,,
1890,05/29/2023 23:30:00,16.42,-88.58,8.20,,,,
1891,05/29/2023 23:45:00,16.49,-87.71,8.18,,,,
1892,05/30/2023 00:00:00,16.61,-87.07,8.17,,,,
1893,05/30/2023 00:15:00,16.70,-86.94,8.17,,,,
1894,05/30/2023 00:30:00,16.87,-86.33,8.16,,,,
1895,05/30/2023 00:45:00,16.94,-86.07,8.15,,,,
1896,05/30/2023 01:00:00,16.96,-85.35,8.14,,,,
1897,05/30/2023 01:15:00,16.94,-84.78,8.13,,,,
1898,05/30/2023 01:30:00,16.84,-84.03,8.12,,,,
1899,05/30/2023 01:45:00,16.75,-83.55,8.11,,,,
1900,05/30/2023 02:00:00,16.25,-82.02,8.08,,,,
1901,05/30/2023 02:15:00,16.20,-85.13,8.14,,,,
1902,05/30/2023 02:30:00,16.08,-86.50,8.16,,,,
1903,05/30/2023 02:45:00,16.06,-86.55,8.17,,,,
1904,05/30/2023 03:00:00,15.89,-87.03,8.17,,,,
1905,05/30/2023 03:15:00,15.82,-87.42,8.18,,,,
1906,05/30/2023 03:30:00,15.70,-87.17,8.18,,,,
1907,05/30/2023 03:45:00,15.63,-86.27,8.16,,,,
1908,05/30/2023 04:00:00,15.49,-87.10,8.18,,,,
1909,05/30/2023 04:15:00,15.44,-86.44,8.17,,,,
1910,05/30/2023 04:30:00,15.39,-86.49,8.17,,,,
1911,05/30/2023 04:45:00,15.34,-86.91,8.17,,,,
1912,05/30/2023 05:00:00,15.27,-86.94,8.18,,,,
1913,05/30/2023 05:15:00,15.22,-86.60,8.17,,,,
1914,05/30/2023 05:30:00,15.10,-87.02,8.18,,,,
1915,05/30/2023 05:45:00,15.03,-87.00,8.18,,,,
1916,05/30/2023 06:00:00,14.98,-86.69,8.17,,,,
1917,05/30/2023 06:15:00,14.98,-86.28,8.17,,,,
1918,05/30/2023 06:30:00,14.98,-87.00,8.18,,,,
1919,05/30/2023 06:45:00,14.98,-86.78,8.17,,,,
1920,05/30/2023 07:00:00,14.96,-87.10,8.18,,,,
1921,05/30/2023 07:15:00,14.98,-86.92,8.18,,,,
1922,05/30/2023 07:30:00,14.98,-86.50,8.17,,,,
1923,05/30/2023 07:45:00,15.01,-86.38,8.17,,,,
1924,05/30/2023 08:00:00,15.03,-86.74,8.17,,,,
1925,05/30/2023 08:15:00,15.03,-87.00,8.18,,,,
1926,05/30/2023 08:30:00,15.06,-87.36,8.18,,,,
1927,05/30/2023 08:45:00,15.08,-87.41,8.18,,,,
1928,05/30/2023 09:00:00,15.10,-87.14,8.18,,,,
1929,05/30/2023 09:15:00,15.15,-86.66,8.17,,,,
1930,05/30/2023 09:30:00,15.20,-86.49,8.17,,,,
1931,05/30/2023 09:45:00,15.25,-86.60,8.17,,,,
1932,05/30/2023 10:00:00,15.32,-86.89,8.17,,,,
1933,05/30/2023 10:15:00,15.39,-87.13,8.18,,,,
1934,05/30/2023 10:30:00,15.41,-87.30,8.18,,,,
1935,05/30/2023 10:45:00,15.49,-88.14,8.20,,,,
1936,05/30/2023 11:00:00,15.58,-87.71,8.19,,,,
1937,05/30/2023 11:15:00,15.65,-86.61,8.17,,,,
1938,05/30/2023 11:30:00,15.70,-87.02,8.18,,,,
1939,05/30/2023 11:45:00,15.80,-86.83,8.17,,,,
1940,05/30/2023 12:00:00,15.91,-86.78,8.17,,,,
1941,05/30/2023 12:15:00,16.03,-87.10,8.18,,,,
1942,05/30/2023 12:30:00,16.18,-87.52,8.18,,,,
1943,05/30/2023 12:45:00,16.37,-87.71,8.18,,,,
1944,05/30/2023 13:00:00,16.56,-87.74,8.18,,,,
1945,05/30/2023 13:15:00,16.77,-88.36,8.19,,,,
1946,05/30/2023 13:30:00,17.11,-88.36,8.19,,,,
1947,05/30/2023 13:45:00,17.44,-89.36,8.21,,,,
1948,05/30/2023 14:00:00,17.75,-89.64,8.21,,,,
1949,05/30/2023 14:15:00,18.03,-89.80,8.22,,,,
1950,05/30/2023 14:30:00,18.39,-90.67,8.23,,,,
1951,05/30/2023 14:45:00,18.53,-92.21,8.26,,,,
1952,05/30/2023 15:00:00,18.77,-93.05,8.27,,,,
1953,05/30/2023 15:15:00,18.46,-90.50,8.23,,,,
1954,05/30/2023 15:30:00,18.37,-90.57,8.23,,,,
1955,05/30/2023 15:45:00,18.41,-90.64,8.23,,,,
1956,05/30/2023 16:00:00,18.41,-91.05,8.24,,,,
1957,05/30/2023 16:15:00,18.34,-91.75,8.25,,,,
1958,05/30/2023 16:30:00,18.13,-91.99,8.25,,,,
1959,05/30/2023 16:45:00,17.80,-92.00,8.26,,,,
1960,05/30/2023 17:00:00,17.56,-92.39,8.26,,,,
1961,05/30/2023 17:15:00,17.46,-92.63,8.27,,,,
1962,05/30/2023 17:30:00,17.42,-92.61,8.27,,,,
1963,05/30/2023 17:45:00,17.39,-92.30,8.26,,,,
1964,05/30/2023 18:00:00,17.30,-92.38,8.26,,,,
1965,05/30/2023 18:15:00,17.18,-92.52,8.27,,,,
1966,05/30/2023 18:30:00,17.15,-92.69,8.27,,,,
1967,05/30/2023 18:45:00,17.01,-92.60,8.27,,,,
1968,05/30/2023 19:00:00,16.94,-92.71,8.27,,,,
1969,05/30/2023 19:15:00,16.99,-92.86,8.27,,,,
1970,05/30/2023 19:30:00,16.87,-92.77,8.27,,,,
1971,05/30/2023 19:45:00,16.75,-92.16,8.26,,,,
1972,05/30/2023 20:00:00,16.68,-91.80,8.26,,,,
1973,05/30/2023 20:15:00,16.61,-91.30,8.25,,,,
1974,05/30/2023 20:30:00,16.58,-91.25,8.25,,,,
1975,05/30/2023 20:45:00,16.61,-91.50,8.25,,,,
1976,05/30/2023 21:00:00,16.58,-91.14,8.25,,,,
1977,05/30/2023 21:15:00,16.56,-91.11,8.24,,,,
1978,05/30/2023 21:30:00,16.58,-91.78,8.26,,,,
1979,05/30/2023 21:45:00,16.61,-92.00,8.26,,,,
1980,05/30/2023 22:00:00,16.58,-91.96,8.26,,,,
1981,05/30/2023 22:15:00,16.61,-92.21,8.26,,,,
1982,05/30/2023 22:30:00,16.63,-92.50,8.27,,,,
1983,05/30/2023 22:45:00,16.61,-92.21,8.26,,,,
1984,05/30/2023 23:00:00,16.58,-92.58,8.27,,,,
1985,05/30/2023 23:15:00,16.58,-92.57,8.27,,,,
1986,05/30/2023 23:30:00,16.56,-92.42,8.27,,,,
1987,05/30/2023 23:45:00,16.53,-92.53,8.27,,,,
1988,05/31/2023 00:00:00,16.51,-92.30,8.27,,,,
1989,05/31/2023 00:15:00,16.46,-92.30,8.27,,,,
1990,05/31/2023 00:30:00,16.46,-92.14,8.26,,,,
1991,05/31/2023 00:45:00,16.46,-92.13,8.26,,,,
1992,05/31/2023 01:00:00,16.39,-91.71,8.26,,,,
1993,05/31/2023 01:15:00,16.32,-91.38,8.25,,,,
1994,05/31/2023 01:30:00,16.25,-91.00,8.24,,,,
1995,05/31/2023 01:45:00,16.13,-90.17,8.23,,,,
1996,05/31/2023 02:00:00,15.96,-88.46,8.20,,,,
1997,05/31/2023 02:15:00,15.75,-87.08,8.18,,,,
1998,05/31/2023 02:30:00,15.63,-86.41,8.16,,,,
1999,05/31/2023 02:45:00,15.51,-85.94,8.16,,,,
2000,05/31/2023 03:00:00,15.41,-85.36,8.15,,,,
2001,05/31/2023 03:15:00,15.34,-85.02,8.14,,,,
2002,05/31/2023 03:30:00,15.27,-84.74,8.14,,,,
2003,05/31/2023 03:45:00,15.22,-86.22,8.16,,,,
2004,05/31/2023 04:00:00,15.22,-87.71,8.19,,,,
2005,05/31/2023 04:15:00,15.22,-86.89,8.18,,,,
2006,05/31/2023 04:30:00,15.22,-86.22,8.16,,,,
2007,05/31/2023 04:45:00,15.22,-85.33,8.15,,,,
2008,05/31/2023 05:00:00,15.32,-86.97,8.18,,,,
2009,05/31/2023 05:15:00,15.32,-86.61,8.17,,,,
2010,05/31/2023 05:30:00,15.37,-85.96,8.16,,,,
2011,05/31/2023 05:45:00,15.41,-85.89,8.16,,,,
2012,05/31/2023 06:00:00,15.49,-85.91,8.16,,,,
2013,05/31/2023 06:15:00,15.56,-85.97,8.16,,,,
2014,05/31/2023 06:30:00,15.58,-86.49,8.17,,,,
2015,05/31/2023 06:45:00,15.60,-86.24,8.16,,,,
2016,05/31/2023 07:00:00,15.58,-85.03,8.14,,,,
2017,05/31/2023 07:15:00,15.60,-85.30,8.15,,,,
2018,05/31/2023 07:30:00,15.60,-84.22,8.13,,,,
2019,05/31/2023 07:45:00,15.60,-84.00,8.12,,,,
2020,05/31/2023 08:00:00,15.63,-83.63,8.12,,,,
2021,05/31/2023 08:15:00,15.65,-83.92,8.12,,,,
2022,05/31/2023 08:30:00,15.68,-84.22,8.13,,,,
2023,05/31/2023 08:45:00,15.70,-84.19,8.12,,,,
2024,05/31/2023 09:00:00,15.80,-84.55,8.13,,,,
2025,05/31/2023 09:15:00,15.84,-85.08,8.14,,,,
2026,05/31/2023 09:30:00,15.77,-84.66,8.13,,,,
2027,05/31/2023 09:45:00,15.60,-83.82,8.12,,,,
2028,05/31/2023 10:00:00,15.68,-83.60,8.11,,,,
2029,05/31/2023 10:15:00,15.75,-85.14,8.14,,,,
2030,05/31/2023 10:30:00,15.80,-84.50,8.13,,,,
2031,05/31/2023 10:45:00,15.94,-86.71,8.17,,,,
2032,05/31/2023 11:00:00,16.03,-85.80,8.15,,,,
2033,05/31/2023 11:15:00,16.18,-85.22,8.14,,,,
2034,05/31/2023 11:30:00,16.37,-85.77,8.15,,,,
2035,05/31/2023 11:45:00,16.53,-86.17,8.16,,,,
2036,05/31/2023 12:00:00,16.61,-86.53,8.16,,,,
2037,05/31/2023 12:15:00,16.68,-86.60,8.16,,,,
2038,05/31/2023 12:30:00,16.70,-86.05,8.15,,,,
2039,05/31/2023 12:45:00,16.70,-85.50,8.14,,,,
2040,05/31/2023 13:00:00,16.68,-85.57,8.15,,,,
2041,05/31/2023 13:15:00,16.77,-86.16,8.16,,,,
2042,05/31/2023 13:30:00,16.99,-87.02,8.17,,,,
2043,05/31/2023 13:45:00,17.27,-87.25,8.17,,,,
2044,05/31/2023 14:00:00,17.63,-87.33,8.17,,,,
2045,05/31/2023 14:15:00,18.03,-87.92,8.18,,,,
2046,05/31/2023 14:30:00,18.53,-88.94,8.20,,,,
2047,05/31/2023 14:45:00,19.03,-87.85,8.18,,,,
2048,05/31/2023 15:00:00,19.63,-85.35,8.13,,,,
2049,05/31/2023 15:15:00,20.22,-86.44,8.15,,,,
2050,05/31/2023 15:30:00,20.70,-90.38,8.21,,,,
2051,05/31/2023 15:45:00,21.01,-87.97,8.17,,,,
2052,05/31/2023 16:00:00,21.03,-85.94,8.14,,,,
2053,05/31/2023 16:15:00,20.94,-85.75,8.13,,,,
2054,05/31/2023 16:30:00,20.29,-83.69,8.10,,,,
2055,05/31/2023 16:45:00,19.82,-83.89,8.10,,,,
2056,05/31/2023 17:00:00,19.48,-84.99,8.12,,,,
2057,05/31/2023 17:15:00,19.22,-87.14,8.16,,,,
2058,05/31/2023 17:30:00,19.17,-88.13,8.18,,,,
2059,05/31/2023 17:45:00,19.15,-88.88,8.19,,,,
2060,05/31/2023 18:00:00,19.01,-89.41,8.20,,,,
2061,05/31/2023 18:15:00,18.87,-89.86,8.21,,,,
2062,05/31/2023 18:30:00,18.77,-88.47,8.19,,,,
2063,05/31/2023 18:45:00,18.82,-88.53,8.19,,,,
2064,05/31/2023 19:00:00,18.82,-88.42,8.19,,,,
2065,05/31/2023 19:15:00,18.77,-88.78,8.19,,,,
2066,05/31/2023 19:30:00,18.75,-89.17,8.20,,,,
2067,05/31/2023 19:45:00,18.63,-89.25,8.20,,,,
2068,05/31/2023 20:00:00,18.63,-87.67,8.18,,,,
2069,05/31/2023 20:15:00,18.68,-86.52,8.15,,,,
2070,05/31/2023 20:30:00,18.60,-86.67,8.16,,,,
2071,05/31/2023 20:45:00,18.53,-86.41,8.15,,,,
2072,05/31/2023 21:00:00,18.46,-86.97,8.16,,,,
2073,05/31/2023 21:15:00,18.44,-87.05,8.16,,,,
2074,05/31/2023 21:30:00,18.37,-87.13,8.17,,,,
2075,05/31/2023 21:45:00,18.30,-87.05,8.17,,,,
2076,05/31/2023 22:00:00,18.27,-86.96,8.16,,,,
2077,05/31/2023 22:15:00,18.22,-86.91,8.16,,,,
2078,05/31/2023 22:30:00,18.15,-86.83,8.16,,,,
2079,05/31/2023 22:45:00,18.13,-86.03,8.15,,,,
2080,05/31/2023 23:00:00,18.13,-85.89,8.15,,,,
2081,05/31/2023 23:15:00,18.10,-85.88,8.15,,,,
2082,05/31/2023 23:30:00,18.10,-86.13,8.15,,,,
2083,05/31/2023 23:45:00,18.10,-86.39,8.15,,,,
2084,06/01/2023 00:00:00,18.13,-85.63,8.14,,,,
2085,06/01/2023 00:15:00,18.15,-85.42,8.14,,,,
2086,06/01/2023 00:30:00,18.18,-85.30,8.13,,,,
2087,06/01/2023 00:45:00,18.20,-85.52,8.14,,,,
2088,06/01/2023 01:00:00,18.25,-84.99,8.13,,,,
2089,06/01/2023 01:15:00,18.32,-85.25,8.13,,,,
2090,06/01/2023 01:30:00,18.51,-86.17,8.15,,,,
2091,06/01/2023 01:45:00,18.72,-85.52,8.14,,,,
2092,06/01/2023 02:00:00,18.91,-84.44,8.12,,,,
2093,06/01/2023 02:15:00,18.91,-82.77,8.09,,,,
2094,06/01/2023 02:30:00,18.84,-79.67,8.03,,,,
2095,06/01/2023 02:45:00,18.53,-69.27,7.85,,,,
2096,06/01/2023 03:00:00,17.84,-60.69,7.70,,,,
2097,06/01/2023 03:15:00,17.49,-56.11,7.62,,,,
2098,06/01/2023 03:30:00,17.46,-61.35,7.71,,,,
2099,06/01/2023 03:45:00,17.46,-62.99,7.74,,,,
2100,06/01/2023 04:00:00,17.39,-62.77,7.74,,,,
2101,06/01/2023 04:15:00,17.34,-62.94,7.74,,,,
2102,06/01/2023 04:30:00,17.25,-59.35,7.68,,,,
2103,06/01/2023 04:45:00,17.77,-76.16,7.97,,,,
2104,06/01/2023 05:00:00,18.01,-81.77,8.07,,,,
2105,06/01/2023 05:15:00,17.99,-80.56,8.05,,,,
2106,06/01/2023 05:30:00,18.03,-82.16,8.08,,,,
2107,06/01/2023 05:45:00,18.03,-83.25,8.10,,,,
2108,06/01/2023 06:00:00,18.08,-84.25,8.12,,,,
2109,06/01/2023 06:15:00,18.10,-84.08,8.11,,,,
2110,06/01/2023 06:30:00,18.08,-84.41,8.12,,,,
2111,06/01/2023 06:45:00,18.03,-84.57,8.12,,,,
2112,06/01/2023 07:00:00,18.06,-84.49,8.12,,,,
2113,06/01/2023 07:15:00,18.08,-84.74,8.13,,,,
2114,06/01/2023 07:30:00,18.10,-84.27,8.12,,,,
2115,06/01/2023 07:45:00,18.10,-84.33,8.12,,,,
2116,06/01/2023 08:00:00,18.15,-83.89,8.11,,,,
2117,06/01/2023 08:15:00,18.20,-84.25,8.12,,,,
2118,06/01/2023 08:30:00,18.22,-83.96,8.11,,,,
2119,06/01/2023 08:45:00,18.25,-83.55,8.10,,,,
2120,06/01/2023 09:00:00,18.30,-83.75,8.11,,,,
2121,06/01/2023 09:15:00,18.34,-83.77,8.11,,,,
2122,06/01/2023 09:30:00,18.39,-83.36,8.10,,,,
2123,06/01/2023 09:45:00,18.46,-83.08,8.09,,,,
2124,06/01/2023 10:00:00,18.49,-82.75,8.09,,,,
2125,06/01/2023 10:15:00,18.51,-83.44,8.10,,,,
2126,06/01/2023 10:30:00,18.49,-83.86,8.11,,,,
2127,06/01/2023 10:45:00,18.49,-84.24,8.11,,,,
2128,06/01/2023 11:00:00,18.53,-83.52,8.10,,,,
2129,06/01/2023 11:15:00,18.60,-83.36,8.10,,,,
2130,06/01/2023 11:30:00,18.65,-83.39,8.10,,,,
2131,06/01/2023 11:45:00,18.75,-85.58,8.14,,,,
2132,06/01/2023 12:00:00,18.84,-84.86,8.12,,,,
2133,06/01/2023 12:15:00,18.98,-84.17,8.11,,,,
2134,06/01/2023 12:30:00,19.06,-84.66,8.12,,,,
2135,06/01/2023 12:45:00,19.13,-84.82,8.12,,,,
